Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
Totals,,2544,2538,2526,2439,99,6,6,6,0,11:57:03,2:19:39,:02:06,:00:18,:01:25,:00:21,12,7,13,6,7,4,4,3,4,39,1953,109,60,43,41,32,35,19,16,131,96.56,77.32,3.44,81.63,3.17,84.01,2.65,85.71,2.41,87.33,2.14,147:01:33,:02:47,147:04:20,3:18:28,150:22:48,194,5,:08:17,,,,2431,8,0,146:51:00,:10:33,:00:00,3:18:10,:00:18,:00:00,:03:48
10/29/2021,Nov_DVB_Res_Bronze,74,74,74,72,2,0,0,0,0,:11:08,:01:08,:00:00,:00:09,:00:34,,0,0,1,0,1,0,0,0,0,0,65,2,1,2,0,1,0,0,0,1,97.30,87.84,2.70,90.54,2.70,91.89,1.35,94.59,1.35,94.59,.00,6:01:43,:00:01,6:01:44,:05:05,6:06:49,2,2,:03:36,Nov_DVB_Res_all_othe,Nov_Res_Tech_Other_s,0,71,1,0,6:00:15,:01:28,:00:00,:05:03,:00:02,:00:00,:05:03
10/29/2021,Nov_RONA_DVB_Res_all,1,1,1,1,0,0,0,0,0,:00:05,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:03:35,:00:00,:03:35,:00:06,:03:41,0,1,:00:05,Nov_DVB_Res_all_othe,Nov_Res_Tech_Other_s,0,1,0,0,:03:35,:00:00,:00:00,:00:06,:00:00,:00:00,:03:40
10/29/2021,Nov_RONA_Fix_Res_all,1,1,1,1,0,0,0,0,0,:00:07,:00:00,:00:00,:00:07,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:02:52,:00:00,:02:52,:00:05,:02:57,0,1,:00:07,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,1,0,0,:02:52,:00:00,:00:00,:00:05,:00:00,:00:00,:02:59
10/29/2021,Nov_RONA_Fix_Res_Pla,2,2,2,2,0,0,0,0,0,:00:31,:00:00,:00:00,:00:16,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,100.00,50.00,.00,50.00,.00,100.00,.00,100.00,.00,100.00,.00,:11:36,:00:00,:11:36,:00:12,:11:48,0,1,:00:26,Nov_Fix_Res_Platinum,Nov_Res_Tech_Platinu,0,2,0,0,:11:36,:00:00,:00:00,:00:12,:00:00,:00:00,:06:04
10/29/2021,Nov_RONA_Prepaid,1,1,1,1,0,0,0,0,0,:00:05,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:05:56,:00:00,:05:56,:00:03,:05:59,0,1,:00:05,Nov_Prepaid,0,0,1,0,0,:05:56,:00:00,:00:00,:00:03,:00:00,:00:00,:06:01
10/29/2021,Nov_Transfer_L2,3,2,2,2,0,1,1,1,0,:00:22,:00:00,:00:21,:00:11,,:00:21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,100.00,50.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:01:34,:00:01,:01:35,:00:05,:01:40,2,1,:00:21,Nov_Transfer L2,0,0,2,0,0,:01:34,:00:00,:00:00,:00:05,:00:00,:00:00,:00:46
10/29/2021,Nov_Transfer_L1,134,134,134,132,2,0,0,0,0,:54:44,:03:53,:00:00,:00:25,:01:56,,0,0,0,0,0,0,0,0,1,1,94,9,2,2,2,3,2,4,3,11,98.51,70.15,1.49,76.87,1.49,78.36,1.49,79.85,1.49,81.34,1.49,10:47:02,:00:00,10:47:02,:18:30,11:05:32,2,3,:04:27,Nov_Transfer L1,Nov_Res_Tech_Other_s,0,132,0,0,10:47:02,:00:00,:00:00,:18:30,:00:00,:00:00,:05:16
10/29/2021,Nov_Fix_Prospect,123,123,123,114,9,0,0,0,0,1:04:32,:17:04,:00:00,:00:34,:01:54,,0,1,1,0,1,0,0,0,0,6,81,2,3,3,4,3,3,0,0,15,92.68,65.85,7.32,67.48,6.50,69.92,5.69,72.36,5.69,75.61,4.88,6:56:11,:00:02,6:56:13,:27:28,7:23:41,8,4,:06:08,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,114,0,0,6:56:11,:00:00,:00:00,:27:28,:00:00,:00:00,:04:03
10/29/2021,Nov_Fix_Pre_New,8,8,8,7,1,0,0,0,0,:00:48,:01:08,:00:00,:00:07,:01:08,,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,87.50,75.00,12.50,87.50,12.50,87.50,12.50,87.50,12.50,87.50,12.50,:13:42,:00:02,:13:44,:00:41,:14:25,3,1,:01:08,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,7,0,0,:13:42,:00:00,:00:00,:00:41,:00:00,:00:00,:01:58
