Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
Totals,,2824,2821,2815,2634,187,3,3,3,0,16:26:19,6:40:47,:01:03,:00:22,:02:09,:00:21,6,7,13,20,7,6,12,11,11,94,1998,130,88,65,40,31,36,30,35,181,93.57,70.98,6.43,75.60,6.18,78.72,5.72,81.03,5.01,82.45,4.76,156:46:14,:14:22,157:00:36,3:19:16,160:19:52,229,7,:13:05,,,,2633,1,0,156:43:23,:02:51,:00:00,3:19:14,:00:02,:00:00,:03:50
11/3/2021,Nov_DVB_Pre_Silver,3,3,3,3,0,0,0,0,0,:02:31,:00:00,:00:00,:00:50,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,100.00,.00,.00,.00,.00,.00,.00,66.67,.00,66.67,.00,:14:48,:00:00,:14:48,:00:12,:15:00,0,1,:01:25,Nov_DVB_Res_all_othe,Nov_Res_Tech_Other_s,0,3,0,0,:14:48,:00:00,:00:00,:00:12,:00:00,:00:00,:05:46
11/3/2021,Nov_RONA_Res_Tech_Ot,1,1,1,1,0,0,0,0,0,:00:43,:00:00,:00:00,:00:43,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100.00,.00,.00,.00,.00,.00,.00,.00,.00,100.00,.00,:01:40,:00:00,:01:40,:00:03,:01:43,0,1,:00:43,Nov_Res_Tech_Other_s,0,0,1,0,0,:01:40,:00:00,:00:00,:00:03,:00:00,:00:00,:02:23
11/3/2021,Nov_RONA_Res_Other_s,1,1,1,1,0,0,0,0,0,:00:03,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:02:57,:00:00,:02:57,:00:03,:03:00,0,1,:00:03,Nov_Res_Other_segmen,0,0,1,0,0,:02:57,:00:00,:00:00,:00:03,:00:00,:00:00,:03:00
11/3/2021,Nov_Transfer_L2,2,2,2,2,0,0,0,0,0,:00:16,:00:00,:00:00,:00:08,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,100.00,50.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:04:15,:00:00,:04:15,:00:10,:04:25,1,1,:00:11,Nov_Transfer L2,0,0,2,0,0,:04:15,:00:00,:00:00,:00:10,:00:00,:00:00,:02:16
11/3/2021,Nov_Transfer_L1,148,148,148,144,4,0,0,0,0,1:06:23,:07:59,:00:00,:00:28,:02:00,,0,0,0,0,0,1,0,0,0,3,95,13,9,2,2,2,2,1,4,14,97.30,64.19,2.70,72.97,2.70,79.05,2.70,80.41,2.70,81.76,2.70,10:35:46,:00:02,10:35:48,:17:29,10:53:17,7,2,:03:57,Nov_Transfer L1,Nov_Res_Tech_Other_s,0,144,0,0,10:35:46,:00:00,:00:00,:17:29,:00:00,:00:00,:04:48
11/3/2021,Nov_Fix_Prospect,126,126,125,109,17,0,0,0,0,:53:38,:49:39,:00:00,:00:30,:02:55,,1,2,0,1,2,0,1,1,1,8,77,7,4,4,0,2,1,0,2,12,87.20,61.60,12.80,67.20,11.20,70.40,11.20,73.60,10.40,73.60,8.80,8:11:43,:00:01,8:11:44,:16:05,8:27:49,6,5,:13:05,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,109,0,0,8:11:43,:00:00,:00:00,:16:05,:00:00,:00:00,:04:43
11/3/2021,Nov_Fix_Pre_New,13,13,13,12,1,0,0,0,0,:10:14,:01:29,:00:00,:00:51,:01:29,,0,0,0,0,0,0,0,0,1,0,6,0,2,1,1,0,0,0,0,2,92.31,46.15,7.69,46.15,7.69,61.54,7.69,69.23,7.69,76.92,7.69,:44:47,:00:01,:44:48,:01:00,:45:48,4,1,:05:43,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,12,0,0,:44:47,:00:00,:00:00,:01:00,:00:00,:00:00,:04:21
11/3/2021,Nov_Fix_Pre_Bronze,19,19,19,17,2,0,0,0,0,:06:44,:11:13,:00:00,:00:24,:05:36,,0,0,0,1,0,0,0,0,0,1,13,0,0,1,0,1,0,0,0,2,89.47,68.42,10.53,68.42,10.53,68.42,10.53,73.68,5.26,73.68,5.26,:58:22,:00:00,:58:22,:01:30,:59:52,5,1,:10:34,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,17,0,0,:58:22,:00:00,:00:00,:01:30,:00:00,:00:00,:04:01
11/3/2021,Nov_Fix_Pre_Silver,4,4,4,2,2,0,0,0,0,:00:09,:02:37,:00:00,:00:04,:01:18,,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,:04:25,:00:00,:04:25,:00:11,:04:36,0,1,:01:19,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,2,0,0,:04:25,:00:00,:00:00,:00:11,:00:00,:00:00,:01:48
11/3/2021,Nov_Fix_Pre_Gold,1,1,1,1,0,0,0,0,0,:00:05,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:00:38,:00:00,:00:38,:00:06,:00:44,1,1,:00:05,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,1,0,0,:00:38,:00:00,:00:00,:00:06,:00:00,:00:00,:00:43
11/3/2021,Nov_Fix_Res_Silver,146,146,146,139,7,0,0,0,0,:50:24,:12:55,:00:00,:00:22,:01:51,,0,0,0,2,0,0,0,1,2,2,105,5,4,3,4,1,1,1,3,12,95.21,71.92,4.79,75.34,4.79,78.08,4.79,80.14,3.42,82.88,3.42,8:55:02,:00:03,8:55:05,:15:30,9:10:35,16,2,:05:15,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,139,0,0,8:55:02,:00:00,:00:00,:15:30,:00:00,:00:00,:04:06
