Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
Totals,,2411,2402,2394,2314,88,9,9,9,0,10:11:41,1:45:14,:03:09,:00:16,:01:12,:00:21,8,10,5,5,13,4,6,10,3,24,1832,114,56,57,37,32,36,27,19,104,96.66,76.52,3.34,81.29,2.92,83.63,2.72,86.01,2.51,87.55,1.96,146:45:01,:05:37,146:50:38,2:57:14,149:47:52,166,4,:07:11,,,,2313,1,0,146:43:32,:01:29,:00:00,2:57:11,:00:03,:00:00,:03:57
10/28/2021,Nov_DVB_Pre_Silver,2,2,2,2,0,0,0,0,0,:00:07,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:08:24,:00:00,:08:24,:00:09,:08:33,0,1,:00:05,Nov_DVB_Res_all_othe,Nov_Res_Tech_Other_s,0,2,0,0,:08:24,:00:00,:00:00,:00:09,:00:00,:00:00,:04:16
10/28/2021,Nov_RONA_Transfer L1,1,1,1,1,0,0,0,0,0,:00:06,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:02:53,:00:00,:02:53,:00:06,:02:59,0,1,:00:06,Nov_Transfer L1,Nov_Res_Tech_Other_s,0,1,0,0,:02:53,:00:00,:00:00,:00:06,:00:00,:00:00,:02:59
10/28/2021,Nov_RONA_DVB_Res_all,1,1,1,1,0,0,0,0,0,:00:05,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:03:51,:00:00,:03:51,:00:05,:03:56,0,1,:00:05,Nov_DVB_Res_all_othe,Nov_Res_Tech_Other_s,0,1,0,0,:03:51,:00:00,:00:00,:00:05,:00:00,:00:00,:03:56
10/28/2021,Nov_RONA_Fix_Res_all,3,3,3,3,0,0,0,0,0,:00:13,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:09:37,:00:00,:09:37,:00:17,:09:54,0,1,:00:06,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,3,0,0,:09:37,:00:00,:00:00,:00:17,:00:00,:00:00,:03:17
10/28/2021,Nov_RONA_Res_Other_s,2,2,2,2,0,0,0,0,0,:00:07,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:02:02,:00:00,:02:02,:00:04,:02:06,0,1,:00:04,Nov_Res_Other_segmen,0,0,2,0,0,:02:02,:00:00,:00:00,:00:04,:00:00,:00:00,:01:04
10/28/2021,Nov_RONA_Res_Platinu,2,2,2,2,0,0,0,0,0,:00:09,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:08:46,:00:00,:08:46,:00:06,:08:52,0,1,:00:06,Nov_Res_Platinum,0,0,2,0,0,:08:46,:00:00,:00:00,:00:06,:00:00,:00:00,:04:28
10/28/2021,Nov_Transfer_L2,2,1,1,1,0,1,1,1,0,:00:04,:00:00,:00:21,:00:04,,:00:21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:04:58,:00:00,:04:58,:00:05,:05:03,0,1,:00:21,Nov_Transfer L2,0,0,1,0,0,:04:58,:00:00,:00:00,:00:05,:00:00,:00:00,:02:42
10/28/2021,Nov_Transfer_L1,106,105,105,105,0,1,1,1,0,:24:24,:00:00,:00:21,:00:14,,:00:21,0,0,0,0,0,0,0,0,0,0,82,7,2,2,1,3,2,3,0,3,100.00,78.10,.00,84.76,.00,86.67,.00,88.57,.00,89.52,.00,9:11:04,:00:00,9:11:04,:09:28,9:20:32,3,2,:01:50,Nov_Transfer L1,Nov_Res_Tech_Other_s,0,105,0,0,9:11:04,:00:00,:00:00,:09:28,:00:00,:00:00,:05:26
10/28/2021,Nov_Fix_Prospect,89,89,89,88,1,0,0,0,0,:19:52,:01:03,:00:00,:00:14,:01:03,,0,0,0,0,0,0,1,0,0,0,70,4,2,4,1,2,0,2,1,2,98.88,78.65,1.12,83.15,1.12,85.39,1.12,89.89,1.12,91.01,1.12,6:30:35,:01:30,6:32:05,:08:00,6:40:05,3,2,:02:20,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,88,0,0,6:30:35,:00:00,:00:00,:08:00,:00:00,:00:00,:04:38
