Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
Totals,,2320,2319,2311,2175,144,1,1,1,0,15:05:03,4:29:25,:00:21,:00:25,:01:52,:00:21,8,12,7,11,7,5,5,10,10,69,1593,100,79,51,38,46,26,38,30,174,94.12,68.93,5.88,73.26,5.37,76.68,5.06,78.88,4.59,80.53,4.28,121:49:57,:06:56,121:56:53,2:38:22,124:35:15,185,5,:20:03,,,,2160,15,0,120:56:51,:53:06,:00:00,2:37:47,:00:35,:00:00,:03:40
11/6/2021,Nov_DVB_Pre_New,4,4,4,4,0,0,0,0,0,:01:19,:00:00,:00:00,:00:20,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,100.00,75.00,.00,75.00,.00,75.00,.00,75.00,.00,75.00,.00,:25:52,:00:00,:25:52,:00:15,:26:07,0,1,:01:08,Nov_DVB_Res_all_othe,Nov_Res_Tech_Other_s,0,4,0,0,:25:52,:00:00,:00:00,:00:15,:00:00,:00:00,:06:48
11/6/2021,Nov_Transfer_L1,111,110,110,106,4,1,1,1,0,:58:09,:11:08,:00:21,:00:33,:02:47,:00:21,0,0,0,1,0,1,0,1,0,1,62,7,4,3,4,5,4,3,2,12,96.36,56.36,3.64,62.73,3.64,66.36,3.64,69.09,2.73,72.73,2.73,8:34:04,:00:00,8:34:04,:11:16,8:45:20,5,3,:08:19,Nov_Transfer L1,Nov_Res_Tech_Other_s,0,106,0,0,8:34:04,:00:00,:00:00,:11:16,:00:00,:00:00,:05:16
11/6/2021,Nov_Fix_Prospect,115,115,115,106,9,0,0,0,0,1:14:38,:18:08,:00:00,:00:42,:02:01,,0,1,1,0,0,0,0,1,1,5,74,1,6,1,3,3,0,2,0,16,92.17,64.35,7.83,65.22,6.96,70.43,6.09,71.30,6.09,73.91,6.09,6:03:49,:00:26,6:04:15,:09:54,6:14:09,4,2,:20:03,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,103,3,0,5:57:32,:06:17,:00:00,:09:48,:00:06,:00:00,:03:58
11/6/2021,Nov_Fix_Pre_New,2,2,2,2,0,0,0,0,0,:00:08,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:04:17,:00:00,:04:17,:00:08,:04:25,1,1,:00:05,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,2,0,0,:04:17,:00:00,:00:00,:00:08,:00:00,:00:00,:02:12
11/6/2021,Nov_Fix_Pre_Bronze,27,27,26,23,4,0,0,0,0,:21:03,:09:59,:00:00,:00:55,:02:30,,1,0,0,0,1,0,0,0,0,2,12,2,0,0,0,1,0,1,1,6,88.46,46.15,11.54,53.85,11.54,53.85,11.54,53.85,11.54,53.85,7.69,1:16:03,:00:00,1:16:03,:03:12,1:19:15,7,2,:06:00,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,23,0,0,1:16:03,:00:00,:00:00,:03:12,:00:00,:00:00,:03:58
11/6/2021,Nov_Fix_Pre_Silver,2,2,2,1,1,0,0,0,0,:05:09,:02:31,:00:00,:05:09,:02:31,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,50.00,.00,50.00,.00,50.00,.00,50.00,.00,50.00,.00,50.00,:02:47,:00:00,:02:47,:00:06,:02:53,0,1,:05:09,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,1,0,0,:02:47,:00:00,:00:00,:00:06,:00:00,:00:00,:05:14
11/6/2021,Nov_Fix_Pre_Gold,1,1,1,1,0,0,0,0,0,:00:04,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:05:16,:00:00,:05:16,:00:05,:05:21,0,1,:00:04,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,1,0,0,:05:16,:00:00,:00:00,:00:05,:00:00,:00:00,:05:20
11/6/2021,Nov_Fix_Res_Silver,116,116,115,108,8,0,0,0,0,1:13:41,:17:40,:00:00,:00:41,:02:12,,1,0,0,3,0,0,0,0,1,3,71,4,2,3,3,3,1,2,1,18,93.91,61.74,6.09,65.22,6.09,66.96,6.09,69.57,3.48,72.17,3.48,6:14:25,:01:27,6:15:52,:12:25,6:28:17,19,3,:09:19,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,104,4,0,6:06:06,:08:19,:00:00,:12:16,:00:09,:00:00,:04:02
11/6/2021,Nov_Fix_Res_Platinum,102,102,102,102,0,0,0,0,0,:24:51,:00:00,:00:00,:00:15,,,0,0,0,0,0,0,0,0,0,0,72,8,6,5,5,4,0,0,0,2,100.00,70.59,.00,78.43,.00,84.31,.00,89.22,.00,94.12,.00,5:42:36,:00:09,5:42:45,:08:55,5:51:40,11,2,:03:00,Nov_Fix_Res_Platinum,Nov_Res_Tech_Platinu,0,102,0,0,5:42:36,:00:00,:00:00,:08:55,:00:00,:00:00,:03:36
