Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
Totals,,1428,1426,1416,1376,50,2,2,2,0,4:59:37,1:29:43,:00:42,:00:13,:01:48,:00:21,10,1,1,4,1,0,2,7,4,20,1189,54,19,18,18,11,9,6,10,42,97.18,83.97,2.82,87.78,2.75,89.12,2.68,90.40,2.40,91.67,2.33,73:06:59,:02:08,73:09:07,1:43:48,74:52:55,90,3,:10:57,,,,1372,4,0,72:53:35,:13:24,:00:00,1:43:38,:00:10,:00:00,:03:21
10/31/2021,Nov_Transfer_RCC,46,46,46,46,0,0,0,0,0,:04:07,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,43,0,3,0,0,0,0,0,0,0,100.00,93.48,.00,93.48,.00,100.00,.00,100.00,.00,100.00,.00,1:56:45,:00:00,1:56:45,:02:27,1:59:12,0,1,:00:26,Nov_Transfer_RCC,0,0,46,0,0,1:56:45,:00:00,:00:00,:02:27,:00:00,:00:00,:02:38
10/31/2021,Nov_RONA_Fix_Res_all,1,1,1,1,0,0,0,0,0,:00:04,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:04:58,:00:00,:04:58,:00:06,:05:04,0,1,:00:04,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,1,0,0,:04:58,:00:00,:00:00,:00:06,:00:00,:00:00,:05:02
10/31/2021,Nov_Transfer_L1,67,67,66,65,2,0,0,0,0,:28:37,:01:22,:00:00,:00:26,:00:41,,1,0,0,0,0,0,0,1,0,0,49,1,1,3,3,0,0,1,1,6,98.48,74.24,1.52,75.76,1.52,77.27,1.52,81.82,1.52,86.36,1.52,5:44:40,:00:04,5:44:44,:08:22,5:53:06,1,2,:04:56,Nov_Transfer L1,Nov_Res_Tech_Other_s,0,65,0,0,5:44:40,:00:00,:00:00,:08:22,:00:00,:00:00,:05:36
10/31/2021,Nov_Fix_Prospect,58,58,57,48,10,0,0,0,0,:06:57,:27:39,:00:00,:00:09,:02:46,,1,0,0,1,0,0,0,2,0,6,42,2,1,0,2,1,0,0,0,0,84.21,73.68,15.79,77.19,15.79,78.95,15.79,78.95,14.04,82.46,14.04,3:04:15,:00:29,3:04:44,:06:08,3:10:52,3,2,:10:57,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,47,1,0,2:55:12,:09:03,:00:00,:06:05,:00:03,:00:00,:03:47
10/31/2021,Nov_Fix_Pre_New,2,2,2,2,0,0,0,0,0,:00:09,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:00:50,:00:00,:00:50,:00:12,:01:02,2,1,:00:05,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,2,0,0,:00:50,:00:00,:00:00,:00:12,:00:00,:00:00,:00:30
10/31/2021,Nov_Fix_Pre_Bronze,9,9,8,7,2,0,0,0,0,:02:00,:01:23,:00:00,:00:17,:00:42,,1,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,1,0,87.50,62.50,12.50,75.00,12.50,75.00,12.50,75.00,12.50,75.00,12.50,:40:29,:00:01,:40:30,:00:39,:41:09,1,1,:01:23,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,7,0,0,:40:29,:00:00,:00:00,:00:39,:00:00,:00:00,:04:53
10/31/2021,Nov_Fix_Pre_Silver,1,1,1,1,0,0,0,0,0,:00:08,:00:00,:00:00,:00:08,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:03:45,:00:00,:03:45,:00:05,:03:50,0,1,:00:08,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,1,0,0,:03:45,:00:00,:00:00,:00:05,:00:00,:00:00,:03:53
10/31/2021,Nov_Fix_Res_Silver,56,55,54,53,2,1,1,1,0,:15:18,:03:19,:00:21,:00:17,:01:40,:00:21,1,0,0,0,0,0,0,0,0,1,42,2,0,1,2,2,1,0,1,2,98.15,77.78,1.85,81.48,1.85,81.48,1.85,83.33,1.85,87.04,1.85,3:56:11,:00:46,3:56:57,:06:21,4:03:18,9,1,:03:17,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,53,0,0,3:56:11,:00:00,:00:00,:06:21,:00:00,:00:00,:04:34
10/31/2021,Nov_Fix_Res_Platinum,61,61,61,60,1,0,0,0,0,:18:24,:02:14,:00:00,:00:18,:02:14,,0,0,0,0,0,0,0,0,0,1,45,4,2,1,1,0,2,0,2,3,98.36,73.77,1.64,80.33,1.64,83.61,1.64,85.25,1.64,86.89,1.64,4:07:48,:00:03,4:07:51,:07:39,4:15:30,7,2,:02:21,Nov_Fix_Res_Platinum,Nov_Res_Tech_Platinu,0,60,0,0,4:07:48,:00:00,:00:00,:07:39,:00:00,:00:00,:04:24
