Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
Totals,,3033,3029,3005,2798,231,4,4,4,0,17:54:27,7:14:55,:01:24,:00:23,:01:53,:00:21,24,9,15,19,9,10,5,13,14,113,2084,157,83,64,58,37,51,27,36,201,93.11,69.35,6.89,74.58,6.59,77.34,6.09,79.47,5.46,81.40,5.16,162:17:19,:08:36,162:25:55,3:12:40,165:38:35,233,5,:10:57,,,,2791,7,0,162:01:38,:15:41,:00:00,3:12:20,:00:20,:00:00,:03:43
11/8/2021,Nov_DVB_Pre_Silver,8,8,8,6,2,0,0,0,0,:00:24,:09:14,:00:00,:00:04,:04:37,,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,75.00,75.00,25.00,75.00,25.00,75.00,25.00,75.00,25.00,75.00,25.00,:18:43,:00:00,:18:43,:00:19,:19:02,0,1,:06:41,Nov_DVB_Res_all_othe,Nov_Res_Tech_Other_s,0,6,0,0,:18:43,:00:00,:00:00,:00:19,:00:00,:00:00,:03:33
11/8/2021,Nov_RONA_Prospect,1,1,1,1,0,0,0,0,0,:00:03,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:01:12,:00:00,:01:12,:00:03,:01:15,1,1,:00:03,Nov_Prospect,0,0,1,0,0,:01:12,:00:00,:00:00,:00:03,:00:00,:00:00,:01:15
11/8/2021,Nov_RONA_Res_Platinu,2,2,2,2,0,0,0,0,0,:00:10,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:08:11,:00:01,:08:12,:00:06,:08:18,1,1,:00:06,Nov_Res_Platinum,0,0,2,0,0,:08:11,:00:00,:00:00,:00:06,:00:00,:00:00,:04:11
11/8/2021,Nov_Transfer_L2,1,0,0,0,0,1,1,1,0,:00:00,:00:00,:00:21,,,:00:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,:00:00,:00:00,:00:00,:00:00,:00:00,0,1,:00:21,Nov_Transfer L2,0,0,0,0,0,:00:00,:00:00,:00:00,:00:00,:00:00,:00:00,:00:21
11/8/2021,Nov_Transfer_L1,170,170,166,162,8,0,0,0,0,1:21:51,:06:18,:00:00,:00:30,:00:47,,4,0,0,0,0,0,0,1,0,3,95,14,4,7,7,2,7,3,5,18,97.59,57.23,2.41,65.66,2.41,68.07,2.41,72.29,2.41,76.51,2.41,13:16:18,:00:01,13:16:19,:15:05,13:31:24,3,3,:03:39,Nov_Transfer L1,Nov_Res_Tech_Other_s,0,162,0,0,13:16:18,:00:00,:00:00,:15:05,:00:00,:00:00,:05:12
11/8/2021,Nov_Fix_Prospect,130,130,129,109,21,0,0,0,0,1:07:40,:55:46,:00:00,:00:37,:02:39,,1,1,1,1,0,0,2,0,1,14,70,8,6,4,0,2,3,0,0,16,84.50,54.26,15.50,60.47,14.73,65.12,13.95,68.22,13.18,68.22,13.18,6:38:16,:02:33,6:40:49,:10:51,6:51:40,6,4,:07:29,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,106,3,0,6:31:52,:06:24,:00:00,:10:42,:00:09,:00:00,:04:02
11/8/2021,Nov_Fix_Pre_New,4,4,4,4,0,0,0,0,0,:02:12,:00:00,:00:00,:00:33,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,100.00,75.00,.00,75.00,.00,75.00,.00,75.00,.00,75.00,.00,:04:46,:00:01,:04:47,:00:19,:05:06,4,1,:01:59,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,4,0,0,:04:46,:00:00,:00:00,:00:19,:00:00,:00:00,:01:45
11/8/2021,Nov_Fix_Pre_Bronze,28,28,28,23,5,0,0,0,0,:09:25,:20:33,:00:00,:00:25,:04:07,,0,0,0,0,0,1,0,0,0,4,17,0,3,0,0,0,0,0,1,2,82.14,60.71,17.86,60.71,17.86,71.43,17.86,71.43,17.86,71.43,17.86,1:24:21,:00:01,1:24:22,:01:41,1:26:03,1,2,:07:28,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,23,0,0,1:24:21,:00:00,:00:00,:01:41,:00:00,:00:00,:04:05
11/8/2021,Nov_Fix_Pre_Silver,4,4,4,3,1,0,0,0,0,:01:51,:01:31,:00:00,:00:37,:01:31,,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,75.00,50.00,25.00,50.00,25.00,50.00,25.00,50.00,25.00,50.00,25.00,:12:54,:00:00,:12:54,:00:15,:13:09,0,1,:01:44,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,3,0,0,:12:54,:00:00,:00:00,:00:15,:00:00,:00:00,:04:04
