Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
Totals,,3088,3079,3058,2865,214,9,9,9,0,20:26:02,5:51:23,:05:58,:00:26,:01:39,:00:40,21,15,13,20,12,9,7,10,13,94,1951,164,123,101,80,74,47,66,30,229,93.69,63.80,6.31,69.16,5.82,73.19,5.40,76.49,4.74,79.10,4.35,170:57:43,:12:47,171:10:30,3:53:44,175:04:14,239,6,:13:29,,,,2858,7,0,170:27:32,:30:11,:00:00,3:53:27,:00:17,:00:00,:03:50
11/4/2021,Nov_DVB_Pre_Silver,11,11,11,11,0,0,0,0,0,:03:08,:00:00,:00:00,:00:17,,,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1,0,100.00,81.82,.00,81.82,.00,81.82,.00,81.82,.00,81.82,.00,:40:32,:00:01,:40:33,:00:47,:41:20,1,1,:01:24,Nov_DVB_Res_all_othe,Nov_Res_Tech_Other_s,0,9,2,0,:27:13,:13:19,:00:00,:00:42,:00:05,:00:00,:03:58
11/4/2021,Nov_RONA_DVB_Res_all,2,2,2,2,0,0,0,0,0,:01:21,:00:00,:00:00,:00:40,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,100.00,.00,.00,.00,.00,50.00,.00,50.00,.00,50.00,.00,:22:09,:00:00,:22:09,:00:05,:22:14,0,1,:00:54,Nov_DVB_Res_all_othe,Nov_Res_Tech_Other_s,0,2,0,0,:22:09,:00:00,:00:00,:00:05,:00:00,:00:00,:11:45
11/4/2021,Nov_RONA_Fix_Res_all,1,1,1,1,0,0,0,0,0,:00:05,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:08:26,:00:00,:08:26,:00:07,:08:33,0,1,:00:05,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,1,0,0,:08:26,:00:00,:00:00,:00:07,:00:00,:00:00,:08:31
11/4/2021,Nov_RONA_Res_Other_s,3,3,2,2,1,0,0,0,0,:00:33,:00:10,:00:00,:00:16,:00:10,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,100.00,50.00,.00,50.00,.00,100.00,.00,100.00,.00,100.00,.00,:07:20,:00:00,:07:20,:00:17,:07:37,0,1,:00:26,Nov_Res_Other_segmen,0,0,2,0,0,:07:20,:00:00,:00:00,:00:17,:00:00,:00:00,:02:41
11/4/2021,Nov_Transfer_L2,6,5,5,3,2,1,1,1,0,:00:22,:04:23,:00:21,:00:07,:02:12,:00:21,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,60.00,40.00,40.00,60.00,20.00,60.00,20.00,60.00,20.00,60.00,20.00,:10:19,:00:00,:10:19,:00:18,:10:37,0,1,:04:09,Nov_Transfer L2,0,0,3,0,0,:10:19,:00:00,:00:00,:00:18,:00:00,:00:00,:02:34
11/4/2021,Nov_Transfer_L1,115,115,115,114,1,0,0,0,0,:55:10,:02:22,:00:00,:00:29,:02:22,,0,0,0,0,0,0,0,0,0,1,70,8,8,5,5,4,3,4,0,7,99.13,60.87,.87,67.83,.87,74.78,.87,79.13,.87,83.48,.87,9:09:56,:00:03,9:09:59,:10:51,9:20:50,5,2,:13:29,Nov_Transfer L1,Nov_Res_Tech_Other_s,0,114,0,0,9:09:56,:00:00,:00:00,:10:51,:00:00,:00:00,:05:17
11/4/2021,Nov_Fix_Prospect,123,123,123,112,11,0,0,0,0,:40:11,:18:00,:00:00,:00:22,:01:38,,0,2,0,2,0,0,1,1,0,5,77,6,6,7,3,4,0,1,0,8,91.06,62.60,8.94,67.48,7.32,72.36,7.32,78.05,5.69,80.49,5.69,8:13:09,:00:05,8:13:14,:10:53,8:24:07,16,2,:03:59,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,111,1,0,8:07:18,:05:51,:00:00,:10:51,:00:02,:00:00,:04:29
11/4/2021,Nov_Fix_Pre_New,7,7,7,5,2,0,0,0,0,:00:31,:03:02,:00:00,:00:06,:01:31,,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,71.43,57.14,28.57,71.43,28.57,71.43,28.57,71.43,28.57,71.43,28.57,:16:30,:00:00,:16:30,:00:30,:17:00,1,1,:01:33,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,5,0,0,:16:30,:00:00,:00:00,:00:30,:00:00,:00:00,:02:52
11/4/2021,Nov_Fix_Pre_Bronze,34,34,34,33,1,0,0,0,0,:20:25,:01:07,:00:00,:00:37,:01:07,,0,0,0,0,0,0,1,0,0,0,20,2,0,2,2,1,0,0,0,6,97.06,58.82,2.94,64.71,2.94,64.71,2.94,70.59,2.94,76.47,2.94,1:54:10,:00:05,1:54:15,:09:33,2:03:48,8,2,:03:30,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,33,0,0,1:54:10,:00:00,:00:00,:09:33,:00:00,:00:00,:04:00
