Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
Totals,,1645,1641,1635,1610,31,4,4,4,0,5:28:12,:35:34,:01:24,:00:12,:01:09,:00:21,6,1,1,2,1,0,4,4,2,10,1356,61,37,30,24,24,8,15,11,44,98.47,82.94,1.53,86.67,1.47,88.93,1.41,90.76,1.28,92.23,1.22,90:19:28,:00:32,90:20:00,1:59:56,92:19:56,118,3,:05:12,,,,1604,6,0,90:13:48,:05:40,:00:00,1:59:41,:00:15,:00:00,:03:31
10/24/2021,Nov_DVB_Pre_Bronze,4,4,4,4,0,0,0,0,0,:01:52,:00:00,:00:00,:00:28,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,100.00,75.00,.00,75.00,.00,75.00,.00,75.00,.00,75.00,.00,:15:43,:00:00,:15:43,:00:23,:16:06,0,1,:01:38,Nov_DVB_Res_all_othe,Nov_Res_Tech_Other_s,0,4,0,0,:15:43,:00:00,:00:00,:00:23,:00:00,:00:00,:04:24
10/24/2021,Nov_RONA_Fix_Res_all,3,3,3,3,0,0,0,0,0,:00:19,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,100.00,66.67,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:10:53,:00:00,:10:53,:00:17,:11:10,1,1,:00:14,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,3,0,0,:10:53,:00:00,:00:00,:00:17,:00:00,:00:00,:03:44
10/24/2021,Nov_Transfer_L1,72,71,69,68,3,1,1,1,0,:15:10,:00:43,:00:21,:00:13,:00:14,:00:21,2,0,0,1,0,0,0,0,0,0,55,4,0,0,3,2,1,1,0,2,98.55,79.71,1.45,85.51,1.45,85.51,1.45,85.51,.00,89.86,.00,6:08:29,:00:00,6:08:29,:05:57,6:14:26,2,2,:02:04,Nov_Transfer L1,Nov_Res_Tech_Other_s,0,68,0,0,6:08:29,:00:00,:00:00,:05:57,:00:00,:00:00,:05:21
10/24/2021,Nov_Fix_Prospect,63,60,60,59,1,3,3,3,0,:12:50,:01:41,:01:03,:00:13,:01:41,:00:21,0,0,0,0,0,0,0,0,0,1,50,1,1,1,0,1,2,1,1,1,98.33,83.33,1.67,85.00,1.67,86.67,1.67,88.33,1.67,88.33,1.67,4:14:49,:00:00,4:14:49,:05:13,4:20:02,1,2,:01:58,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,57,2,0,4:13:23,:01:26,:00:00,:05:09,:00:04,:00:00,:04:18
10/24/2021,Nov_Fix_Pre_New,4,4,4,4,0,0,0,0,0,:00:16,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:03:51,:00:00,:03:51,:00:22,:04:13,0,1,:00:05,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,4,0,0,:03:51,:00:00,:00:00,:00:22,:00:00,:00:00,:01:02
10/24/2021,Nov_Fix_Pre_Bronze,20,20,20,20,0,0,0,0,0,:05:05,:00:00,:00:00,:00:15,,,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,1,100.00,90.00,.00,90.00,.00,90.00,.00,90.00,.00,90.00,.00,1:11:16,:00:02,1:11:18,:01:45,1:13:03,4,1,:03:08,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,20,0,0,1:11:16,:00:00,:00:00,:01:45,:00:00,:00:00,:03:49
10/24/2021,Nov_Fix_Pre_Silver,3,3,3,3,0,0,0,0,0,:00:17,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:03:49,:00:01,:03:50,:00:13,:04:03,2,1,:00:08,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,3,0,0,:03:49,:00:00,:00:00,:00:13,:00:00,:00:00,:01:22
10/24/2021,Nov_Fix_Pre_Gold,1,1,1,1,0,0,0,0,0,:00:05,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:05:01,:00:00,:05:01,:00:05,:05:06,0,1,:00:05,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,1,0,0,:05:01,:00:00,:00:00,:00:05,:00:00,:00:00,:05:06
10/24/2021,Nov_Fix_Res_Silver,61,61,61,60,1,0,0,0,0,:15:00,:01:19,:00:00,:00:15,:01:19,,0,0,0,0,0,0,0,1,0,0,47,2,1,2,1,3,0,1,2,1,98.36,77.05,1.64,80.33,1.64,81.97,1.64,85.25,1.64,86.89,1.64,3:13:09,:00:02,3:13:11,:11:23,3:24:34,13,3,:02:04,Nov_Fix_Res_all_othe,Nov_Res_Tech_Other_s,0,59,1,0,3:12:22,:00:47,:00:00,:11:20,:00:03,:00:00,:03:26
