VDN:,83600-83622;83671-83678
Date:,10/30/2021,ACD:,CMTN
Date,Time,,,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abandoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoning t,Otherwaiting t,Avg Answering t,Avg Abandoning t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult)  ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfers made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t
Totals,,,,1122,1122,1116,1089,33,0,0,0,0,4:14:34,:40:01,:00:00,:00:14,:01:13,,6,0,2,3,0,3,2,3,4,10,899,48,23,19,24,14,6,6,11,39,97.58,80.56,2.42,84.86,2.42,86.92,2.24,88.62,1.97,90.77,1.97,45:28:38,:04:14,45:32:52,1:13:01,46:45:53,70,3,:06:31,,,,1089,0,0,45:28:38,:00:00,:00:00,1:13:01,:00:00,:00:00
10/30/2021,12:00 AM,-,00:15,6,6,6,4,2,0,0,0,0,:02:21,:02:55,:00:00,:00:35,:01:28,,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,1,0,66.67,33.33,33.33,33.33,33.33,33.33,33.33,33.33,33.33,50.00,33.33,:07:17,:00:00,:07:17,:00:09,:07:26,0,1,:01:39,,,,4,0,0,:07:17,:00:00,:00:00,:00:09,:00:00,:00:00
10/30/2021,12:15 AM,-,00:30,1,1,1,1,0,0,0,0,0,:00:04,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:01:07,:00:00,:01:07,:00:03,:01:10,0,1,:00:04,,,,1,0,0,:01:07,:00:00,:00:00,:00:03,:00:00,:00:00
10/30/2021,12:30 AM,-,00:45,5,5,5,5,0,0,0,0,0,:01:13,:00:00,:00:00,:00:15,,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,100.00,80.00,.00,80.00,.00,80.00,.00,80.00,.00,100.00,.00,:09:52,:00:00,:09:52,:00:13,:10:05,0,1,:00:50,,,,5,0,0,:09:52,:00:00,:00:00,:00:13,:00:00,:00:00
10/30/2021,12:45 AM,-,01:00,1,1,1,1,0,0,0,0,0,:00:59,:00:00,:00:00,:00:59,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,:04:30,:00:00,:04:30,:00:03,:04:33,0,1,:00:59,,,,1,0,0,:04:30,:00:00,:00:00,:00:03,:00:00,:00:00
10/30/2021,1:00 AM,-,01:15,4,4,4,4,0,0,0,0,0,:09:50,:00:00,:00:00,:02:28,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,100.00,25.00,.00,25.00,.00,25.00,.00,25.00,.00,25.00,.00,:14:46,:00:00,:14:46,:00:12,:14:58,0,1,:04:55,,,,4,0,0,:14:46,:00:00,:00:00,:00:12,:00:00,:00:00
10/30/2021,1:15 AM,-,01:30,1,1,1,0,1,0,0,0,0,:00:00,:00:32,:00:00,,:00:32,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,100.00,.00,100.00,.00,100.00,.00,.00,.00,.00,:00:00,:00:00,:00:00,:00:00,:00:00,0,1,:00:32,,,,0,0,0,:00:00,:00:00,:00:00,:00:00,:00:00,:00:00
10/30/2021,1:30 AM,-,01:45,4,4,4,4,0,0,0,0,0,:02:31,:00:00,:00:00,:00:38,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,100.00,75.00,.00,75.00,.00,75.00,.00,75.00,.00,75.00,.00,:07:06,:00:00,:07:06,:00:10,:07:16,0,1,:02:13,,,,4,0,0,:07:06,:00:00,:00:00,:00:10,:00:00,:00:00
10/30/2021,2:00 AM,-,02:15,2,2,2,2,0,0,0,0,0,:00:12,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:03:10,:00:00,:03:10,:00:05,:03:15,0,1,:00:07,,,,2,0,0,:03:10,:00:00,:00:00,:00:05,:00:00,:00:00
10/30/2021,2:30 AM,-,02:45,1,1,1,1,0,0,0,0,0,:00:11,:00:00,:00:00,:00:11,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.00,.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:04:11,:00:00,:04:11,:00:02,:04:13,0,1,:00:11,,,,1,0,0,:04:11,:00:00,:00:00,:00:02,:00:00,:00:00
