VDN:,83600-83622;83671-83678
Date:,11/9/2021,ACD:,CMTN
Date,Time,,,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abandoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoning t,Otherwaiting t,Avg Answering t,Avg Abandoning t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult)  ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfers made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t
Totals,,,,1761,1759,1747,1669,90,2,2,2,0,8:38:53,2:01:16,:01:29,:00:19,:01:21,:00:45,12,2,7,11,6,6,3,5,3,35,1241,90,63,46,45,30,27,25,15,87,95.54,71.04,4.46,76.19,4.35,79.79,3.95,82.43,3.32,85.00,2.98,74:46:59,:05:49,74:52:48,1:22:31,76:15:19,84,5,:05:30,,,,1669,0,0,74:46:59,:00:00,:00:00,1:22:31,:00:00,:00:00
11/9/2021,12:00 AM,-,00:15,1,1,1,1,0,0,0,0,0,:00:05,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:01:35,:00:00,:01:35,:00:03,:01:38,0,1,:00:05,,,,1,0,0,:01:35,:00:00,:00:00,:00:03,:00:00,:00:00
11/9/2021,12:15 AM,-,00:30,1,1,1,1,0,0,0,0,0,:00:03,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:02:49,:00:00,:02:49,:00:03,:02:52,0,0,:00:03,,,,1,0,0,:02:49,:00:00,:00:00,:00:03,:00:00,:00:00
11/9/2021,12:30 AM,-,00:45,1,1,1,1,0,0,0,0,0,:00:04,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:08:15,:00:00,:08:15,:00:03,:08:18,0,1,:00:04,,,,1,0,0,:08:15,:00:00,:00:00,:00:03,:00:00,:00:00
11/9/2021,12:45 AM,-,01:00,1,1,1,1,0,0,0,0,0,:01:46,:00:00,:00:00,:01:46,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,:07:29,:00:00,:07:29,:00:02,:07:31,0,0,:01:46,,,,1,0,0,:07:29,:00:00,:00:00,:00:02,:00:00,:00:00
11/9/2021,1:00 AM,-,01:15,1,1,1,1,0,0,0,0,0,:04:12,:00:00,:00:00,:04:12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,:03:14,:00:00,:03:14,:00:03,:03:17,0,1,:04:12,,,,1,0,0,:03:14,:00:00,:00:00,:00:03,:00:00,:00:00
11/9/2021,1:15 AM,-,01:30,0,0,0,0,0,0,0,0,0,:00:00,:00:00,:00:00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,:00:00,:00:00,:00:00,:00:00,:00:00,0,1,:00:00,,,,0,0,0,:00:00,:00:00,:00:00,:00:00,:00:00,:00:00
11/9/2021,1:30 AM,-,01:45,5,5,5,5,0,0,0,0,0,:00:30,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:05:34,:00:00,:05:34,:00:16,:05:50,0,1,:00:08,,,,5,0,0,:05:34,:00:00,:00:00,:00:16,:00:00,:00:00
11/9/2021,1:45 AM,-,02:00,2,2,2,2,0,0,0,0,0,:00:08,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:01:25,:00:00,:01:25,:00:06,:01:31,0,1,:00:04,,,,2,0,0,:01:25,:00:00,:00:00,:00:06,:00:00,:00:00
11/9/2021,2:00 AM,-,02:15,1,1,1,1,0,0,0,0,0,:00:05,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:03:16,:00:00,:03:16,:00:03,:03:19,0,1,:00:05,,,,1,0,0,:03:16,:00:00,:00:00,:00:03,:00:00,:00:00
