VDN:,83600-83622;83671-83678
Date:,10/27/2021,ACD:,CMTN
Date,Time,,,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abandoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoning t,Otherwaiting t,Avg Answering t,Avg Abandoning t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult)  ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfers made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t
Totals,,,,1367,1362,1358,1317,45,5,5,5,0,4:31:27,1:02:31,:04:47,:00:12,:01:23,:00:57,4,2,2,6,6,0,0,5,5,15,1117,42,34,22,22,18,18,3,5,36,96.98,82.25,3.02,85.35,2.87,87.85,2.72,89.47,2.28,91.09,1.84,67:37:49,:03:47,67:41:36,1:09:49,68:51:25,104,4,:05:55,,,,1317,0,0,67:37:49,:00:00,:00:00,1:09:49,:00:00,:00:00
10/27/2021,12:00 AM,-,00:15,4,4,4,3,1,0,0,0,0,:00:19,:00:48,:00:00,:00:06,:00:48,,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,75.00,75.00,25.00,75.00,25.00,75.00,25.00,75.00,25.00,75.00,.00,:05:20,:00:00,:05:20,:00:08,:05:28,0,1,:00:48,,,,3,0,0,:05:20,:00:00,:00:00,:00:08,:00:00,:00:00
10/27/2021,12:15 AM,-,00:30,4,4,4,4,0,0,0,0,0,:02:07,:00:00,:00:00,:00:32,,,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,100.00,50.00,.00,75.00,.00,75.00,.00,75.00,.00,75.00,.00,:09:29,:00:00,:09:29,:00:12,:09:41,0,1,:01:44,,,,4,0,0,:09:29,:00:00,:00:00,:00:12,:00:00,:00:00
10/27/2021,12:45 AM,-,01:00,3,3,3,1,2,0,0,0,0,:00:06,:05:29,:00:00,:00:06,:02:45,,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33.33,33.33,66.67,33.33,33.33,33.33,33.33,33.33,33.33,33.33,33.33,:00:01,:00:00,:00:01,:00:02,:00:03,0,1,:05:18,,,,1,0,0,:00:01,:00:00,:00:00,:00:02,:00:00,:00:00
10/27/2021,1:00 AM,-,01:15,2,2,2,2,0,0,0,0,0,:00:11,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:17:43,:00:00,:17:43,:00:05,:17:48,0,1,:00:07,,,,2,0,0,:17:43,:00:00,:00:00,:00:05,:00:00,:00:00
10/27/2021,1:45 AM,-,02:00,3,3,3,2,1,0,0,0,0,:00:12,:00:34,:00:00,:00:06,:00:34,,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,66.67,66.67,33.33,66.67,33.33,66.67,33.33,66.67,.00,66.67,.00,:03:08,:00:00,:03:08,:00:06,:03:14,0,1,:00:34,,,,2,0,0,:03:08,:00:00,:00:00,:00:06,:00:00,:00:00
10/27/2021,2:00 AM,-,02:15,1,1,1,1,0,0,0,0,0,:00:05,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:01:27,:00:00,:01:27,:00:02,:01:29,0,1,:00:05,,,,1,0,0,:01:27,:00:00,:00:00,:00:02,:00:00,:00:00
10/27/2021,3:00 AM,-,03:15,1,1,1,1,0,0,0,0,0,:00:07,:00:00,:00:00,:00:07,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:01:53,:00:00,:01:53,:00:03,:01:56,0,1,:00:07,,,,1,0,0,:01:53,:00:00,:00:00,:00:03,:00:00,:00:00
10/27/2021,4:15 AM,-,04:30,0,0,0,0,0,0,0,0,0,:00:00,:00:00,:00:00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,:00:00,:00:00,:00:00,:00:00,:00:00,0,1,:00:00,,,,0,0,0,:00:00,:00:00,:00:00,:00:00,:00:00,:00:00
10/27/2021,4:30 AM,-,04:45,1,1,1,1,0,0,0,0,0,:00:05,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:12:05,:00:00,:12:05,:00:03,:12:08,0,0,:00:05,,,,1,0,0,:12:05,:00:00,:00:00,:00:03,:00:00,:00:00
