VDN:,83600-83622;83671-83678
Date:,10/29/2021,ACD:,CMTN
Date,Time,,,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abandoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoning t,Otherwaiting t,Avg Answering t,Avg Abandoning t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult)  ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfers made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t
Totals,,,,1427,1426,1417,1358,68,1,1,1,0,6:35:22,1:31:14,:00:21,:00:17,:01:21,:00:21,9,6,8,4,3,3,3,3,3,26,1087,57,33,22,27,18,25,10,12,67,95.84,76.71,4.16,80.73,3.74,83.06,3.18,84.62,2.89,86.52,2.68,66:44:43,:01:30,66:46:13,1:10:17,67:56:30,109,5,:08:17,,,,1358,0,0,66:44:43,:00:00,:00:00,1:10:17,:00:00,:00:00
10/29/2021,12:00 AM,-,00:15,3,3,3,3,0,0,0,0,0,:01:13,:00:00,:00:00,:00:24,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,100.00,66.67,.00,66.67,.00,66.67,.00,66.67,.00,66.67,.00,:05:14,:00:00,:05:14,:00:08,:05:22,0,1,:01:05,,,,3,0,0,:05:14,:00:00,:00:00,:00:08,:00:00,:00:00
10/29/2021,12:15 AM,-,00:30,5,5,5,3,2,0,0,0,0,:00:34,:08:02,:00:00,:00:11,:04:01,,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,60.00,40.00,40.00,40.00,40.00,60.00,40.00,60.00,40.00,60.00,40.00,:10:39,:00:00,:10:39,:00:07,:10:46,0,1,:06:02,,,,3,0,0,:10:39,:00:00,:00:00,:00:07,:00:00,:00:00
10/29/2021,12:30 AM,-,00:45,1,1,1,1,0,0,0,0,0,:02:00,:00:00,:00:00,:02:00,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,:05:36,:00:00,:05:36,:00:02,:05:38,0,0,:02:00,,,,1,0,0,:05:36,:00:00,:00:00,:00:02,:00:00,:00:00
10/29/2021,12:45 AM,-,01:00,3,3,3,3,0,0,0,0,0,:01:17,:00:00,:00:00,:00:26,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,100.00,66.67,.00,66.67,.00,66.67,.00,66.67,.00,66.67,.00,:06:54,:00:00,:06:54,:00:07,:07:01,1,1,:01:09,,,,3,0,0,:06:54,:00:00,:00:00,:00:07,:00:00,:00:00
10/29/2021,1:15 AM,-,01:30,1,1,1,1,0,0,0,0,0,:00:04,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:03:52,:00:00,:03:52,:00:03,:03:55,0,1,:00:04,,,,1,0,0,:03:52,:00:00,:00:00,:00:03,:00:00,:00:00
10/29/2021,1:45 AM,-,02:00,1,1,1,1,0,0,0,0,0,:00:17,:00:00,:00:00,:00:17,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.00,.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:02:10,:00:00,:02:10,:00:03,:02:13,0,1,:00:17,,,,1,0,0,:02:10,:00:00,:00:00,:00:03,:00:00,:00:00
10/29/2021,2:30 AM,-,02:45,2,2,2,0,2,0,0,0,0,:00:00,:03:57,:00:00,,:01:59,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,:00:00,:00:00,:00:00,:00:00,:00:00,0,1,:02:07,,,,0,0,0,:00:00,:00:00,:00:00,:00:00,:00:00,:00:00
10/29/2021,2:45 AM,-,03:00,1,1,1,1,0,0,0,0,0,:00:06,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:13:40,:00:00,:13:40,:00:03,:13:43,0,0,:00:06,,,,1,0,0,:13:40,:00:00,:00:00,:00:03,:00:00,:00:00
10/29/2021,3:00 AM,-,03:15,3,3,3,2,1,0,0,0,0,:02:05,:02:07,:00:00,:01:03,:02:07,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,66.67,33.33,33.33,33.33,33.33,33.33,33.33,33.33,33.33,33.33,33.33,:09:33,:00:00,:09:33,:00:04,:09:37,0,1,:02:07,,,,2,0,0,:09:33,:00:00,:00:00,:00:04,:00:00,:00:00
10/29/2021,3:15 AM,-,03:30,2,2,1,1,1,0,0,0,0,:00:04,:00:08,:00:00,:00:04,:00:08,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:04:16,:00:00,:04:16,:00:02,:04:18,0,1,:00:08,,,,1,0,0,:04:16,:00:00,:00:00,:00:02,:00:00,:00:00
10/29/2021,3:30 AM,-,03:45,1,1,1,1,0,0,0,0,0,:00:06,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:04:40,:00:00,:04:40,:00:02,:04:42,0,0,:00:06,,,,1,0,0,:04:40,:00:00,:00:00,:00:02,:00:00,:00:00
10/29/2021,5:00 AM,-,05:15,1,1,1,1,0,0,0,0,0,:00:06,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:01:43,:00:00,:01:43,:00:03,:01:46,0,1,:00:06,,,,1,0,0,:01:43,:00:00,:00:00,:00:03,:00:00,:00:00
10/29/2021,5:45 AM,-,06:00,1,1,1,1,0,0,0,0,0,:00:10,:00:00,:00:00,:00:10,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:04:44,:00:00,:04:44,:00:02,:04:46,0,1,:00:10,,,,1,0,0,:04:44,:00:00,:00:00,:00:02,:00:00,:00:00
10/29/2021,6:00 AM,-,06:15,1,1,1,1,0,0,0,0,0,:00:05,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:00:59,:00:00,:00:59,:00:03,:01:02,0,1,:00:05,,,,1,0,0,:00:59,:00:00,:00:00,:00:03,:00:00,:00:00
