VDN:,83632-83665;83685-83701;83729-83738;83741-83744
Date:,11/8/2021,ACD:,CMTN
Date,Time,,,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abandoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoning t,Otherwaiting t,Avg Answering t,Avg Abandoning t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult)  ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfers made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t
Totals,,,,1442,1441,1432,1284,157,1,1,1,0,11:52:16,5:42:57,:00:21,:00:33,:02:11,:00:21,9,5,10,6,3,7,4,9,11,93,857,80,41,36,36,15,32,17,21,149,89.66,59.85,10.34,65.43,9.99,68.30,9.29,70.81,8.87,73.32,8.66,94:50:28,:04:35,94:55:03,1:59:09,96:54:12,93,5,:10:57,,,,1277,7,0,94:34:47,:15:41,:00:00,1:58:49,:00:20,:00:00
11/8/2021,12:00 AM,-,00:15,1,1,1,1,0,0,0,0,0,:00:05,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:03:56,:00:00,:03:56,:00:05,:04:01,0,1,:00:05,,,,1,0,0,:03:56,:00:00,:00:00,:00:05,:00:00,:00:00
11/8/2021,12:15 AM,-,00:30,2,2,2,2,0,0,0,0,0,:02:26,:00:00,:00:00,:01:13,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,100.00,50.00,.00,50.00,.00,50.00,.00,50.00,.00,50.00,.00,:12:53,:00:00,:12:53,:00:12,:13:05,0,1,:02:23,,,,2,0,0,:12:53,:00:00,:00:00,:00:12,:00:00,:00:00
11/8/2021,12:30 AM,-,00:45,4,4,4,2,2,0,0,0,0,:01:13,:02:50,:00:00,:00:37,:01:25,,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,50.00,25.00,50.00,25.00,50.00,25.00,50.00,25.00,50.00,25.00,50.00,:16:00,:00:00,:16:00,:00:12,:16:12,0,1,:01:38,,,,2,0,0,:16:00,:00:00,:00:00,:00:12,:00:00,:00:00
11/8/2021,12:45 AM,-,01:00,1,1,1,1,0,0,0,0,0,:00:03,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:00:58,:00:00,:00:58,:00:05,:01:03,0,1,:00:03,,,,1,0,0,:00:58,:00:00,:00:00,:00:05,:00:00,:00:00
11/8/2021,1:00 AM,-,01:15,1,1,1,1,0,0,0,0,0,:02:13,:00:00,:00:00,:02:13,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,:03:00,:00:00,:03:00,:00:03,:03:03,0,1,:02:13,,,,0,1,0,:00:00,:03:00,:00:00,:00:00,:00:03,:00:00
11/8/2021,1:15 AM,-,01:30,1,1,1,1,0,0,0,0,0,:00:04,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:01:41,:00:00,:01:41,:00:03,:01:44,0,1,:00:04,,,,0,1,0,:00:00,:01:41,:00:00,:00:00,:00:03,:00:00
11/8/2021,1:30 AM,-,01:45,1,1,1,1,0,0,0,0,0,:00:26,:00:00,:00:00,:00:26,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100.00,.00,.00,.00,.00,100.00,.00,100.00,.00,100.00,.00,:01:54,:00:00,:01:54,:00:03,:01:57,0,1,:00:26,,,,0,1,0,:00:00,:01:54,:00:00,:00:00,:00:03,:00:00
11/8/2021,2:30 AM,-,02:45,1,1,1,1,0,0,0,0,0,:00:05,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:02:42,:00:00,:02:42,:00:02,:02:44,0,1,:00:05,,,,0,1,0,:00:00,:02:42,:00:00,:00:00,:00:02,:00:00
11/8/2021,6:00 AM,-,06:15,0,0,0,0,0,0,0,0,0,:00:00,:00:00,:00:00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,:00:00,:00:00,:00:00,:00:00,:00:00,0,1,:00:00,,,,0,0,0,:00:00,:00:00,:00:00,:00:00,:00:00,:00:00
