VDN:,83632-83665;83685-83701;83729-83738;83741-83744
Date:,11/1/2021,ACD:,CMTN
Date,Time,,,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abandoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoning t,Otherwaiting t,Avg Answering t,Avg Abandoning t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult)  ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfers made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t
Totals,,,,1331,1327,1317,1226,101,4,4,4,0,11:38:09,3:18:06,:01:24,:00:34,:01:58,:00:21,10,1,9,6,7,1,6,4,6,51,813,57,46,33,33,32,26,22,11,153,93.09,61.73,6.91,66.06,6.83,69.55,6.15,72.06,5.69,74.56,5.16,94:50:00,:01:58,94:51:58,2:10:04,97:02:02,111,5,:16:15,,,,1219,7,0,94:35:47,:14:13,:00:00,2:09:44,:00:20,:00:00
11/1/2021,12:00 AM,-,00:15,5,5,5,4,1,0,0,0,0,:02:08,:01:18,:00:00,:00:32,:01:18,,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,80.00,40.00,20.00,60.00,20.00,60.00,20.00,60.00,20.00,60.00,20.00,:12:48,:00:00,:12:48,:00:21,:13:09,1,1,:01:47,,,,4,0,0,:12:48,:00:00,:00:00,:00:21,:00:00,:00:00
11/1/2021,12:30 AM,-,00:45,0,0,0,0,0,0,0,0,0,:00:00,:00:00,:00:00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,:00:00,:00:00,:00:00,:00:00,:00:00,0,1,:00:00,,,,0,0,0,:00:00,:00:00,:00:00,:00:00,:00:00,:00:00
11/1/2021,12:45 AM,-,01:00,2,2,2,2,0,0,0,0,0,:00:13,:00:00,:00:00,:00:07,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:04:18,:00:00,:04:18,:00:12,:04:30,1,1,:00:07,,,,2,0,0,:04:18,:00:00,:00:00,:00:12,:00:00,:00:00
11/1/2021,1:00 AM,-,01:15,1,1,1,1,0,0,0,0,0,:00:06,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:01:26,:00:00,:01:26,:00:03,:01:29,0,1,:00:06,,,,0,1,0,:00:00,:01:26,:00:00,:00:00,:00:03,:00:00
11/1/2021,2:00 AM,-,02:15,2,2,2,2,0,0,0,0,0,:00:15,:00:00,:00:00,:00:08,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:01:29,:00:00,:01:29,:00:06,:01:35,0,1,:00:09,,,,0,2,0,:00:00,:01:29,:00:00,:00:00,:00:06,:00:00
11/1/2021,2:30 AM,-,02:45,2,2,2,2,0,0,0,0,0,:03:14,:00:00,:00:00,:01:37,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,100.00,50.00,.00,50.00,.00,50.00,.00,50.00,.00,50.00,.00,:07:43,:00:00,:07:43,:00:05,:07:48,0,1,:03:09,,,,0,2,0,:00:00,:07:43,:00:00,:00:00,:00:05,:00:00
11/1/2021,2:45 AM,-,03:00,2,2,2,1,1,0,0,0,0,:00:04,:04:23,:00:00,:00:04,:04:23,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,:00:48,:00:00,:00:48,:00:03,:00:51,0,1,:04:23,,,,0,1,0,:00:00,:00:48,:00:00,:00:00,:00:03,:00:00
11/1/2021,6:30 AM,-,06:45,1,1,1,1,0,0,0,0,0,:00:05,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:02:47,:00:00,:02:47,:00:03,:02:50,0,1,:00:05,,,,0,1,0,:00:00,:02:47,:00:00,:00:00,:00:03,:00:00
11/1/2021,6:45 AM,-,07:00,1,1,1,0,1,0,0,0,0,:00:00,:09:02,:00:00,,:09:02,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,:00:00,:00:00,:00:00,:00:00,:00:00,0,1,:09:02,,,,0,0,0,:00:00,:00:00,:00:00,:00:00,:00:00,:00:00
