VDN:,83632-83665;83685-83701;83729-83738;83741-83744
Date:,11/9/2021,ACD:,CMTN
Date,Time,,,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abandoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoning t,Otherwaiting t,Avg Answering t,Avg Abandoning t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult)  ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfers made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t
Totals,,,,1220,1219,1215,1184,35,1,1,1,0,5:34:25,:56:51,:00:21,:00:17,:01:37,:00:21,4,2,2,4,1,0,3,3,1,15,931,52,34,27,23,23,12,9,7,66,97.45,76.63,2.55,80.91,2.39,83.70,2.22,85.93,1.89,87.82,1.81,89:16:56,:06:33,89:23:29,1:46:20,91:09:49,94,3,:06:44,,,,1176,8,0,88:49:30,:27:26,:00:00,1:45:56,:00:24,:00:00
11/9/2021,12:15 AM,-,00:30,2,2,2,2,0,0,0,0,0,:00:06,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:05:26,:00:00,:05:26,:00:10,:05:36,0,1,:00:03,,,,2,0,0,:05:26,:00:00,:00:00,:00:10,:00:00,:00:00
11/9/2021,12:30 AM,-,00:45,1,1,1,1,0,0,0,0,0,:00:03,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:05:21,:00:00,:05:21,:00:05,:05:26,0,1,:00:03,,,,1,0,0,:05:21,:00:00,:00:00,:00:05,:00:00,:00:00
11/9/2021,12:45 AM,-,01:00,1,1,1,1,0,0,0,0,0,:00:03,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:04:55,:00:00,:04:55,:00:06,:05:01,0,1,:00:03,,,,1,0,0,:04:55,:00:00,:00:00,:00:06,:00:00,:00:00
11/9/2021,1:00 AM,-,01:15,3,3,3,1,2,0,0,0,0,:01:47,:03:58,:00:00,:01:47,:01:59,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,33.33,.00,66.67,.00,66.67,.00,66.67,.00,33.33,.00,33.33,:10:21,:00:00,:10:21,:00:06,:10:27,0,1,:03:20,,,,1,0,0,:10:21,:00:00,:00:00,:00:06,:00:00,:00:00
11/9/2021,1:15 AM,-,01:30,1,1,1,1,0,0,0,0,0,:00:04,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:02:57,:00:00,:02:57,:00:03,:03:00,0,1,:00:04,,,,0,1,0,:00:00,:02:57,:00:00,:00:00,:00:03,:00:00
11/9/2021,2:15 AM,-,02:30,1,1,1,1,0,0,0,0,0,:00:05,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:11:41,:00:00,:11:41,:00:03,:11:44,0,1,:00:05,,,,0,1,0,:00:00,:11:41,:00:00,:00:00,:00:03,:00:00
11/9/2021,5:45 AM,-,06:00,1,1,1,1,0,0,0,0,0,:00:06,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:05:40,:00:00,:05:40,:00:02,:05:42,0,1,:00:06,,,,0,1,0,:00:00,:05:40,:00:00,:00:00,:00:02,:00:00
11/9/2021,6:30 AM,-,06:45,1,1,1,1,0,0,0,0,0,:00:06,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:02:08,:00:00,:02:08,:00:03,:02:11,0,1,:00:06,,,,0,1,0,:00:00,:02:08,:00:00,:00:00,:00:03,:00:00
11/9/2021,6:45 AM,-,07:00,2,2,2,2,0,0,0,0,0,:00:06,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:02:38,:00:00,:02:38,:00:06,:02:44,0,1,:00:03,,,,0,2,0,:00:00,:02:38,:00:00,:00:00,:00:06,:00:00
11/9/2021,7:00 AM,-,07:15,7,7,7,7,0,0,0,0,0,:04:25,:00:00,:00:00,:00:38,,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,100.00,71.43,.00,71.43,.00,71.43,.00,71.43,.00,71.43,.00,:18:54,:00:00,:18:54,:00:36,:19:30,1,1,:02:36,,,,5,2,0,:16:32,:02:22,:00:00,:00:29,:00:07,:00:00
11/9/2021,7:15 AM,-,07:30,1,1,1,1,0,0,0,0,0,:00:05,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:00:36,:00:00,:00:36,:00:05,:00:41,0,0,:00:05,,,,1,0,0,:00:36,:00:00,:00:00,:00:05,:00:00,:00:00
11/9/2021,7:30 AM,-,07:45,3,3,3,3,0,0,0,0,0,:00:15,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:04:41,:00:00,:04:41,:00:17,:04:58,0,1,:00:05,,,,3,0,0,:04:41,:00:00,:00:00,:00:17,:00:00,:00:00
