VDN:,83623-83628;83630-83631;83679-83681;83683-83684;Nov_RONA_180_premium;83724-83728;83739-83740
Date:,10/25/2021,ACD:,CMTN
Date,Time,,,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abandoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoning t,Otherwaiting t,Avg Answering t,Avg Abandoning t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult)  ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfers made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t
Totals,,,,235,235,234,234,1,0,0,0,0,:31:38,:00:01,:00:00,:00:08,:00:01,,1,0,0,0,0,0,0,0,0,0,198,11,10,8,3,1,0,3,0,0,100.00,84.62,.00,89.32,.00,93.59,.00,97.01,.00,98.29,.00,10:27:33,:02:09,10:29:42,:10:49,10:40:31,22,2,:01:14,,,,128,106,0,6:06:55,4:20:38,:00:00,:05:28,:05:21,:00:00
10/25/2021,12:30 AM,-,00:45,1,1,1,1,0,0,0,0,0,:00:09,:00:00,:00:00,:00:09,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:01:54,:00:00,:01:54,:00:15,:02:09,0,1,:00:09,,,,0,1,0,:00:00,:01:54,:00:00,:00:00,:00:15,:00:00
10/25/2021,1:15 AM,-,01:30,2,2,2,2,0,0,0,0,0,:00:11,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:02:22,:00:00,:02:22,:00:07,:02:29,0,1,:00:06,,,,0,2,0,:00:00,:02:22,:00:00,:00:00,:00:07,:00:00
10/25/2021,4:15 AM,-,04:30,1,1,1,1,0,0,0,0,0,:00:06,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:02:31,:00:00,:02:31,:00:03,:02:34,0,1,:00:06,,,,0,1,0,:00:00,:02:31,:00:00,:00:00,:00:03,:00:00
10/25/2021,7:00 AM,-,07:15,4,4,4,4,0,0,0,0,0,:00:27,:00:00,:00:00,:00:07,,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:08:20,:00:00,:08:20,:00:12,:08:32,0,1,:00:10,,,,0,4,0,:00:00,:08:20,:00:00,:00:00,:00:12,:00:00
10/25/2021,7:45 AM,-,08:00,2,2,2,2,0,0,0,0,0,:00:10,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:02:03,:00:00,:02:03,:00:06,:02:09,0,1,:00:06,,,,0,2,0,:00:00,:02:03,:00:00,:00:00,:00:06,:00:00
10/25/2021,8:00 AM,-,08:15,1,1,1,1,0,0,0,0,0,:00:05,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:01:30,:00:00,:01:30,:00:03,:01:33,0,1,:00:05,,,,1,0,0,:01:30,:00:00,:00:00,:00:03,:00:00,:00:00
10/25/2021,8:30 AM,-,08:45,3,3,3,3,0,0,0,0,0,:00:12,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:05:22,:00:00,:05:22,:00:08,:05:30,0,1,:00:05,,,,3,0,0,:05:22,:00:00,:00:00,:00:08,:00:00,:00:00
10/25/2021,8:45 AM,-,09:00,2,2,2,2,0,0,0,0,0,:00:08,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:06:13,:00:00,:06:13,:00:05,:06:18,0,1,:00:04,,,,2,0,0,:06:13,:00:00,:00:00,:00:05,:00:00,:00:00
10/25/2021,9:00 AM,-,09:15,9,9,9,9,0,0,0,0,0,:00:42,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,100.00,88.89,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:23:38,:00:00,:23:38,:00:22,:24:00,0,1,:00:11,,,,5,4,0,:11:43,:11:55,:00:00,:00:12,:00:10,:00:00
