VDN:,83623-83628;83630-83631;83679-83681;83683-83684;Nov_RONA_180_premium;83724-83728;83739-83740
Date:,10/23/2021,ACD:,CMTN
Date,Time,,,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abandoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoning t,Otherwaiting t,Avg Answering t,Avg Abandoning t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult)  ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfers made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t
Totals,,,,144,143,142,141,2,1,1,1,0,:17:54,:00:27,:00:21,:00:08,:00:14,:00:21,1,0,1,0,0,0,0,0,0,0,124,4,5,3,3,1,1,0,0,0,99.30,87.32,.70,90.14,.70,93.66,.00,95.77,.00,97.89,.00,5:51:16,:00:18,5:51:34,:06:26,5:58:00,22,2,:01:05,,,,85,56,0,3:27:53,2:23:23,:00:00,:03:51,:02:35,:00:00
10/23/2021,6:30 AM,-,06:45,1,1,1,1,0,0,0,0,0,:00:06,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:04:12,:00:00,:04:12,:00:03,:04:15,0,1,:00:06,,,,0,1,0,:00:00,:04:12,:00:00,:00:00,:00:03,:00:00
10/23/2021,8:30 AM,-,08:45,2,2,2,2,0,0,0,0,0,:00:09,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:04:44,:00:00,:04:44,:00:06,:04:50,0,1,:00:05,,,,0,2,0,:00:00,:04:44,:00:00,:00:00,:00:06,:00:00
10/23/2021,8:45 AM,-,09:00,1,1,1,1,0,0,0,0,0,:00:05,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:02:23,:00:00,:02:23,:00:03,:02:26,0,1,:00:05,,,,0,1,0,:00:00,:02:23,:00:00,:00:00,:00:03,:00:00
10/23/2021,9:00 AM,-,09:15,2,2,2,2,0,0,0,0,0,:00:08,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:01:16,:00:00,:01:16,:00:05,:01:21,0,1,:00:04,,,,2,0,0,:01:16,:00:00,:00:00,:00:05,:00:00,:00:00
10/23/2021,9:15 AM,-,09:30,2,2,2,2,0,0,0,0,0,:00:10,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:04:10,:00:00,:04:10,:00:05,:04:15,0,1,:00:05,,,,2,0,0,:04:10,:00:00,:00:00,:00:05,:00:00,:00:00
10/23/2021,9:45 AM,-,10:00,2,2,2,2,0,0,0,0,0,:00:10,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:02:46,:00:00,:02:46,:00:06,:02:52,1,1,:00:07,,,,2,0,0,:02:46,:00:00,:00:00,:00:06,:00:00,:00:00
10/23/2021,10:00 AM,-,10:15,3,3,3,3,0,0,0,0,0,:00:10,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:06:21,:00:00,:06:21,:00:07,:06:28,0,1,:00:04,,,,3,0,0,:06:21,:00:00,:00:00,:00:07,:00:00,:00:00
10/23/2021,10:15 AM,-,10:30,2,2,2,2,0,0,0,0,0,:00:11,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:05:01,:00:01,:05:02,:00:04,:05:06,1,1,:00:08,,,,2,0,0,:05:01,:00:00,:00:00,:00:04,:00:00,:00:00
10/23/2021,10:30 AM,-,10:45,4,4,4,4,0,0,0,0,0,:00:16,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:05:20,:00:00,:05:20,:00:10,:05:30,0,1,:00:06,,,,4,0,0,:05:20,:00:00,:00:00,:00:10,:00:00,:00:00
10/23/2021,10:45 AM,-,11:00,1,1,1,1,0,0,0,0,0,:00:02,:00:00,:00:00,:00:02,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:04:12,:00:01,:04:13,:00:02,:04:15,1,0,:00:02,,,,1,0,0,:04:12,:00:00,:00:00,:00:02,:00:00,:00:00
10/23/2021,11:00 AM,-,11:15,1,1,1,1,0,0,0,0,0,:00:03,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:02:09,:00:00,:02:09,:00:02,:02:11,0,1,:00:03,,,,1,0,0,:02:09,:00:00,:00:00,:00:02,:00:00,:00:00
10/23/2021,11:15 AM,-,11:30,1,1,1,1,0,0,0,0,0,:00:03,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:02:58,:00:00,:02:58,:00:03,:03:01,0,1,:00:03,,,,1,0,0,:02:58,:00:00,:00:00,:00:03,:00:00,:00:00
10/23/2021,11:30 AM,-,11:45,1,1,1,1,0,0,0,0,0,:00:02,:00:00,:00:00,:00:02,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:00:44,:00:01,:00:45,:00:02,:00:47,1,1,:00:02,,,,1,0,0,:00:44,:00:00,:00:00,:00:02,:00:00,:00:00
10/23/2021,11:45 AM,-,12:00,2,2,2,2,0,0,0,0,0,:00:06,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:06:24,:00:00,:06:24,:00:05,:06:29,0,1,:00:04,,,,1,1,0,:02:54,:03:30,:00:00,:00:02,:00:03,:00:00
10/23/2021,12:00 PM,-,12:15,2,2,2,2,0,0,0,0,0,:00:08,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:06:37,:00:00,:06:37,:00:05,:06:42,0,1,:00:04,,,,2,0,0,:06:37,:00:00,:00:00,:00:05,:00:00,:00:00
10/23/2021,12:15 PM,-,12:30,8,7,7,7,0,1,1,1,0,:01:14,:00:00,:00:21,:00:11,,:00:21,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,100.00,71.43,.00,71.43,.00,85.71,.00,100.00,.00,100.00,.00,:07:45,:00:00,:07:45,:00:21,:08:06,1,1,:00:34,,,,4,3,0,:05:40,:02:05,:00:00,:00:12,:00:09,:00:00
10/23/2021,12:30 PM,-,12:45,1,1,1,1,0,0,0,0,0,:00:03,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:01:47,:00:00,:01:47,:00:02,:01:49,0,1,:00:03,,,,1,0,0,:01:47,:00:00,:00:00,:00:02,:00:00,:00:00
10/23/2021,12:45 PM,-,13:00,2,2,2,2,0,0,0,0,0,:00:21,:00:00,:00:00,:00:11,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,100.00,50.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:01:09,:00:00,:01:09,:00:04,:01:13,0,1,:00:18,,,,1,1,0,:00:43,:00:26,:00:00,:00:02,:00:02,:00:00
10/23/2021,1:00 PM,-,13:15,2,2,2,2,0,0,0,0,0,:00:06,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:07:21,:00:00,:07:21,:00:06,:07:27,0,1,:00:03,,,,2,0,0,:07:21,:00:00,:00:00,:00:06,:00:00,:00:00
10/23/2021,1:15 PM,-,13:30,5,5,5,5,0,0,0,0,0,:00:25,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:10:06,:00:00,:10:06,:00:13,:10:19,0,1,:00:08,,,,4,1,0,:09:33,:00:33,:00:00,:00:11,:00:02,:00:00
10/23/2021,1:30 PM,-,13:45,3,3,3,3,0,0,0,0,0,:00:13,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:05:11,:00:00,:05:11,:00:09,:05:20,0,1,:00:06,,,,3,0,0,:05:11,:00:00,:00:00,:00:09,:00:00,:00:00
10/23/2021,1:45 PM,-,14:00,1,1,1,1,0,0,0,0,0,:00:03,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:03:27,:00:00,:03:27,:00:03,:03:30,0,1,:00:03,,,,1,0,0,:03:27,:00:00,:00:00,:00:03,:00:00,:00:00
10/23/2021,2:00 PM,-,14:15,7,7,7,7,0,0,0,0,0,:01:03,:00:00,:00:00,:00:09,,,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,100.00,85.71,.00,85.71,.00,85.71,.00,85.71,.00,100.00,.00,:11:06,:00:00,:11:06,:00:19,:11:25,0,1,:00:41,,,,5,2,0,:06:20,:04:46,:00:00,:00:14,:00:05,:00:00
10/23/2021,2:15 PM,-,14:30,3,3,3,3,0,0,0,0,0,:00:10,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:12:47,:00:00,:12:47,:00:07,:12:54,0,1,:00:04,,,,3,0,0,:12:47,:00:00,:00:00,:00:07,:00:00,:00:00
10/23/2021,2:30 PM,-,14:45,1,1,1,1,0,0,0,0,0,:00:03,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:03:21,:00:00,:03:21,:00:03,:03:24,0,1,:00:03,,,,1,0,0,:03:21,:00:00,:00:00,:00:03,:00:00,:00:00
10/23/2021,2:45 PM,-,15:00,2,2,2,2,0,0,0,0,0,:00:23,:00:00,:00:00,:00:12,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,100.00,50.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:02:53,:00:00,:02:53,:00:04,:02:57,0,1,:00:19,,,,1,1,0,:00:27,:02:26,:00:00,:00:02,:00:02,:00:00
10/23/2021,3:00 PM,-,15:15,4,4,4,4,0,0,0,0,0,:01:16,:00:00,:00:00,:00:19,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,100.00,75.00,.00,75.00,.00,75.00,.00,75.00,.00,75.00,.00,:24:16,:00:02,:24:18,:00:09,:24:27,2,1,:01:05,,,,2,2,0,:21:01,:03:15,:00:00,:00:05,:00:04,:00:00
10/23/2021,3:15 PM,-,15:30,4,4,4,4,0,0,0,0,0,:00:12,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:04:53,:00:01,:04:54,:00:11,:05:05,1,1,:00:04,,,,3,1,0,:03:37,:01:16,:00:00,:00:08,:00:03,:00:00
10/23/2021,3:30 PM,-,15:45,2,2,2,2,0,0,0,0,0,:00:10,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:10:26,:00:00,:10:26,:00:06,:10:32,0,1,:00:05,,,,2,0,0,:10:26,:00:00,:00:00,:00:06,:00:00,:00:00
10/23/2021,3:45 PM,-,16:00,4,4,4,4,0,0,0,0,0,:00:17,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:08:39,:00:00,:08:39,:00:10,:08:49,1,0,:00:06,,,,4,0,0,:08:39,:00:00,:00:00,:00:10,:00:00,:00:00
10/23/2021,4:00 PM,-,16:15,1,1,1,1,0,0,0,0,0,:00:04,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:00:44,:00:00,:00:44,:00:02,:00:46,1,1,:00:04,,,,1,0,0,:00:44,:00:00,:00:00,:00:02,:00:00,:00:00
10/23/2021,4:15 PM,-,16:30,0,0,0,0,0,0,0,0,0,:00:00,:00:00,:00:00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,:00:00,:00:00,:00:00,:00:00,:00:00,0,1,:00:00,,,,0,0,0,:00:00,:00:00,:00:00,:00:00,:00:00,:00:00
10/23/2021,4:30 PM,-,16:45,1,1,1,1,0,0,0,0,0,:00:03,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:01:13,:00:00,:01:13,:00:03,:01:16,0,1,:00:03,,,,1,0,0,:01:13,:00:00,:00:00,:00:03,:00:00,:00:00
10/23/2021,4:45 PM,-,17:00,2,2,2,2,0,0,0,0,0,:00:08,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:02:15,:00:01,:02:16,:00:05,:02:21,1,1,:00:04,,,,2,0,0,:02:15,:00:00,:00:00,:00:05,:00:00,:00:00
10/23/2021,5:00 PM,-,17:15,3,3,3,3,0,0,0,0,0,:00:12,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:12:03,:00:00,:12:03,:00:08,:12:11,0,1,:00:04,,,,3,0,0,:12:03,:00:00,:00:00,:00:08,:00:00,:00:00
10/23/2021,5:15 PM,-,17:30,6,6,6,6,0,0,0,0,0,:01:21,:00:00,:00:00,:00:14,,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,100.00,83.33,.00,83.33,.00,83.33,.00,83.33,.00,83.33,.00,:12:28,:00:01,:12:29,:00:17,:12:46,2,1,:00:59,,,,4,2,0,:06:58,:05:30,:00:00,:00:12,:00:05,:00:00
10/23/2021,5:30 PM,-,17:45,5,5,5,5,0,0,0,0,0,:00:52,:00:00,:00:00,:00:10,,,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,100.00,80.00,.00,80.00,.00,100.00,.00,100.00,.00,100.00,.00,:04:36,:00:01,:04:37,:00:20,:04:57,4,1,:00:28,,,,3,2,0,:03:35,:01:01,:00:00,:00:08,:00:12,:00:00
10/23/2021,5:45 PM,-,18:00,1,1,1,1,0,0,0,0,0,:00:09,:00:00,:00:00,:00:09,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:06:27,:00:00,:06:27,:00:02,:06:29,0,0,:00:09,,,,0,1,0,:00:00,:06:27,:00:00,:00:00,:00:02,:00:00
10/23/2021,6:00 PM,-,18:15,5,5,4,3,2,0,0,0,0,:00:12,:00:27,:00:00,:00:04,:00:14,,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,75.00,75.00,25.00,75.00,25.00,75.00,.00,75.00,.00,75.00,.00,:06:07,:00:00,:06:07,:00:07,:06:14,0,1,:00:24,,,,1,2,0,:02:22,:03:45,:00:00,:00:02,:00:05,:00:00
10/23/2021,6:15 PM,-,18:30,2,2,2,2,0,0,0,0,0,:00:08,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:10:26,:00:00,:10:26,:00:05,:10:31,0,1,:00:05,,,,2,0,0,:10:26,:00:00,:00:00,:00:05,:00:00,:00:00
10/23/2021,6:30 PM,-,18:45,6,6,6,6,0,0,0,0,0,:02:11,:00:00,:00:00,:00:22,,,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,100.00,50.00,.00,50.00,.00,66.67,.00,83.33,.00,100.00,.00,:19:56,:00:00,:19:56,:00:17,:20:13,0,2,:00:49,,,,1,5,0,:01:55,:18:01,:00:00,:00:03,:00:14,:00:00
10/23/2021,6:45 PM,-,19:00,4,4,4,4,0,0,0,0,0,:00:59,:00:00,:00:00,:00:15,,,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,100.00,50.00,.00,75.00,.00,75.00,.00,75.00,.00,100.00,.00,:05:07,:00:08,:05:15,:00:11,:05:26,2,1,:00:42,,,,2,2,0,:02:46,:02:21,:00:00,:00:05,:00:06,:00:00
10/23/2021,7:00 PM,-,19:15,3,3,3,3,0,0,0,0,0,:00:56,:00:00,:00:00,:00:19,,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,100.00,33.33,.00,66.67,.00,66.67,.00,100.00,.00,100.00,.00,:06:04,:00:00,:06:04,:00:08,:06:12,0,1,:00:34,,,,1,2,0,:00:44,:05:20,:00:00,:00:03,:00:05,:00:00
10/23/2021,7:15 PM,-,19:30,1,1,1,1,0,0,0,0,0,:00:03,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:00:41,:00:00,:00:41,:00:02,:00:43,1,1,:00:03,,,,1,0,0,:00:41,:00:00,:00:00,:00:02,:00:00,:00:00
10/23/2021,7:30 PM,-,19:45,3,3,3,3,0,0,0,0,0,:00:18,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:09:09,:00:00,:09:09,:00:18,:09:27,1,1,:00:08,,,,3,0,0,:09:09,:00:00,:00:00,:00:18,:00:00,:00:00
10/23/2021,7:45 PM,-,20:00,1,1,1,1,0,0,0,0,0,:00:02,:00:00,:00:00,:00:02,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:01:36,:00:00,:01:36,:00:03,:01:39,0,1,:00:02,,,,0,1,0,:00:00,:01:36,:00:00,:00:00,:00:03,:00:00
10/23/2021,8:00 PM,-,20:15,3,3,3,3,0,0,0,0,0,:00:11,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:11:14,:00:00,:11:14,:00:07,:11:21,0,1,:00:05,,,,1,2,0,:08:14,:03:00,:00:00,:00:02,:00:05,:00:00
10/23/2021,8:15 PM,-,20:30,5,5,5,5,0,0,0,0,0,:00:46,:00:00,:00:00,:00:09,,,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,100.00,80.00,.00,80.00,.00,100.00,.00,100.00,.00,100.00,.00,:16:20,:00:00,:16:20,:00:15,:16:35,0,1,:00:30,,,,0,5,0,:00:00,:16:20,:00:00,:00:00,:00:15,:00:00
10/23/2021,8:30 PM,-,20:45,3,3,3,3,0,0,0,0,0,:00:09,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:09:54,:00:00,:09:54,:00:07,:10:01,0,1,:00:04,,,,0,3,0,:00:00,:09:54,:00:00,:00:00,:00:07,:00:00
10/23/2021,9:00 PM,-,21:15,2,2,2,2,0,0,0,0,0,:00:09,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:08:55,:00:00,:08:55,:00:06,:09:01,0,1,:00:06,,,,0,2,0,:00:00,:08:55,:00:00,:00:00,:00:06,:00:00
10/23/2021,9:15 PM,-,21:30,2,2,2,2,0,0,0,0,0,:00:38,:00:00,:00:00,:00:19,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,100.00,50.00,.00,50.00,.00,100.00,.00,100.00,.00,100.00,.00,:03:24,:00:00,:03:24,:00:06,:03:30,0,1,:00:29,,,,0,2,0,:00:00,:03:24,:00:00,:00:00,:00:06,:00:00
10/23/2021,9:30 PM,-,21:45,1,1,1,1,0,0,0,0,0,:00:03,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:00:25,:00:01,:00:26,:00:02,:00:28,1,0,:00:03,,,,0,1,0,:00:00,:00:25,:00:00,:00:00,:00:02,:00:00
