VDN:,83623-83628;83630-83631;83679-83681;83683-83684;Nov_RONA_180_premium;83724-83728;83739-83740
Date:,10/28/2021,ACD:,CMTN
Date,Time,,,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abandoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoning t,Otherwaiting t,Avg Answering t,Avg Abandoning t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult)  ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfers made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t
Totals,,,,235,234,233,231,3,1,1,1,0,:37:42,:01:01,:00:21,:00:10,:00:20,:00:21,1,0,1,1,0,0,0,0,0,0,182,19,9,7,3,6,2,0,2,1,99.14,78.11,.86,86.27,.86,90.13,.43,93.13,.00,94.42,.00,10:56:46,:03:58,11:00:44,:11:15,11:11:59,28,3,:01:43,,,,123,108,0,5:59:12,4:57:34,:00:00,:05:59,:05:16,:00:00
10/28/2021,12:45 AM,-,01:00,0,0,0,0,0,0,0,0,0,:00:00,:00:00,:00:00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,:00:00,:00:00,:00:00,:00:00,:00:00,0,1,:00:00,,,,0,0,0,:00:00,:00:00,:00:00,:00:00,:00:00,:00:00
10/28/2021,1:00 AM,-,01:15,1,1,1,1,0,0,0,0,0,:00:05,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:05:06,:00:00,:05:06,:00:03,:05:09,0,0,:00:05,,,,0,1,0,:00:00,:05:06,:00:00,:00:00,:00:03,:00:00
10/28/2021,6:30 AM,-,06:45,1,1,1,1,0,0,0,0,0,:00:06,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:00:58,:00:00,:00:58,:00:03,:01:01,0,1,:00:06,,,,0,1,0,:00:00,:00:58,:00:00,:00:00,:00:03,:00:00
10/28/2021,7:15 AM,-,07:30,3,3,3,3,0,0,0,0,0,:00:12,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:08:12,:00:00,:08:12,:00:08,:08:20,0,1,:00:06,,,,0,3,0,:00:00,:08:12,:00:00,:00:00,:00:08,:00:00
10/28/2021,7:30 AM,-,07:45,6,6,6,6,0,0,0,0,0,:01:04,:00:00,:00:00,:00:11,,,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,100.00,66.67,.00,83.33,.00,83.33,.00,100.00,.00,100.00,.00,:16:59,:00:00,:16:59,:00:15,:17:14,0,1,:00:35,,,,0,6,0,:00:00,:16:59,:00:00,:00:00,:00:15,:00:00
10/28/2021,8:00 AM,-,08:15,3,3,3,3,0,0,0,0,0,:00:09,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:06:27,:00:11,:06:38,:00:09,:06:47,0,1,:00:03,,,,3,0,0,:06:27,:00:00,:00:00,:00:09,:00:00,:00:00
10/28/2021,8:15 AM,-,08:30,5,5,5,5,0,0,0,0,0,:00:19,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:11:24,:00:00,:11:24,:00:14,:11:38,1,1,:00:05,,,,3,2,0,:09:54,:01:30,:00:00,:00:09,:00:05,:00:00
10/28/2021,8:30 AM,-,08:45,2,2,2,2,0,0,0,0,0,:00:07,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:03:25,:00:00,:03:25,:00:04,:03:29,0,1,:00:04,,,,2,0,0,:03:25,:00:00,:00:00,:00:04,:00:00,:00:00
10/28/2021,8:45 AM,-,09:00,4,4,4,4,0,0,0,0,0,:00:17,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:10:12,:00:01,:10:13,:00:10,:10:23,1,1,:00:07,,,,3,1,0,:09:40,:00:32,:00:00,:00:07,:00:03,:00:00
10/28/2021,9:00 AM,-,09:15,7,7,7,7,0,0,0,0,0,:00:22,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:11:08,:00:02,:11:10,:00:17,:11:27,2,1,:00:05,,,,3,4,0,:04:57,:06:11,:00:00,:00:08,:00:09,:00:00
10/28/2021,9:15 AM,-,09:30,3,3,3,3,0,0,0,0,0,:00:19,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,100.00,66.67,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:08:58,:00:00,:08:58,:00:08,:09:06,0,1,:00:13,,,,2,1,0,:03:20,:05:38,:00:00,:00:05,:00:03,:00:00
10/28/2021,9:30 AM,-,09:45,4,4,4,4,0,0,0,0,0,:00:14,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:13:37,:00:00,:13:37,:00:10,:13:47,0,1,:00:04,,,,4,0,0,:13:37,:00:00,:00:00,:00:10,:00:00,:00:00
10/28/2021,9:45 AM,-,10:00,5,5,5,5,0,0,0,0,0,:00:17,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:09:46,:00:02,:09:48,:00:12,:10:00,0,1,:00:04,,,,4,1,0,:07:37,:02:09,:00:00,:00:10,:00:02,:00:00
10/28/2021,10:00 AM,-,10:15,5,5,5,5,0,0,0,0,0,:00:20,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:20:44,:00:00,:20:44,:00:13,:20:57,0,1,:00:06,,,,5,0,0,:20:44,:00:00,:00:00,:00:13,:00:00,:00:00
