VDN:,83623-83628;83630-83631;83679-83681;83683-83684;Nov_RONA_180_premium;83724-83728;83739-83740
Date:,11/8/2021,ACD:,CMTN
Date,Time,,,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abandoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoning t,Otherwaiting t,Avg Answering t,Avg Abandoning t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult)  ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfers made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t
Totals,,,,278,278,276,275,3,0,0,0,0,:38:02,:00:29,:00:00,:00:08,:00:10,,2,0,1,0,0,0,0,0,0,0,243,10,4,6,3,1,1,2,2,3,99.64,88.04,.36,91.67,.36,93.12,.00,95.29,.00,96.38,.00,12:06:43,:00:24,12:07:07,:13:53,12:21:00,37,2,:02:19,,,,178,97,0,7:42:39,4:24:04,:00:00,:08:16,:05:37,:00:00
11/8/2021,12:00 AM,-,00:15,1,1,1,1,0,0,0,0,0,:00:04,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:03:27,:00:00,:03:27,:00:03,:03:30,0,1,:00:04,,,,0,1,0,:00:00,:03:27,:00:00,:00:00,:00:03,:00:00
11/8/2021,4:30 AM,-,04:45,1,1,1,1,0,0,0,0,0,:00:08,:00:00,:00:00,:00:08,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:01:52,:00:00,:01:52,:00:03,:01:55,0,1,:00:08,,,,0,1,0,:00:00,:01:52,:00:00,:00:00,:00:03,:00:00
11/8/2021,4:45 AM,-,05:00,0,0,0,0,0,0,0,0,0,:00:00,:00:00,:00:00,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,:00:00,:00:00,:00:00,:00:00,:00:00,0,1,:00:00,,,,0,0,0,:00:00,:00:00,:00:00,:00:00,:00:00,:00:00
11/8/2021,5:00 AM,-,05:15,1,1,1,1,0,0,0,0,0,:00:04,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:03:35,:00:00,:03:35,:00:02,:03:37,0,0,:00:04,,,,0,1,0,:00:00,:03:35,:00:00,:00:00,:00:02,:00:00
11/8/2021,5:30 AM,-,05:45,1,1,1,1,0,0,0,0,0,:00:28,:00:00,:00:00,:00:28,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100.00,.00,.00,.00,.00,100.00,.00,100.00,.00,100.00,.00,:02:10,:00:00,:02:10,:00:04,:02:14,0,1,:00:28,,,,0,1,0,:00:00,:02:10,:00:00,:00:00,:00:04,:00:00
11/8/2021,6:30 AM,-,06:45,1,1,1,1,0,0,0,0,0,:00:20,:00:00,:00:00,:00:20,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.00,.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:02:35,:00:00,:02:35,:00:03,:02:38,0,1,:00:20,,,,0,1,0,:00:00,:02:35,:00:00,:00:00,:00:03,:00:00
11/8/2021,7:15 AM,-,07:30,1,1,1,1,0,0,0,0,0,:00:04,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:01:09,:00:00,:01:09,:00:05,:01:14,0,1,:00:04,,,,0,1,0,:00:00,:01:09,:00:00,:00:00,:00:05,:00:00
11/8/2021,8:00 AM,-,08:15,3,3,3,3,0,0,0,0,0,:00:11,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:05:41,:00:01,:05:42,:00:11,:05:53,1,1,:00:05,,,,2,1,0,:05:18,:00:23,:00:00,:00:09,:00:02,:00:00
11/8/2021,8:15 AM,-,08:30,4,4,4,4,0,0,0,0,0,:00:12,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:07:43,:00:00,:07:43,:00:17,:08:00,0,1,:00:04,,,,4,0,0,:07:43,:00:00,:00:00,:00:17,:00:00,:00:00
