Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
Totals,,1544,1543,1535,1503,40,1,1,1,0,6:00:51,:48:47,:00:21,:00:14,:01:13,:00:21,8,2,3,5,2,3,1,3,1,12,1215,79,46,38,29,13,8,10,10,55,97.92,79.15,2.08,84.30,1.95,87.30,1.76,89.77,1.43,91.66,1.30,67:56:19,:11:30,68:07:49,1:16:50,69:24:39,134,4,:08:00,,,,1503,0,0,67:56:19,:00:00,:00:00,1:16:50,:00:00,:00:00,:02:55
11/11/2021,Nov_Res_Platinum,224,224,224,219,5,0,0,0,0,:37:26,:04:01,:00:00,:00:10,:00:48,,0,0,2,0,1,1,0,0,0,1,186,15,5,4,3,1,0,0,0,5,97.77,83.04,2.23,89.73,2.23,91.96,1.34,93.75,1.34,95.09,.89,10:08:09,:00:06,10:08:15,:11:37,10:19:52,22,3,:03:28,Nov_Res_Platinum,0,0,219,0,0,10:08:09,:00:00,:00:00,:11:37,:00:00,:00:00,:02:54
11/11/2021,Nov_Res_Gold,175,175,175,173,2,0,0,0,0,:47:36,:01:13,:00:00,:00:17,:00:36,,0,1,0,0,0,1,0,0,0,0,133,6,10,4,5,2,2,4,2,5,98.86,76.00,1.14,79.43,.57,85.14,.57,87.43,.57,90.29,.57,7:59:14,:00:09,7:59:23,:08:29,8:07:52,19,2,:06:22,Nov_Res_Other_segmen,0,0,173,0,0,7:59:14,:00:00,:00:00,:08:29,:00:00,:00:00,:03:01
11/11/2021,Nov_Res_Silver,262,262,262,254,8,0,0,0,0,1:03:43,:14:17,:00:00,:00:15,:01:47,,0,0,1,2,0,1,0,0,0,4,206,11,8,6,6,2,1,0,2,12,96.95,78.63,3.05,82.82,3.05,85.88,2.67,88.17,1.91,90.46,1.91,12:12:33,:04:00,12:16:33,:12:33,12:29:06,18,3,:06:11,Nov_Res_Other_segmen,0,0,254,0,0,12:12:33,:00:00,:00:00,:12:33,:00:00,:00:00,:03:07
11/11/2021,Nov_Res_Bronze,283,283,280,273,10,0,0,0,0,1:22:01,:09:46,:00:00,:00:18,:00:59,,3,0,0,1,0,0,1,2,1,2,205,16,7,8,9,4,5,2,3,14,97.50,73.21,2.50,78.93,2.50,81.43,2.50,84.29,2.14,87.50,2.14,11:11:10,:01:32,11:12:42,:14:02,11:26:44,23,4,:04:33,Nov_Res_Other_segmen,0,0,273,0,0,11:11:10,:00:00,:00:00,:14:02,:00:00,:00:00,:02:42
11/11/2021,Nov_Res_New,34,34,34,33,1,0,0,0,0,:09:13,:03:30,:00:00,:00:17,:03:30,,0,0,0,0,0,0,0,0,0,1,23,5,3,0,0,0,0,0,0,2,97.06,67.65,2.94,82.35,2.94,91.18,2.94,91.18,2.94,91.18,2.94,1:31:04,:00:52,1:31:56,:01:36,1:33:32,5,2,:03:34,Nov_Res_Other_segmen,0,0,33,0,0,1:31:04,:00:00,:00:00,:01:36,:00:00,:00:00,:03:05
11/11/2021,Nov_Res_Tech_Platinu,42,42,42,41,1,0,0,0,0,:06:58,:02:26,:00:00,:00:10,:02:26,,0,0,0,0,0,0,0,0,0,1,31,7,0,0,0,2,0,0,1,0,97.62,73.81,2.38,90.48,2.38,90.48,2.38,90.48,2.38,90.48,2.38,1:46:11,:00:00,1:46:11,:02:02,1:48:13,4,1,:02:26,Nov_Res_Tech_Platinu,0,0,41,0,0,1:46:11,:00:00,:00:00,:02:02,:00:00,:00:00,:02:45
11/11/2021,Nov_Res_Tech_Gold,61,61,60,60,1,0,0,0,0,:11:36,:00:08,:00:00,:00:12,:00:08,,1,0,0,0,0,0,0,0,0,0,51,2,2,1,1,0,0,0,0,3,100.00,85.00,.00,88.33,.00,91.67,.00,93.33,.00,95.00,.00,2:03:18,:00:02,2:03:20,:03:09,2:06:29,10,2,:01:58,Nov_Res_Tech_Other_s,0,0,60,0,0,2:03:18,:00:00,:00:00,:03:09,:00:00,:00:00,:02:13
11/11/2021,Nov_Res_Tech_Silver,78,78,78,76,2,0,0,0,0,:25:26,:05:48,:00:00,:00:20,:02:54,,0,0,0,0,0,0,0,1,0,1,64,3,0,2,1,0,0,0,1,5,97.44,82.05,2.56,85.90,2.56,85.90,2.56,88.46,2.56,89.74,2.56,3:54:10,:00:01,3:54:11,:03:53,3:58:04,4,2,:08:00,Nov_Res_Tech_Other_s,0,0,76,0,0,3:54:10,:00:00,:00:00,:03:53,:00:00,:00:00,:03:24
11/11/2021,Nov_Res_Tech_Bronze,90,90,90,88,2,0,0,0,0,:28:34,:01:22,:00:00,:00:19,:00:41,,0,0,0,1,1,0,0,0,0,0,74,2,3,1,0,1,0,2,0,5,97.78,82.22,2.22,84.44,2.22,87.78,2.22,88.89,1.11,88.89,.00,3:37:28,:02:37,3:40:05,:04:34,3:44:39,6,2,:06:46,Nov_Res_Tech_Other_s,0,0,88,0,0,3:37:28,:00:00,:00:00,:04:34,:00:00,:00:00,:02:47
