Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
Totals,,1621,1620,1612,1569,51,1,1,1,0,7:15:30,1:08:27,:00:22,:00:17,:01:21,:00:22,8,5,3,4,6,1,4,4,2,14,1176,91,60,45,44,32,23,18,19,61,97.33,72.95,2.67,78.60,2.36,82.32,2.17,85.11,1.92,87.84,1.55,72:50:26,:03:53,72:54:19,1:14:36,74:08:55,106,3,:08:09,,,,1569,0,0,72:50:26,:00:00,:00:00,1:14:36,:00:00,:00:00,:03:01
10/25/2021,Nov_Res_Platinum,197,197,197,192,5,0,0,0,0,:46:20,:02:38,:00:00,:00:14,:00:32,,0,2,0,1,1,1,0,0,0,0,136,10,12,12,8,7,1,3,1,2,97.46,69.04,2.54,74.11,1.52,80.20,1.52,86.29,1.02,90.36,.51,9:37:55,:00:02,9:37:57,:08:50,9:46:47,11,2,:01:41,Nov_Res_Platinum,0,0,192,0,0,9:37:55,:00:00,:00:00,:08:50,:00:00,:00:00,:03:11
10/25/2021,Nov_Res_Gold,156,155,154,153,2,1,1,1,0,:34:34,:00:45,:00:22,:00:14,:00:22,:00:22,1,0,0,0,1,0,0,0,0,0,122,6,6,4,5,1,1,3,1,4,99.35,79.22,.65,83.12,.65,87.01,.65,89.61,.65,92.86,.00,7:02:45,:00:23,7:03:08,:06:43,7:09:51,15,2,:02:53,Nov_Res_Other_segmen,0,0,153,0,0,7:02:45,:00:00,:00:00,:06:43,:00:00,:00:00,:02:56
10/25/2021,Nov_Res_Silver,285,285,284,279,6,0,0,0,0,1:10:08,:05:59,:00:00,:00:15,:01:00,,1,0,0,1,0,0,1,1,1,1,217,14,6,7,4,4,8,5,4,10,98.24,76.41,1.76,81.34,1.76,83.45,1.76,85.92,1.41,87.32,1.41,12:28:13,:02:08,12:30:21,:12:08,12:42:29,10,3,:02:36,Nov_Res_Other_segmen,0,0,279,0,0,12:28:13,:00:00,:00:00,:12:08,:00:00,:00:00,:02:54
10/25/2021,Nov_Res_Bronze,300,300,298,291,9,0,0,0,0,1:15:55,:09:58,:00:00,:00:16,:01:06,,2,1,0,0,2,0,0,0,1,3,238,11,3,5,7,8,1,2,4,12,97.65,79.87,2.35,83.56,2.01,84.56,2.01,86.24,2.01,88.59,1.34,14:43:37,:00:11,14:43:48,:13:28,14:57:16,10,3,:04:04,Nov_Res_Other_segmen,0,0,291,0,0,14:43:37,:00:00,:00:00,:13:28,:00:00,:00:00,:03:14
10/25/2021,Nov_Res_New,45,45,45,43,2,0,0,0,0,:09:59,:06:11,:00:00,:00:14,:03:06,,0,0,0,0,0,0,0,0,0,2,36,2,0,0,1,0,1,0,1,2,95.56,80.00,4.44,84.44,4.44,84.44,4.44,84.44,4.44,86.67,4.44,1:35:46,:00:01,1:35:47,:01:56,1:37:43,8,1,:03:56,Nov_Res_Other_segmen,0,0,43,0,0,1:35:46,:00:00,:00:00,:01:56,:00:00,:00:00,:02:29
10/25/2021,Nov_Res_Tech_Platinu,60,60,60,60,0,0,0,0,0,:11:00,:00:00,:00:00,:00:11,,,0,0,0,0,0,0,0,0,0,0,46,4,2,3,2,2,1,0,0,0,100.00,76.67,.00,83.33,.00,86.67,.00,91.67,.00,95.00,.00,2:50:40,:00:00,2:50:40,:03:14,2:53:54,6,2,:01:10,Nov_Res_Tech_Platinu,0,0,60,0,0,2:50:40,:00:00,:00:00,:03:14,:00:00,:00:00,:03:02
10/25/2021,Nov_Res_Tech_Gold,65,65,64,62,3,0,0,0,0,:16:51,:02:56,:00:00,:00:16,:00:59,,1,0,0,1,0,0,0,0,0,1,42,8,5,1,1,1,1,1,0,2,96.88,65.63,3.13,78.13,3.13,85.94,3.13,87.50,1.56,89.06,1.56,2:27:07,:00:05,2:27:12,:03:37,2:30:49,8,1,:03:22,Nov_Res_Tech_Other_s,0,0,62,0,0,2:27:07,:00:00,:00:00,:03:37,:00:00,:00:00,:02:34
10/25/2021,Nov_Res_Tech_Silver,83,83,83,77,6,0,0,0,0,:33:31,:06:47,:00:00,:00:26,:01:08,,0,1,2,1,0,0,1,0,0,1,58,3,1,2,5,0,1,0,1,6,92.77,69.88,7.23,73.49,6.02,74.70,3.61,77.11,2.41,83.13,2.41,3:12:08,:00:03,3:12:11,:04:16,3:16:27,8,3,:04:54,Nov_Res_Tech_Other_s,0,0,77,0,0,3:12:08,:00:00,:00:00,:04:16,:00:00,:00:00,:02:48
10/25/2021,Nov_Res_Tech_Bronze,110,110,109,104,6,0,0,0,0,:51:32,:14:26,:00:00,:00:30,:02:24,,1,1,0,0,0,0,1,0,0,3,71,6,3,2,2,4,2,0,3,11,95.41,65.14,4.59,70.64,3.67,73.39,3.67,75.23,3.67,77.06,3.67,4:39:00,:00:21,4:39:21,:05:00,4:44:21,2,3,:08:09,Nov_Res_Tech_Other_s,0,0,104,0,0,4:39:00,:00:00,:00:00,:05:00,:00:00,:00:00,:03:08
10/25/2021,Nov_Res_Tech_New,17,17,17,16,1,0,0,0,0,:05:30,:06:21,:00:00,:00:21,:06:21,,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,1,2,94.12,70.59,5.88,76.47,5.88,76.47,5.88,76.47,5.88,76.47,5.88,:44:27,:00:01,:44:28,:00:44,:45:12,3,1,:06:21,Nov_Res_Tech_Other_s,0,0,16,0,0,:44:27,:00:00,:00:00,:00:44,:00:00,:00:00,:03:19
