Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
Totals,,1622,1619,1604,1490,129,3,3,3,0,10:55:28,3:13:51,:03:04,:00:26,:01:30,:01:01,15,8,9,13,10,7,3,4,7,53,986,89,66,57,37,40,33,37,17,128,92.89,61.47,7.11,67.02,6.61,71.13,6.05,74.69,5.24,77.00,4.61,69:12:00,:09:42,69:21:42,1:22:18,70:44:00,100,6,:09:01,,,,1490,0,0,69:12:00,:00:00,:00:00,1:22:18,:00:00,:00:00,:03:05
11/4/2021,Nov_Res_Platinum,196,196,196,195,1,0,0,0,0,1:05:05,:00:17,:00:00,:00:20,:00:17,,0,1,0,0,0,0,0,0,0,0,120,14,20,14,2,9,3,3,4,6,99.49,61.22,.51,68.37,.00,78.57,.00,85.71,.00,86.73,.00,9:04:40,:00:36,9:05:16,:10:24,9:15:40,8,3,:03:22,Nov_Res_Platinum,0,0,195,0,0,9:04:40,:00:00,:00:00,:10:24,:00:00,:00:00,:03:07
11/4/2021,Nov_Res_Gold,143,143,143,137,6,0,0,0,0,:35:46,:04:39,:00:00,:00:16,:00:46,,0,1,1,2,0,0,0,1,0,1,98,16,5,4,3,1,4,2,0,4,95.80,68.53,4.20,79.72,3.50,83.22,2.80,86.01,1.40,88.11,1.40,6:44:11,:01:18,6:45:29,:06:48,6:52:17,9,2,:03:30,Nov_Res_Other_segmen,0,0,137,0,0,6:44:11,:00:00,:00:00,:06:48,:00:00,:00:00,:03:07
11/4/2021,Nov_Res_Silver,310,307,304,272,35,3,3,3,0,2:52:02,1:11:22,:03:04,:00:38,:02:02,:01:01,3,1,2,0,1,4,1,1,3,19,172,12,9,4,5,6,7,9,4,44,89.47,56.58,10.53,60.53,10.20,63.49,9.54,64.80,9.54,66.45,9.21,12:52:32,:01:52,12:54:24,:20:03,13:14:27,21,6,:09:01,Nov_Res_Other_segmen,0,0,272,0,0,12:52:32,:00:00,:00:00,:20:03,:00:00,:00:00,:03:18
11/4/2021,Nov_Res_Bronze,280,280,276,249,31,0,0,0,0,1:53:43,:44:16,:00:00,:00:27,:01:26,,4,1,1,4,3,2,0,1,2,13,180,5,5,11,3,6,5,7,3,24,90.22,65.22,9.78,67.03,9.42,68.84,9.06,72.83,7.61,73.91,6.52,11:15:34,:05:41,11:21:15,:12:36,11:33:51,15,3,:04:41,Nov_Res_Other_segmen,0,0,249,0,0,11:15:34,:00:00,:00:00,:12:36,:00:00,:00:00,:03:00
11/4/2021,Nov_Res_New,42,42,42,38,4,0,0,0,0,:09:45,:07:04,:00:00,:00:15,:01:46,,0,1,0,1,0,0,1,0,0,1,30,0,2,0,4,0,1,0,0,1,90.48,71.43,9.52,71.43,7.14,76.19,7.14,76.19,4.76,85.71,4.76,1:40:18,:00:00,1:40:18,:01:52,1:42:10,1,2,:05:04,Nov_Res_Other_segmen,0,0,38,0,0,1:40:18,:00:00,:00:00,:01:52,:00:00,:00:00,:02:47
11/4/2021,Nov_Res_Tech_Platinu,73,73,71,69,4,0,0,0,0,:22:44,:02:03,:00:00,:00:20,:00:31,,2,1,0,0,0,0,0,0,0,1,47,3,5,2,5,2,0,1,0,4,97.18,66.20,2.82,70.42,1.41,77.46,1.41,80.28,1.41,87.32,1.41,3:05:47,:00:06,3:05:53,:03:39,3:09:32,6,1,:03:28,Nov_Res_Tech_Platinu,0,0,69,0,0,3:05:47,:00:00,:00:00,:03:39,:00:00,:00:00,:02:53
11/4/2021,Nov_Res_Tech_Gold,51,51,51,49,2,0,0,0,0,:27:08,:01:01,:00:00,:00:33,:00:30,,0,0,1,1,0,0,0,0,0,0,31,3,2,1,2,0,2,0,2,6,96.08,60.78,3.92,66.67,3.92,70.59,1.96,72.55,.00,76.47,.00,2:11:40,:00:00,2:11:40,:02:40,2:14:20,7,3,:03:51,Nov_Res_Tech_Other_s,0,0,49,0,0,2:11:40,:00:00,:00:00,:02:40,:00:00,:00:00,:03:08
11/4/2021,Nov_Res_Tech_Silver,87,87,86,68,19,0,0,0,0,:31:36,:30:49,:00:00,:00:28,:01:37,,1,1,2,1,3,0,1,0,0,10,47,6,1,3,1,1,0,2,0,7,79.07,54.65,20.93,61.63,19.77,62.79,17.44,66.28,16.28,67.44,12.79,3:39:36,:00:00,3:39:36,:03:24,3:43:00,5,3,:07:29,Nov_Res_Tech_Other_s,0,0,68,0,0,3:39:36,:00:00,:00:00,:03:24,:00:00,:00:00,:03:14
11/4/2021,Nov_Res_Tech_Bronze,102,102,99,88,14,0,0,0,0,:54:25,:19:14,:00:00,:00:37,:01:22,,3,1,0,2,1,0,0,1,0,6,49,5,4,2,3,2,5,4,1,13,88.89,49.49,11.11,54.55,10.10,58.59,10.10,60.61,8.08,63.64,7.07,4:06:51,:00:02,4:06:53,:04:15,4:11:08,8,3,:03:46,Nov_Res_Tech_Other_s,0,0,88,0,0,4:06:51,:00:00,:00:00,:04:15,:00:00,:00:00,:03:09
