Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
Totals,,1401,1400,1393,1353,47,1,1,1,0,5:45:54,1:07:15,:00:21,:00:15,:01:26,:00:21,7,2,1,7,0,2,4,4,3,17,1072,65,32,34,30,21,20,12,10,57,97.13,76.96,2.87,81.62,2.73,83.92,2.66,86.36,2.15,88.51,2.15,61:49:59,:03:27,61:53:26,1:10:00,63:03:26,111,3,:05:16,,,,1353,0,0,61:49:59,:00:00,:00:00,1:10:00,:00:00,:00:00,:02:57
11/5/2021,Nov_Res_Platinum,187,186,185,183,3,1,1,1,0,:44:01,:04:50,:00:21,:00:14,:01:37,:00:21,1,0,0,0,0,0,0,0,1,1,143,9,6,7,5,2,2,1,1,7,98.92,77.30,1.08,82.16,1.08,85.41,1.08,89.19,1.08,91.89,1.08,8:21:04,:00:03,8:21:07,:09:55,8:31:02,16,3,:03:29,Nov_Res_Platinum,0,0,183,0,0,8:21:04,:00:00,:00:00,:09:55,:00:00,:00:00,:02:57
11/5/2021,Nov_Res_Gold,146,146,145,143,3,0,0,0,0,:24:12,:02:29,:00:00,:00:10,:00:50,,1,0,0,0,0,0,1,1,0,0,117,11,3,3,2,3,2,0,0,2,98.62,80.69,1.38,88.28,1.38,90.34,1.38,92.41,1.38,93.79,1.38,6:29:40,:00:02,6:29:42,:07:06,6:36:48,13,2,:02:12,Nov_Res_Other_segmen,0,0,143,0,0,6:29:40,:00:00,:00:00,:07:06,:00:00,:00:00,:02:51
11/5/2021,Nov_Res_Silver,224,224,223,216,8,0,0,0,0,:57:00,:11:25,:00:00,:00:16,:01:26,,1,0,0,4,0,0,0,0,0,3,173,9,4,1,5,4,4,1,4,11,96.86,77.58,3.14,81.61,3.14,83.41,3.14,83.86,1.35,86.10,1.35,10:33:55,:02:51,10:36:46,:10:47,10:47:33,18,3,:03:46,Nov_Res_Other_segmen,0,0,216,0,0,10:33:55,:00:00,:00:00,:10:47,:00:00,:00:00,:03:09
11/5/2021,Nov_Res_Bronze,242,242,242,237,5,0,0,0,0,:56:57,:08:14,:00:00,:00:14,:01:39,,0,0,0,0,0,0,2,0,0,3,200,3,0,8,5,1,5,4,1,10,97.93,82.64,2.07,83.88,2.07,83.88,2.07,87.19,2.07,89.26,2.07,11:05:30,:00:14,11:05:44,:12:31,11:18:15,17,3,:03:12,Nov_Res_Other_segmen,0,0,237,0,0,11:05:30,:00:00,:00:00,:12:31,:00:00,:00:00,:03:01
11/5/2021,Nov_Res_New,31,31,31,29,2,0,0,0,0,:16:55,:03:25,:00:00,:00:35,:01:42,,0,1,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,1,1,4,93.55,74.19,6.45,74.19,3.23,74.19,3.23,74.19,3.23,74.19,3.23,1:27:58,:00:00,1:27:58,:01:41,1:29:39,3,2,:05:16,Nov_Res_Other_segmen,0,0,29,0,0,1:27:58,:00:00,:00:00,:01:41,:00:00,:00:00,:03:30
11/5/2021,Nov_Res_Tech_Platinu,48,48,48,48,0,0,0,0,0,:11:35,:00:00,:00:00,:00:14,,,0,0,0,0,0,0,0,0,0,0,35,4,3,0,3,0,1,0,1,1,100.00,72.92,.00,81.25,.00,87.50,.00,87.50,.00,93.75,.00,2:32:00,:00:03,2:32:03,:02:38,2:34:41,2,2,:02:04,Nov_Res_Tech_Platinu,0,0,48,0,0,2:32:00,:00:00,:00:00,:02:38,:00:00,:00:00,:03:25
11/5/2021,Nov_Res_Tech_Gold,49,49,48,45,4,0,0,0,0,:08:46,:05:29,:00:00,:00:12,:01:22,,1,0,0,0,0,1,0,0,0,2,35,5,1,2,0,1,0,0,0,1,93.75,72.92,6.25,83.33,6.25,85.42,6.25,89.58,6.25,89.58,6.25,2:06:06,:00:00,2:06:06,:02:27,2:08:33,3,3,:02:48,Nov_Res_Tech_Other_s,0,0,45,0,0,2:06:06,:00:00,:00:00,:02:27,:00:00,:00:00,:02:52
11/5/2021,Nov_Res_Tech_Silver,86,86,86,81,5,0,0,0,0,:28:21,:07:16,:00:00,:00:21,:01:27,,0,0,0,1,0,0,0,2,1,1,62,3,1,3,1,2,1,1,0,7,94.19,72.09,5.81,75.58,5.81,76.74,5.81,80.23,4.65,81.40,4.65,3:44:09,:00:02,3:44:11,:04:35,3:48:46,5,2,:03:16,Nov_Res_Tech_Other_s,0,0,81,0,0,3:44:09,:00:00,:00:00,:04:35,:00:00,:00:00,:03:01
11/5/2021,Nov_Res_Tech_Bronze,105,105,104,95,10,0,0,0,0,:23:56,:18:13,:00:00,:00:15,:01:49,,1,0,0,2,0,1,0,1,0,5,74,5,3,4,3,1,0,1,0,4,91.35,71.15,8.65,75.96,8.65,78.85,8.65,82.69,6.73,85.58,6.73,3:40:36,:00:02,3:40:38,:04:37,3:45:15,12,3,:03:59,Nov_Res_Tech_Other_s,0,0,95,0,0,3:40:36,:00:00,:00:00,:04:37,:00:00,:00:00,:02:30
