Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
Totals,,1526,1526,1519,1454,72,0,0,0,0,6:42:32,1:29:39,:00:00,:00:17,:01:15,,7,3,7,9,5,2,4,8,7,20,1100,82,55,47,35,31,8,12,19,65,95.72,72.42,4.28,77.81,4.08,81.44,3.62,84.53,3.03,86.83,2.70,64:51:20,:07:17,64:58:37,1:22:36,66:21:13,101,4,:04:43,,,,1454,0,0,64:51:20,:00:00,:00:00,1:22:36,:00:00,:00:00,:02:53
11/10/2021,Nov_Res_Platinum,207,207,207,204,3,0,0,0,0,:42:12,:01:26,:00:00,:00:12,:00:29,,0,0,1,2,0,0,0,0,0,0,153,15,16,6,1,7,0,1,3,2,98.55,73.91,1.45,81.16,1.45,88.89,.97,91.79,.00,92.27,.00,9:23:34,:00:02,9:23:36,:10:40,9:34:16,17,2,:02:01,Nov_Res_Platinum,0,0,204,0,0,9:23:34,:00:00,:00:00,:10:40,:00:00,:00:00,:02:56
11/10/2021,Nov_Res_Gold,189,189,189,185,4,0,0,0,0,:42:43,:04:06,:00:00,:00:14,:01:02,,0,0,1,0,0,0,1,2,0,0,135,16,7,9,6,2,3,2,1,4,97.88,71.43,2.12,79.89,2.12,83.60,1.59,88.36,1.59,91.53,1.59,7:34:04,:00:02,7:34:06,:09:25,7:43:31,7,3,:02:41,Nov_Res_Other_segmen,0,0,185,0,0,7:34:04,:00:00,:00:00,:09:25,:00:00,:00:00,:02:39
11/10/2021,Nov_Res_Silver,276,276,273,253,23,0,0,0,0,1:21:46,:28:16,:00:00,:00:19,:01:14,,3,0,2,2,3,2,0,3,2,6,200,10,4,6,5,3,1,3,4,17,92.67,73.26,7.33,76.92,7.33,78.39,6.59,80.59,5.86,82.42,4.76,11:53:56,:02:06,11:56:02,:12:53,12:08:55,16,4,:04:43,Nov_Res_Other_segmen,0,0,253,0,0,11:53:56,:00:00,:00:00,:12:53,:00:00,:00:00,:03:00
11/10/2021,Nov_Res_Bronze,277,277,277,256,21,0,0,0,0,1:20:39,:31:37,:00:00,:00:19,:01:30,,0,2,0,3,1,0,2,1,3,9,204,9,6,6,3,5,1,1,2,19,92.42,73.65,7.58,76.90,6.86,79.06,6.86,81.23,5.78,82.31,5.42,10:28:11,:01:15,10:29:26,:12:45,10:42:11,11,4,:04:18,Nov_Res_Other_segmen,0,0,256,0,0,10:28:11,:00:00,:00:00,:12:45,:00:00,:00:00,:02:41
11/10/2021,Nov_Res_New,28,28,28,26,2,0,0,0,0,:08:01,:04:27,:00:00,:00:18,:02:14,,0,0,0,0,0,0,0,0,1,1,18,1,2,1,1,1,1,0,0,1,92.86,64.29,7.14,67.86,7.14,75.00,7.14,78.57,7.14,82.14,7.14,1:06:46,:00:01,1:06:47,:01:06,1:07:53,2,1,:02:59,Nov_Res_Other_segmen,0,0,26,0,0,1:06:46,:00:00,:00:00,:01:06,:00:00,:00:00,:02:50
11/10/2021,Nov_Res_Tech_Platinu,51,51,51,51,0,0,0,0,0,:08:12,:00:00,:00:00,:00:10,,,0,0,0,0,0,0,0,0,0,0,39,6,2,2,1,1,0,0,0,0,100.00,76.47,.00,88.24,.00,92.16,.00,96.08,.00,98.04,.00,2:25:47,:00:01,2:25:48,:02:32,2:28:20,4,1,:00:57,Nov_Res_Tech_Platinu,0,0,51,0,0,2:25:47,:00:00,:00:00,:02:32,:00:00,:00:00,:03:01
11/10/2021,Nov_Res_Tech_Gold,36,36,36,34,2,0,0,0,0,:10:23,:03:20,:00:00,:00:18,:01:40,,0,0,1,0,0,0,0,0,0,1,25,2,0,3,0,1,0,1,0,2,94.44,69.44,5.56,75.00,5.56,75.00,2.78,83.33,2.78,83.33,2.78,1:18:04,:00:02,1:18:06,:02:02,1:20:08,4,1,:02:54,Nov_Res_Tech_Other_s,0,0,34,0,0,1:18:04,:00:00,:00:00,:02:02,:00:00,:00:00,:02:33
11/10/2021,Nov_Res_Tech_Silver,97,97,95,91,6,0,0,0,0,:37:26,:07:38,:00:00,:00:25,:01:16,,2,0,0,0,1,0,0,1,1,1,57,5,4,3,5,5,1,2,2,7,95.79,60.00,4.21,65.26,4.21,69.47,4.21,72.63,4.21,77.89,3.16,4:41:47,:00:03,4:41:50,:04:44,4:46:34,11,2,:04:02,Nov_Res_Tech_Other_s,0,0,91,0,0,4:41:47,:00:00,:00:00,:04:44,:00:00,:00:00,:03:22
11/10/2021,Nov_Res_Tech_Bronze,112,112,112,104,8,0,0,0,0,:33:24,:08:05,:00:00,:00:19,:01:01,,0,1,2,1,0,0,1,1,0,2,74,7,5,1,3,3,0,1,3,7,92.86,66.07,7.14,72.32,6.25,76.79,4.46,77.68,3.57,80.36,3.57,4:12:12,:02:21,4:14:33,:13:25,4:27:58,7,2,:02:29,Nov_Res_Tech_Other_s,0,0,104,0,0,4:12:12,:00:00,:00:00,:13:25,:00:00,:00:00,:02:39
11/10/2021,Nov_Res_Tech_New,11,11,11,11,0,0,0,0,0,:02:49,:00:00,:00:00,:00:15,,,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,1,0,100.00,81.82,.00,81.82,.00,81.82,.00,81.82,.00,81.82,.00,:21:15,:00:00,:21:15,:00:37,:21:52,1,1,:01:21,Nov_Res_Tech_Other_s,0,0,11,0,0,:21:15,:00:00,:00:00,:00:37,:00:00,:00:00,:02:11
