Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
Totals,,1688,1687,1676,1571,116,1,1,1,0,12:18:57,3:03:07,:00:21,:00:28,:01:35,:00:21,11,6,8,8,9,8,4,7,7,48,1022,111,70,57,43,34,27,25,20,162,93.74,60.98,6.26,67.60,5.91,71.78,5.43,75.18,4.95,77.74,4.42,76:09:08,:00:32,76:09:40,1:25:52,77:35:32,111,4,:06:12,,,,1571,0,0,76:09:08,:00:00,:00:00,1:25:52,:00:00,:00:00,:03:15
11/1/2021,Nov_Res_Platinum,208,208,207,205,3,0,0,0,0,:53:34,:01:20,:00:00,:00:16,:00:27,,1,0,1,0,1,0,0,0,0,0,136,24,14,12,4,3,4,2,1,5,99.03,65.70,.97,77.29,.97,84.06,.48,89.86,.48,91.79,.00,10:39:00,:00:07,10:39:07,:11:25,10:50:32,17,2,:02:30,Nov_Res_Platinum,0,0,205,0,0,10:39:00,:00:00,:00:00,:11:25,:00:00,:00:00,:03:20
11/1/2021,Nov_Res_Gold,183,182,182,175,7,1,1,1,0,1:12:17,:08:42,:00:21,:00:25,:01:15,:00:21,0,0,1,1,1,1,0,0,1,2,110,11,9,8,7,5,4,8,2,11,96.15,60.44,3.85,66.48,3.85,71.43,3.30,75.82,2.75,79.67,2.20,6:59:49,:00:07,6:59:56,:10:29,7:10:25,12,4,:03:38,Nov_Res_Other_segmen,0,0,175,0,0,6:59:49,:00:00,:00:00,:10:29,:00:00,:00:00,:02:44
11/1/2021,Nov_Res_Silver,319,319,319,287,32,0,0,0,0,2:26:06,:54:11,:00:00,:00:31,:01:42,,0,3,4,1,2,1,1,1,3,16,192,16,9,6,9,6,5,2,2,40,89.97,60.19,10.03,65.20,9.09,68.03,7.84,69.91,7.52,72.73,6.90,15:05:58,:00:04,15:06:02,:16:20,15:22:22,17,3,:05:45,Nov_Res_Other_segmen,0,0,287,0,0,15:05:58,:00:00,:00:00,:16:20,:00:00,:00:00,:03:28
11/1/2021,Nov_Res_Bronze,292,292,291,266,26,0,0,0,0,2:38:27,:58:46,:00:00,:00:36,:02:16,,1,1,0,0,2,2,1,2,2,15,172,17,5,7,3,6,4,4,6,42,91.41,59.11,8.59,64.95,8.25,66.67,8.25,69.07,8.25,70.10,7.56,12:44:29,:00:03,12:44:32,:14:43,12:59:15,15,4,:06:06,Nov_Res_Other_segmen,0,0,266,0,0,12:44:29,:00:00,:00:00,:14:43,:00:00,:00:00,:03:22
11/1/2021,Nov_Res_New,43,43,43,41,2,0,0,0,0,:33:26,:02:07,:00:00,:00:49,:01:04,,0,0,0,1,0,0,0,0,0,1,25,0,3,0,2,1,0,0,0,10,95.35,58.14,4.65,58.14,4.65,65.12,4.65,65.12,2.33,69.77,2.33,2:04:32,:00:01,2:04:33,:01:42,2:06:15,1,3,:03:33,Nov_Res_Other_segmen,0,0,41,0,0,2:04:32,:00:00,:00:00,:01:42,:00:00,:00:00,:03:43
11/1/2021,Nov_Res_Tech_Platinu,51,51,50,50,1,0,0,0,0,:16:29,:00:04,:00:00,:00:20,:00:04,,1,0,0,0,0,0,0,0,0,0,28,8,5,2,1,3,0,1,1,1,100.00,56.00,.00,72.00,.00,82.00,.00,86.00,.00,88.00,.00,1:52:51,:00:00,1:52:51,:02:11,1:55:02,2,1,:03:06,Nov_Res_Tech_Platinu,0,0,50,0,0,1:52:51,:00:00,:00:00,:02:11,:00:00,:00:00,:02:32
11/1/2021,Nov_Res_Tech_Gold,57,57,56,55,2,0,0,0,0,:18:36,:01:42,:00:00,:00:20,:00:51,,1,0,0,0,0,0,0,0,0,1,39,3,1,4,2,2,0,1,1,2,98.21,69.64,1.79,75.00,1.79,76.79,1.79,83.93,1.79,87.50,1.79,2:24:31,:00:01,2:24:32,:02:36,2:27:08,5,2,:03:30,Nov_Res_Tech_Other_s,0,0,55,0,0,2:24:31,:00:00,:00:00,:02:36,:00:00,:00:00,:02:54
11/1/2021,Nov_Res_Tech_Silver,98,98,98,92,6,0,0,0,0,1:25:43,:16:51,:00:00,:00:56,:02:48,,0,0,0,0,0,0,1,1,0,4,54,2,1,1,2,4,3,2,0,23,93.88,55.10,6.12,57.14,6.12,58.16,6.12,59.18,6.12,61.22,6.12,5:02:24,:00:01,5:02:25,:05:10,5:07:35,10,3,:06:12,Nov_Res_Tech_Other_s,0,0,92,0,0,5:02:24,:00:00,:00:00,:05:10,:00:00,:00:00,:04:08
11/1/2021,Nov_Res_Tech_Bronze,118,118,117,97,21,0,0,0,0,1:03:48,:30:51,:00:00,:00:39,:01:28,,1,0,0,5,0,3,0,3,1,8,60,4,4,3,3,1,1,0,4,17,82.91,51.28,17.09,54.70,17.09,58.12,17.09,60.68,12.82,63.25,12.82,4:22:01,:00:03,4:22:04,:05:06,4:27:10,10,2,:04:41,Nov_Res_Tech_Other_s,0,0,97,0,0,4:22:01,:00:00,:00:00,:05:06,:00:00,:00:00,:03:01
