Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
Totals,,374,373,367,366,7,1,1,1,0,:57:58,:01:44,:00:21,:00:10,:00:15,:00:21,6,0,0,1,0,0,0,0,0,0,308,23,15,9,3,2,0,3,0,3,99.73,83.92,.27,90.19,.27,94.28,.27,96.73,.00,97.55,.00,19:12:06,:02:44,19:14:50,:22:08,19:36:58,33,2,:05:35,,,,252,114,0,14:42:22,4:29:44,:00:00,:16:27,:05:41,:00:00,:03:15
10/25/2021,Nov_180_Premium_queue,30,30,25,25,5,0,0,0,0,:02:03,:01:05,:00:00,:00:05,:00:13,,5,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:32:08,:00:02,:32:10,:01:14,:33:24,3,1,:00:30,Nov_180 Premium Skil,Nov_Res_Platinum,0,21,4,0,:29:11,:02:57,:00:00,:01:03,:00:11,:00:00,:01:11
10/25/2021,Nov_Bus_Platinum,61,61,61,61,0,0,0,0,0,:07:32,:00:00,:00:00,:00:07,,,0,0,0,0,0,0,0,0,0,0,53,1,3,3,1,0,0,0,0,0,100.00,86.89,.00,88.52,.00,93.44,.00,98.36,.00,100.00,.00,2:58:03,:01:10,2:59:13,:03:03,3:02:16,2,2,:00:45,Nov_Bus_Platinum/Gol,Nov_Res_Platinum,0,31,30,0,1:42:17,1:15:46,:00:00,:01:20,:01:43,:00:00,:03:04
10/25/2021,Nov_Bus_Gold,63,63,63,63,0,0,0,0,0,:07:48,:00:00,:00:00,:00:07,,,0,0,0,0,0,0,0,0,0,0,54,4,2,2,0,0,0,1,0,0,100.00,85.71,.00,92.06,.00,95.24,.00,98.41,.00,98.41,.00,2:52:36,:00:40,2:53:16,:02:46,2:56:02,4,1,:01:14,Nov_Bus_Platinum/Gol,Nov_Res_Platinum,0,38,25,0,1:53:59,:58:37,:00:00,:01:39,:01:07,:00:00,:02:52
10/25/2021,Nov_Bus_Silver,35,35,35,35,0,0,0,0,0,:06:24,:00:00,:00:00,:00:11,,,0,0,0,0,0,0,0,0,0,0,27,2,3,1,0,1,0,1,0,0,100.00,77.14,.00,82.86,.00,91.43,.00,94.29,.00,94.29,.00,1:37:01,:00:13,1:37:14,:01:57,1:39:11,2,2,:01:11,Nov_Bus_S_B_N,Nov_Res_Platinum,0,22,13,0,1:06:49,:30:12,:00:00,:00:59,:00:58,:00:00,:02:58
10/25/2021,Nov_Bus_Bronze,9,9,9,9,0,0,0,0,0,:00:56,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,100.00,88.89,.00,88.89,.00,100.00,.00,100.00,.00,100.00,.00,:16:49,:00:00,:16:49,:00:22,:17:11,4,1,:00:28,Nov_Bus_S_B_N,Nov_Res_Platinum,0,7,2,0,:13:37,:03:12,:00:00,:00:17,:00:05,:00:00,:01:58
10/25/2021,Nov_Bus_New,4,4,4,4,0,0,0,0,0,:00:13,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:10:32,:00:00,:10:32,:00:10,:10:42,0,1,:00:04,Nov_Bus_S_B_N,Nov_Res_Platinum,0,3,1,0,:05:45,:04:47,:00:00,:00:07,:00:03,:00:00,:02:41
10/25/2021,Nov_Decision_maker,31,31,30,30,1,0,0,0,0,:02:02,:00:01,:00:00,:00:04,:00:01,,1,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,100.00,93.33,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,1:10:01,:00:06,1:10:07,:01:14,1:11:21,9,1,:00:15,Nov_Decision_maker,Nov_Res_Platinum,0,26,4,0,1:02:11,:07:50,:00:00,:01:04,:00:10,:00:00,:02:20
10/25/2021,Nov_Public/tender_sk,30,30,30,30,0,0,0,0,0,:06:35,:00:00,:00:00,:00:13,,,0,0,0,0,0,0,0,0,0,0,22,2,1,2,2,0,0,1,0,0,100.00,73.33,.00,80.00,.00,83.33,.00,90.00,.00,96.67,.00,1:20:13,:00:00,1:20:13,:01:13,1:21:26,1,2,:01:12,Nov_Public/Tender,Nov_Res_Platinum,0,0,30,0,:00:00,1:20:13,:00:00,:00:00,:01:13,:00:00,:02:54
10/25/2021,Nov_Transfer_BCC1,1,1,1,1,0,0,0,0,0,:00:05,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:00:01,:00:00,:00:01,:00:02,:00:03,0,1,:00:05,Nov_Transfer_BCC1,Nov_Res_Platinum,0,0,1,0,:00:00,:00:01,:00:00,:00:00,:00:02,:00:00,:00:06
