Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
Totals,,344,343,338,337,6,1,1,1,0,1:07:33,:01:34,:00:21,:00:12,:00:16,:00:21,5,0,0,1,0,0,0,0,0,0,284,14,6,10,5,6,4,2,1,5,99.70,84.02,.30,88.17,.30,89.94,.30,92.90,.00,94.38,.00,16:44:29,:01:10,16:45:39,:23:14,17:08:53,38,1,:07:31,,,,241,96,0,12:32:23,4:12:06,:00:00,:17:24,:05:50,:00:00,:03:08
10/29/2021,Nov_180_Premium_queue,16,16,11,11,5,0,0,0,0,:08:15,:00:57,:00:00,:00:45,:00:11,,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:28:53,:00:01,:28:54,:00:29,:29:23,1,1,:07:31,Nov_180 Premium Skil,Nov_Res_Platinum,0,10,1,0,:28:13,:00:40,:00:00,:00:27,:00:02,:00:00,:02:23
10/29/2021,Nov_Bus_Platinum,55,55,55,55,0,0,0,0,0,:07:50,:00:00,:00:00,:00:09,,,0,0,0,0,0,0,0,0,0,0,48,3,0,2,0,0,1,0,0,1,100.00,87.27,.00,92.73,.00,92.73,.00,96.36,.00,96.36,.00,2:11:52,:00:06,2:11:58,:03:08,2:15:06,6,1,:01:36,Nov_Bus_Platinum/Gol,Nov_Res_Platinum,0,35,20,0,1:22:19,:49:33,:00:00,:01:58,:01:10,:00:00,:02:33
10/29/2021,Nov_Bus_Gold,68,68,68,67,1,0,0,0,0,:10:58,:00:37,:00:00,:00:10,:00:37,,0,0,0,1,0,0,0,0,0,0,60,1,1,0,1,0,1,2,0,1,98.53,88.24,1.47,89.71,1.47,91.18,1.47,91.18,.00,92.65,.00,3:09:08,:00:23,3:09:31,:03:51,3:13:22,5,1,:02:10,Nov_Bus_Platinum/Gol,Nov_Res_Platinum,0,48,19,0,2:08:19,1:00:49,:00:00,:02:47,:01:04,:00:00,:02:57
10/29/2021,Nov_Bus_Silver,43,43,43,43,0,0,0,0,0,:06:16,:00:00,:00:00,:00:09,,,0,0,0,0,0,0,0,0,0,0,38,0,0,3,0,1,1,0,0,0,100.00,88.37,.00,88.37,.00,88.37,.00,95.35,.00,95.35,.00,1:45:53,:00:27,1:46:20,:02:13,1:48:33,4,1,:01:04,Nov_Bus_S_B_N,Nov_Res_Platinum,0,31,12,0,1:20:41,:25:12,:00:00,:01:40,:00:33,:00:00,:02:37
10/29/2021,Nov_Bus_Bronze,4,4,4,4,0,0,0,0,0,:01:58,:00:00,:00:00,:00:30,,,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,100.00,50.00,.00,50.00,.00,50.00,.00,75.00,.00,75.00,.00,:08:14,:00:00,:08:14,:00:19,:08:33,0,1,:01:10,Nov_Bus_S_B_N,Nov_Res_Platinum,0,2,2,0,:04:13,:04:01,:00:00,:00:05,:00:14,:00:00,:02:33
10/29/2021,Nov_Bus_New,5,5,5,5,0,0,0,0,0,:01:00,:00:00,:00:00,:00:12,,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,100.00,80.00,.00,80.00,.00,80.00,.00,80.00,.00,100.00,.00,:16:57,:00:00,:16:57,:00:16,:17:13,0,1,:00:44,Nov_Bus_S_B_N,Nov_Res_Platinum,0,4,1,0,:14:21,:02:36,:00:00,:00:14,:00:02,:00:00,:03:35
10/29/2021,Nov_Decision_maker,36,36,36,36,0,0,0,0,0,:10:16,:00:00,:00:00,:00:17,,,0,0,0,0,0,0,0,0,0,0,30,1,1,0,1,1,0,0,0,2,100.00,83.33,.00,86.11,.00,88.89,.00,88.89,.00,91.67,.00,1:26:08,:00:04,1:26:12,:02:49,1:29:01,10,1,:03:42,Nov_Decision_maker,Nov_Res_Platinum,0,22,14,0,:55:37,:30:31,:00:00,:01:13,:01:36,:00:00,:02:41
10/29/2021,Nov_Public/tender_sk,20,20,20,20,0,0,0,0,0,:03:09,:00:00,:00:00,:00:09,,,0,0,0,0,0,0,0,0,0,0,15,3,0,1,1,0,0,0,0,0,100.00,75.00,.00,90.00,.00,90.00,.00,95.00,.00,100.00,.00,1:03:06,:00:00,1:03:06,:00:53,1:03:59,4,1,:00:50,Nov_Public/Tender,Nov_Res_Platinum,0,0,20,0,:00:00,1:03:06,:00:00,:00:00,:00:53,:00:00,:03:19
10/29/2021,Nov_DVB_Bus_Bronze,2,2,2,2,0,0,0,0,0,:00:13,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:07:34,:00:00,:07:34,:00:13,:07:47,0,1,:00:08,Nov_DVB_Bus_All,Nov_Res_Tech_Other_s,0,2,0,0,:07:34,:00:00,:00:00,:00:13,:00:00,:00:00,:03:54
10/29/2021,Nov_DVB_Bus_Gold,9,9,9,9,0,0,0,0,0,:02:00,:00:00,:00:00,:00:13,,,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,0,0,0,100.00,66.67,.00,77.78,.00,88.89,.00,88.89,.00,88.89,.00,:29:56,:00:00,:29:56,:00:53,:30:49,0,1,:00:52,Nov_DVB_Bus_All,Nov_Res_Tech_Other_s,0,9,0,0,:29:56,:00:00,:00:00,:00:53,:00:00,:00:00,:03:33
10/29/2021,Nov_DVB_Bus_New,1,1,1,1,0,0,0,0,0,:00:02,:00:00,:00:00,:00:02,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:13:07,:00:00,:13:07,:00:06,:13:13,0,1,:00:02,Nov_DVB_Bus_All,Nov_Res_Tech_Other_s,0,1,0,0,:13:07,:00:00,:00:00,:00:06,:00:00,:00:00,:13:09
10/29/2021,Nov_DVB_Bus_Platinum,9,9,9,9,0,0,0,0,0,:00:56,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,100.00,77.78,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:32:39,:00:07,:32:46,:01:17,:34:03,2,1,:00:11,Nov_DVB_Bus_Platinum,Nov_Res_Tech_Platinu,0,9,0,0,:32:39,:00:00,:00:00,:01:17,:00:00,:00:00,:03:45
10/29/2021,Nov_DVB_Bus_Silver,6,6,6,6,0,0,0,0,0,:00:41,:00:00,:00:00,:00:07,,,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,100.00,83.33,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:30:07,:00:00,:30:07,:00:32,:30:39,0,1,:00:17,Nov_DVB_Bus_All,Nov_Res_Tech_Other_s,0,6,0,0,:30:07,:00:00,:00:00,:00:32,:00:00,:00:00,:05:08
