Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
Totals,,183,183,179,174,9,0,0,0,0,:45:25,:07:06,:00:00,:00:16,:00:47,,4,0,0,0,1,0,1,1,2,0,134,6,10,4,6,4,2,0,2,6,97.21,74.86,2.79,78.21,2.79,83.80,2.79,86.03,2.79,89.39,2.23,9:05:58,:00:03,9:06:01,:11:11,9:17:12,18,1,:02:46,,,,35,139,0,3:06:55,5:59:03,:00:00,:03:05,:08:06,:00:00,:03:16
11/7/2021,Nov_180_Premium_queue,14,14,10,10,4,0,0,0,0,:01:45,:01:03,:00:00,:00:10,:00:16,,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:09:21,:00:00,:09:21,:00:25,:09:46,1,1,:00:48,Nov_180 Premium Skil,Nov_Res_Platinum,0,0,10,0,:00:00,:09:21,:00:00,:00:00,:00:25,:00:00,:00:52
11/7/2021,Nov_Bus_Platinum,30,30,30,29,1,0,0,0,0,:10:47,:01:26,:00:00,:00:22,:01:26,,0,0,0,0,0,0,0,0,1,0,19,0,3,2,0,1,2,0,0,2,96.67,63.33,3.33,63.33,3.33,73.33,3.33,80.00,3.33,80.00,3.33,1:20:49,:00:01,1:20:50,:01:56,1:22:46,7,1,:01:59,Nov_Bus_Platinum/Gol,Nov_Res_Platinum,0,0,29,0,:00:00,1:20:49,:00:00,:00:00,:01:56,:00:00,:03:06
11/7/2021,Nov_Bus_Gold,43,43,43,42,1,0,0,0,0,:07:25,:01:04,:00:00,:00:11,:01:04,,0,0,0,0,0,0,1,0,0,0,36,1,1,0,1,2,0,0,0,1,97.67,83.72,2.33,86.05,2.33,88.37,2.33,88.37,2.33,90.70,2.33,1:52:19,:00:00,1:52:19,:02:46,1:55:05,1,1,:01:52,Nov_Bus_Platinum/Gol,Nov_Res_Platinum,0,0,42,0,:00:00,1:52:19,:00:00,:00:00,:02:46,:00:00,:02:49
11/7/2021,Nov_Bus_Silver,19,19,19,18,1,0,0,0,0,:05:10,:01:19,:00:00,:00:17,:01:19,,0,0,0,0,0,0,0,1,0,0,11,2,2,0,2,0,0,0,1,0,94.74,57.89,5.26,68.42,5.26,78.95,5.26,78.95,5.26,89.47,5.26,1:06:11,:00:00,1:06:11,:00:55,1:07:06,1,1,:01:29,Nov_Bus_S_B_N,Nov_Res_Platinum,0,0,18,0,:00:00,1:06:11,:00:00,:00:00,:00:55,:00:00,:03:49
11/7/2021,Nov_Bus_Bronze,6,6,6,6,0,0,0,0,0,:00:29,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:16:34,:00:01,:16:35,:00:17,:16:52,1,1,:00:06,Nov_Bus_S_B_N,Nov_Res_Platinum,0,0,6,0,:00:00,:16:34,:00:00,:00:00,:00:17,:00:00,:02:51
11/7/2021,Nov_Bus_New,1,1,1,1,0,0,0,0,0,:00:06,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:05:41,:00:00,:05:41,:00:04,:05:45,0,1,:00:06,Nov_Bus_S_B_N,Nov_Res_Platinum,0,0,1,0,:00:00,:05:41,:00:00,:00:00,:00:04,:00:00,:05:47
11/7/2021,Nov_Decision_maker,25,25,25,25,0,0,0,0,0,:04:34,:00:00,:00:00,:00:11,,,0,0,0,0,0,0,0,0,0,0,19,1,2,1,2,0,0,0,0,0,100.00,76.00,.00,80.00,.00,88.00,.00,92.00,.00,100.00,.00,:58:25,:00:00,:58:25,:01:15,:59:40,3,1,:00:46,Nov_Decision_maker,Nov_Res_Platinum,0,0,25,0,:00:00,:58:25,:00:00,:00:00,:01:15,:00:00,:02:31
11/7/2021,Nov_Public/tender_sk,9,9,9,7,2,0,0,0,0,:02:42,:02:14,:00:00,:00:23,:01:07,,0,0,0,0,1,0,0,0,1,0,3,2,0,1,0,0,0,0,1,0,77.78,33.33,22.22,55.56,22.22,55.56,22.22,66.67,22.22,66.67,11.11,:09:07,:00:00,:09:07,:00:26,:09:33,1,1,:01:30,Nov_Public/Tender,Nov_Res_Platinum,0,0,7,0,:00:00,:09:07,:00:00,:00:00,:00:26,:00:00,:01:34
11/7/2021,Nov_DVB_Bus_Gold,6,6,6,6,0,0,0,0,0,:00:26,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:28:47,:00:00,:28:47,:00:32,:29:19,0,1,:00:07,Nov_DVB_Bus_All,Nov_Res_Tech_Other_s,0,6,0,0,:28:47,:00:00,:00:00,:00:32,:00:00,:00:00,:04:52
