Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
Totals,,411,411,402,400,11,0,0,0,0,1:20:19,:14:29,:00:00,:00:12,:01:19,,9,0,0,0,0,0,1,0,0,1,323,25,12,13,8,3,2,3,2,9,99.50,80.35,.50,86.57,.50,89.55,.50,92.79,.50,94.78,.50,19:15:43,:02:18,19:18:01,:23:51,19:41:52,46,2,:03:51,,,,300,100,0,14:44:25,4:31:18,:00:00,:18:59,:04:52,:00:00,:03:03
11/4/2021,Nov_180_Premium_queue,34,34,26,26,8,0,0,0,0,:07:41,:10:55,:00:00,:00:18,:01:22,,8,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:29:32,:00:15,:29:47,:01:16,:31:03,6,1,:03:51,Nov_180 Premium Skil,Nov_Res_Platinum,0,22,4,0,:26:41,:02:51,:00:00,:01:02,:00:14,:00:00,:01:25
11/4/2021,Nov_Bus_Platinum,55,55,55,54,1,0,0,0,0,:06:53,:02:25,:00:00,:00:08,:02:25,,0,0,0,0,0,0,0,0,0,1,47,3,1,0,1,0,1,0,0,1,98.18,85.45,1.82,90.91,1.82,92.73,1.82,92.73,1.82,94.55,1.82,3:07:52,:00:01,3:07:53,:02:19,3:10:12,5,1,:02:25,Nov_Bus_Platinum/Gol,Nov_Res_Platinum,0,42,12,0,2:23:59,:43:53,:00:00,:01:44,:00:35,:00:00,:03:35
11/4/2021,Nov_Bus_Gold,65,65,65,65,0,0,0,0,0,:05:09,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,60,1,3,0,1,0,0,0,0,0,100.00,92.31,.00,93.85,.00,98.46,.00,98.46,.00,100.00,.00,2:57:29,:00:03,2:57:32,:02:47,3:00:19,6,1,:00:41,Nov_Bus_Platinum/Gol,Nov_Res_Platinum,0,56,9,0,2:30:49,:26:40,:00:00,:02:24,:00:23,:00:00,:02:49
11/4/2021,Nov_Bus_Silver,57,57,57,57,0,0,0,0,0,:09:12,:00:00,:00:00,:00:10,,,0,0,0,0,0,0,0,0,0,0,45,3,3,3,2,0,0,1,0,0,100.00,78.95,.00,84.21,.00,89.47,.00,94.74,.00,98.25,.00,2:27:14,:00:00,2:27:14,:02:38,2:29:52,2,1,:01:14,Nov_Bus_S_B_N,Nov_Res_Platinum,0,33,24,0,1:14:20,1:12:54,:00:00,:01:25,:01:13,:00:00,:02:45
11/4/2021,Nov_Bus_Bronze,11,11,11,11,0,0,0,0,0,:01:50,:00:00,:00:00,:00:10,,,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,100.00,90.91,.00,90.91,.00,90.91,.00,90.91,.00,90.91,.00,:38:23,:01:46,:40:09,:00:32,:40:41,0,1,:01:24,Nov_Bus_S_B_N,Nov_Res_Platinum,0,8,3,0,:28:55,:09:28,:00:00,:00:25,:00:07,:00:00,:03:49
11/4/2021,Nov_Bus_New,2,2,2,2,0,0,0,0,0,:01:40,:00:00,:00:00,:00:50,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,100.00,50.00,.00,50.00,.00,50.00,.00,50.00,.00,50.00,.00,:06:01,:00:00,:06:01,:00:04,:06:05,0,1,:01:37,Nov_Bus_S_B_N,Nov_Res_Platinum,0,1,1,0,:04:47,:01:14,:00:00,:00:02,:00:02,:00:00,:03:50
11/4/2021,Nov_Decision_maker,54,54,54,54,0,0,0,0,0,:07:36,:00:00,:00:00,:00:08,,,0,0,0,0,0,0,0,0,0,0,48,1,1,2,0,0,1,0,0,1,100.00,88.89,.00,90.74,.00,92.59,.00,96.30,.00,96.30,.00,2:13:48,:00:08,2:13:56,:02:33,2:16:29,8,1,:01:51,Nov_Decision_maker,Nov_Res_Platinum,0,43,11,0,1:42:46,:31:02,:00:00,:01:58,:00:35,:00:00,:02:37
11/4/2021,Nov_Public/tender_sk,34,34,34,34,0,0,0,0,0,:08:26,:00:00,:00:00,:00:15,,,0,0,0,0,0,0,0,0,0,0,22,6,1,0,2,2,0,1,0,0,100.00,64.71,.00,82.35,.00,85.29,.00,85.29,.00,91.18,.00,1:20:19,:00:01,1:20:20,:01:38,1:21:58,5,2,:01:12,Nov_Public/Tender,Nov_Res_Platinum,0,0,34,0,:00:00,1:20:19,:00:00,:00:00,:01:38,:00:00,:02:37
11/4/2021,Nov_Transfer_BCC1,1,1,1,1,0,0,0,0,0,:00:05,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:02:16,:00:00,:02:16,:00:02,:02:18,0,1,:00:05,Nov_Transfer_BCC1,Nov_Res_Platinum,0,0,1,0,:00:00,:02:16,:00:00,:00:00,:00:02,:00:00,:02:21
