Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
Totals,,364,363,357,350,13,1,1,1,0,1:23:55,:06:56,:00:22,:00:14,:00:32,:00:22,6,1,0,4,0,1,0,0,0,1,272,19,10,19,4,3,7,2,2,12,98.04,76.19,1.96,81.51,1.68,84.31,1.68,89.64,.56,90.76,.56,19:22:25,:01:32,19:23:57,:25:52,19:49:49,31,2,:02:45,,,,262,88,0,15:18:50,4:03:35,:00:00,:20:27,:05:25,:00:00,:03:27
10/26/2021,Nov_180_Premium_queue,21,21,16,16,5,0,0,0,0,:05:19,:01:08,:00:00,:00:20,:00:14,,5,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:44:46,:00:00,:44:46,:00:54,:45:40,1,2,:02:45,Nov_180 Premium Skil,Nov_Res_Platinum,0,15,1,0,:43:39,:01:07,:00:00,:00:51,:00:03,:00:00,:02:26
10/26/2021,Nov_Bus_Platinum,35,35,35,35,0,0,0,0,0,:06:35,:00:00,:00:00,:00:11,,,0,0,0,0,0,0,0,0,0,0,27,2,0,3,1,0,2,0,0,0,100.00,77.14,.00,82.86,.00,82.86,.00,91.43,.00,94.29,.00,1:28:52,:00:06,1:28:58,:02:46,1:31:44,2,2,:01:06,Nov_Bus_Platinum/Gol,Nov_Res_Platinum,0,24,11,0,1:02:11,:26:41,:00:00,:01:06,:01:40,:00:00,:02:44
10/26/2021,Nov_Bus_Gold,53,53,53,53,0,0,0,0,0,:12:08,:00:00,:00:00,:00:14,,,0,0,0,0,0,0,0,0,0,0,39,3,2,5,1,0,0,1,0,2,100.00,73.58,.00,79.25,.00,83.02,.00,92.45,.00,94.34,.00,2:31:21,:00:26,2:31:47,:02:23,2:34:10,5,1,:01:55,Nov_Bus_Platinum/Gol,Nov_Res_Platinum,0,35,18,0,1:44:05,:47:16,:00:00,:01:34,:00:49,:00:00,:03:06
10/26/2021,Nov_Bus_Silver,47,47,47,46,1,0,0,0,0,:11:02,:00:38,:00:00,:00:14,:00:38,,0,0,0,1,0,0,0,0,0,0,35,4,2,1,0,0,0,1,2,1,97.87,74.47,2.13,82.98,2.13,87.23,2.13,89.36,.00,89.36,.00,2:07:46,:00:00,2:07:46,:02:02,2:09:48,0,1,:02:31,Nov_Bus_S_B_N,Nov_Res_Platinum,0,29,17,0,1:16:43,:51:03,:00:00,:01:14,:00:48,:00:00,:02:58
10/26/2021,Nov_Bus_Bronze,8,8,8,8,0,0,0,0,0,:04:47,:00:00,:00:00,:00:36,,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,2,100.00,62.50,.00,62.50,.00,62.50,.00,62.50,.00,62.50,.00,:27:46,:00:00,:27:46,:00:25,:28:11,0,1,:01:51,Nov_Bus_S_B_N,Nov_Res_Platinum,0,3,5,0,:10:04,:17:42,:00:00,:00:09,:00:16,:00:00,:04:04
10/26/2021,Nov_Bus_New,4,4,4,3,1,0,0,0,0,:01:01,:00:36,:00:00,:00:20,:00:36,,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,75.00,50.00,25.00,50.00,25.00,50.00,25.00,50.00,.00,50.00,.00,:11:51,:00:00,:11:51,:00:11,:12:02,0,1,:00:54,Nov_Bus_S_B_N,Nov_Res_Platinum,0,2,1,0,:05:21,:06:30,:00:00,:00:05,:00:06,:00:00,:03:22
10/26/2021,Nov_Decision_maker,49,49,49,48,1,0,0,0,0,:07:10,:00:58,:00:00,:00:09,:00:58,,0,0,0,0,0,1,0,0,0,0,43,0,1,1,0,1,2,0,0,0,97.96,87.76,2.04,87.76,2.04,89.80,2.04,91.84,2.04,91.84,2.04,1:58:58,:00:01,1:58:59,:02:06,2:01:05,5,2,:01:10,Nov_Decision_maker,Nov_Res_Platinum,0,37,11,0,1:24:44,:34:14,:00:00,:01:34,:00:32,:00:00,:02:36
10/26/2021,Nov_Public/tender_sk,20,20,20,18,2,0,0,0,0,:02:56,:01:07,:00:00,:00:10,:00:34,,0,0,0,2,0,0,0,0,0,0,13,2,2,0,1,0,0,0,0,0,90.00,65.00,10.00,75.00,10.00,85.00,10.00,85.00,.00,90.00,.00,:50:14,:00:01,:50:15,:00:54,:51:09,3,1,:00:46,Nov_Public/Tender,Nov_Res_Platinum,0,0,18,0,:00:00,:50:14,:00:00,:00:00,:00:54,:00:00,:02:43
10/26/2021,Nov_Transfer_BCC1,2,2,1,1,1,0,0,0,0,:00:07,:00:08,:00:00,:00:07,:00:08,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:03:24,:00:00,:03:24,:00:03,:03:27,0,1,:00:08,Nov_Transfer_BCC1,Nov_Res_Platinum,0,0,1,0,:00:00,:03:24,:00:00,:00:00,:00:03,:00:00,:01:50
