Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
Totals,,391,391,384,382,9,0,0,0,0,:56:32,:02:31,:00:00,:00:09,:00:17,,7,0,1,0,1,0,0,0,0,0,334,16,6,7,7,1,3,3,2,3,99.48,86.98,.52,91.15,.52,92.71,.26,94.53,.26,96.35,.00,17:30:05,:01:17,17:31:22,:23:21,17:54:43,49,2,:02:19,,,,272,110,0,12:47:40,4:42:25,:00:00,:17:06,:06:15,:00:00,:02:50
11/8/2021,Nov_180_Premium_queue,34,34,29,29,5,0,0,0,0,:02:05,:01:14,:00:00,:00:04,:00:15,,5,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:30:25,:00:01,:30:26,:01:23,:31:49,2,2,:00:59,Nov_180 Premium Skil,Nov_Res_Platinum,0,26,3,0,:25:23,:05:02,:00:00,:01:13,:00:10,:00:00,:01:00
11/8/2021,Nov_Bus_Platinum,59,59,59,59,0,0,0,0,0,:11:26,:00:00,:00:00,:00:12,,,0,0,0,0,0,0,0,0,0,0,48,3,1,2,2,0,0,1,1,1,100.00,81.36,.00,86.44,.00,88.14,.00,91.53,.00,94.92,.00,2:18:50,:00:08,2:18:58,:02:51,2:21:49,10,2,:02:03,Nov_Bus_Platinum/Gol,Nov_Res_Platinum,0,41,18,0,1:34:11,:44:39,:00:00,:01:53,:00:58,:00:00,:02:33
11/8/2021,Nov_Bus_Gold,54,54,53,53,1,0,0,0,0,:07:53,:00:01,:00:00,:00:09,:00:01,,1,0,0,0,0,0,0,0,0,0,46,1,1,2,1,0,1,0,1,0,100.00,86.79,.00,88.68,.00,90.57,.00,94.34,.00,96.23,.00,2:15:29,:00:01,2:15:30,:02:45,2:18:15,3,1,:01:30,Nov_Bus_Platinum/Gol,Nov_Res_Platinum,0,33,20,0,1:20:50,:54:39,:00:00,:01:34,:01:11,:00:00,:02:39
11/8/2021,Nov_Bus_Silver,54,54,53,52,2,0,0,0,0,:07:27,:00:28,:00:00,:00:09,:00:14,,1,0,1,0,0,0,0,0,0,0,49,1,0,0,0,0,0,0,0,2,98.11,92.45,1.89,94.34,1.89,94.34,.00,94.34,.00,94.34,.00,2:29:05,:00:13,2:29:18,:02:22,2:31:40,4,1,:02:19,Nov_Bus_S_B_N,Nov_Res_Platinum,0,43,9,0,1:48:56,:40:09,:00:00,:01:53,:00:29,:00:00,:02:55
11/8/2021,Nov_Bus_Bronze,11,11,11,11,0,0,0,0,0,:02:23,:00:00,:00:00,:00:13,,,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,1,0,0,100.00,81.82,.00,81.82,.00,81.82,.00,90.91,.00,90.91,.00,:44:33,:00:00,:44:33,:00:31,:45:04,0,1,:01:19,Nov_Bus_S_B_N,Nov_Res_Platinum,0,8,3,0,:33:48,:10:45,:00:00,:00:21,:00:10,:00:00,:04:16
11/8/2021,Nov_Bus_New,9,9,9,9,0,0,0,0,0,:00:37,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:36:02,:00:00,:36:02,:00:37,:36:39,2,1,:00:07,Nov_Bus_S_B_N,Nov_Res_Platinum,0,7,2,0,:25:40,:10:22,:00:00,:00:33,:00:04,:00:00,:04:04
11/8/2021,Nov_Decision_maker,55,55,55,55,0,0,0,0,0,:04:39,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,50,3,1,0,0,1,0,0,0,0,100.00,90.91,.00,96.36,.00,98.18,.00,98.18,.00,98.18,.00,2:00:37,:00:01,2:00:38,:02:37,2:03:15,14,1,:00:51,Nov_Decision_maker,Nov_Res_Platinum,0,44,11,0,1:45:25,:15:12,:00:00,:01:58,:00:39,:00:00,:02:17
11/8/2021,Nov_Public/tender_sk,32,32,32,32,0,0,0,0,0,:03:19,:00:00,:00:00,:00:06,,,0,0,0,0,0,0,0,0,0,0,28,2,1,1,0,0,0,0,0,0,100.00,87.50,.00,93.75,.00,96.88,.00,100.00,.00,100.00,.00,1:19:32,:00:01,1:19:33,:02:01,1:21:34,4,1,:00:38,Nov_Public/Tender,Nov_Res_Platinum,0,0,32,0,:00:00,1:19:32,:00:00,:00:00,:02:01,:00:00,:02:35
11/8/2021,Nov_Transfer_BCC1,2,2,2,2,0,0,0,0,0,:00:10,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:08:46,:00:00,:08:46,:00:05,:08:51,0,1,:00:06,Nov_Transfer_BCC1,Nov_Res_Platinum,0,0,2,0,:00:00,:08:46,:00:00,:00:00,:00:05,:00:00,:04:28
