Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
Totals,,366,366,363,358,8,0,0,0,0,:48:19,:09:23,:00:00,:00:08,:01:10,,3,0,0,0,1,0,0,1,0,3,319,12,6,5,5,2,4,2,0,3,98.62,87.88,1.38,91.18,1.38,92.84,1.38,94.21,1.38,95.59,1.10,18:28:09,:05:16,18:33:25,:21:40,18:55:05,38,2,:03:31,,,,264,94,0,14:09:02,4:19:07,:00:00,:16:51,:04:49,:00:00,:03:12
10/27/2021,Nov_180_Premium_queue,12,12,9,9,3,0,0,0,0,:00:38,:00:15,:00:00,:00:04,:00:05,,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:10:18,:00:00,:10:18,:00:21,:10:39,0,1,:00:11,Nov_180 Premium Skil,Nov_Res_Platinum,0,7,2,0,:09:39,:00:39,:00:00,:00:16,:00:05,:00:00,:00:56
10/27/2021,Nov_Bus_Platinum,51,51,51,49,2,0,0,0,0,:06:32,:05:12,:00:00,:00:08,:02:36,,0,0,0,0,0,0,0,0,0,2,43,1,2,1,0,0,1,1,0,0,96.08,84.31,3.92,86.27,3.92,90.20,3.92,92.16,3.92,92.16,3.92,2:31:16,:00:23,2:31:39,:02:21,2:34:00,5,1,:03:31,Nov_Bus_Platinum/Gol,Nov_Res_Platinum,0,38,11,0,1:56:36,:34:40,:00:00,:01:52,:00:29,:00:00,:03:12
10/27/2021,Nov_Bus_Gold,63,63,63,62,1,0,0,0,0,:10:25,:01:56,:00:00,:00:10,:01:56,,0,0,0,0,0,0,0,0,0,1,54,2,0,1,1,1,2,0,0,1,98.41,85.71,1.59,88.89,1.59,88.89,1.59,90.48,1.59,92.06,1.59,2:40:40,:00:03,2:40:43,:03:16,2:43:59,3,1,:01:56,Nov_Bus_Platinum/Gol,Nov_Res_Platinum,0,42,20,0,1:30:33,1:10:07,:00:00,:02:17,:00:59,:00:00,:02:45
10/27/2021,Nov_Bus_Silver,45,45,45,45,0,0,0,0,0,:06:22,:00:00,:00:00,:00:08,,,0,0,0,0,0,0,0,0,0,0,40,0,1,1,2,0,1,0,0,0,100.00,88.89,.00,88.89,.00,91.11,.00,93.33,.00,97.78,.00,2:03:34,:02:33,2:06:07,:02:12,2:08:19,0,1,:01:09,Nov_Bus_S_B_N,Nov_Res_Platinum,0,28,17,0,1:15:11,:48:23,:00:00,:01:24,:00:48,:00:00,:02:57
10/27/2021,Nov_Bus_Bronze,9,9,9,8,1,0,0,0,0,:00:38,:00:46,:00:00,:00:05,:00:46,,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,88.89,77.78,11.11,88.89,11.11,88.89,11.11,88.89,11.11,88.89,.00,:14:01,:00:01,:14:02,:00:20,:14:22,4,1,:00:46,Nov_Bus_S_B_N,Nov_Res_Platinum,0,6,2,0,:12:31,:01:30,:00:00,:00:15,:00:05,:00:00,:01:43
10/27/2021,Nov_Bus_New,2,2,2,2,0,0,0,0,0,:00:06,:00:00,:00:00,:00:03,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:12:25,:00:53,:13:18,:00:05,:13:23,0,1,:00:03,Nov_Bus_S_B_N,Nov_Res_Platinum,0,2,0,0,:12:25,:00:00,:00:00,:00:05,:00:00,:00:00,:06:42
10/27/2021,Nov_Decision_maker,66,66,66,65,1,0,0,0,0,:07:13,:01:14,:00:00,:00:07,:01:14,,0,0,0,0,0,0,0,1,0,0,60,1,0,1,1,1,0,1,0,0,98.48,90.91,1.52,92.42,1.52,92.42,1.52,93.94,1.52,95.45,1.52,2:43:10,:01:19,2:44:29,:03:14,2:47:43,10,2,:01:14,Nov_Decision_maker,Nov_Res_Platinum,0,52,13,0,2:10:21,:32:49,:00:00,:02:33,:00:41,:00:00,:02:37
10/27/2021,Nov_Public/tender_sk,21,21,21,21,0,0,0,0,0,:01:20,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,1:03:23,:00:01,1:03:24,:01:05,1:04:29,1,1,:00:10,Nov_Public/Tender,Nov_Res_Platinum,0,0,21,0,:00:00,1:03:23,:00:00,:00:00,:01:05,:00:00,:03:05
10/27/2021,Nov_DVB_Bus_Gold,12,12,12,12,0,0,0,0,0,:02:11,:00:00,:00:00,:00:11,,,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,100.00,91.67,.00,91.67,.00,91.67,.00,91.67,.00,91.67,.00,1:14:14,:00:00,1:14:14,:01:06,1:15:20,0,1,:01:33,Nov_DVB_Bus_All,Nov_Res_Tech_Other_s,0,12,0,0,1:14:14,:00:00,:00:00,:01:06,:00:00,:00:00,:06:22
