Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
Totals,,402,402,393,391,11,0,0,0,0,1:04:10,:04:03,:00:00,:00:10,:00:22,,9,0,0,1,0,0,1,0,0,0,328,16,14,11,1,7,8,3,1,2,99.49,83.46,.51,87.53,.51,91.09,.51,93.89,.25,94.15,.25,20:52:47,:00:20,20:53:07,:32:13,21:25:20,30,2,:02:50,,,,302,89,0,16:55:55,3:56:52,:00:00,:27:58,:04:15,:00:00,:03:17
11/9/2021,Nov_180_Premium_queue,37,37,29,29,8,0,0,0,0,:03:16,:02:09,:00:00,:00:07,:00:16,,8,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,1:06:49,:00:00,1:06:49,:01:16,1:08:05,2,1,:00:53,Nov_180 Premium Skil,Nov_Res_Platinum,0,28,1,0,1:05:15,:01:34,:00:00,:01:14,:00:02,:00:00,:01:57
11/9/2021,Nov_Bus_Platinum,52,52,52,51,1,0,0,0,0,:06:08,:00:37,:00:00,:00:07,:00:37,,0,0,0,1,0,0,0,0,0,0,43,4,2,1,0,0,1,0,0,0,98.08,82.69,1.92,90.38,1.92,94.23,1.92,96.15,.00,96.15,.00,2:20:35,:00:02,2:20:37,:02:22,2:22:59,2,1,:01:01,Nov_Bus_Platinum/Gol,Nov_Res_Platinum,0,39,12,0,1:40:58,:39:37,:00:00,:01:44,:00:38,:00:00,:02:50
11/9/2021,Nov_Bus_Gold,70,70,70,70,0,0,0,0,0,:10:54,:00:00,:00:00,:00:09,,,0,0,0,0,0,0,0,0,0,0,60,2,2,1,0,3,0,1,1,0,100.00,85.71,.00,88.57,.00,91.43,.00,92.86,.00,92.86,.00,3:28:31,:00:01,3:28:32,:11:47,3:40:19,9,2,:01:26,Nov_Bus_Platinum/Gol,Nov_Res_Platinum,0,54,16,0,2:44:59,:43:32,:00:00,:11:03,:00:44,:00:00,:03:08
11/9/2021,Nov_Bus_Silver,63,63,63,62,1,0,0,0,0,:05:32,:01:08,:00:00,:00:05,:01:08,,0,0,0,0,0,0,1,0,0,0,58,1,0,3,0,0,0,0,0,0,98.41,92.06,1.59,93.65,1.59,93.65,1.59,98.41,1.59,98.41,1.59,2:54:33,:00:00,2:54:33,:02:56,2:57:29,5,1,:01:08,Nov_Bus_S_B_N,Nov_Res_Platinum,0,48,14,0,2:17:04,:37:29,:00:00,:02:14,:00:42,:00:00,:02:53
11/9/2021,Nov_Bus_Bronze,8,8,8,8,0,0,0,0,0,:03:17,:00:00,:00:00,:00:25,,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,1,0,0,100.00,62.50,.00,62.50,.00,62.50,.00,62.50,.00,75.00,.00,:22:27,:00:00,:22:27,:00:24,:22:51,1,1,:01:13,Nov_Bus_S_B_N,Nov_Res_Platinum,0,3,5,0,:07:41,:14:46,:00:00,:00:08,:00:16,:00:00,:03:13
11/9/2021,Nov_Bus_New,4,4,4,4,0,0,0,0,0,:00:19,:00:00,:00:00,:00:05,,,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,100.00,75.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:07:08,:00:00,:07:08,:00:14,:07:22,0,1,:00:11,Nov_Bus_S_B_N,Nov_Res_Platinum,0,2,2,0,:04:33,:02:35,:00:00,:00:08,:00:06,:00:00,:01:52
11/9/2021,Nov_Decision_maker,40,40,40,40,0,0,0,0,0,:10:37,:00:00,:00:00,:00:16,,,0,0,0,0,0,0,0,0,0,0,32,0,2,1,0,0,3,1,0,1,100.00,80.00,.00,80.00,.00,85.00,.00,87.50,.00,87.50,.00,1:55:08,:00:02,1:55:10,:01:46,1:56:56,6,1,:02:50,Nov_Decision_maker,Nov_Res_Platinum,0,29,11,0,1:24:56,:30:12,:00:00,:01:16,:00:30,:00:00,:03:09
11/9/2021,Nov_Public/tender_sk,25,25,25,25,0,0,0,0,0,:05:02,:00:00,:00:00,:00:12,,,0,0,0,0,0,0,0,0,0,0,17,3,3,1,0,0,1,0,0,0,100.00,68.00,.00,80.00,.00,92.00,.00,96.00,.00,96.00,.00,1:00:21,:00:00,1:00:21,:01:08,1:01:29,3,1,:01:04,Nov_Public/Tender,Nov_Res_Platinum,0,0,25,0,:00:00,1:00:21,:00:00,:00:00,:01:08,:00:00,:02:37
11/9/2021,Nov_Transfer_BCC1,1,1,1,1,0,0,0,0,0,:00:04,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:01:38,:00:00,:01:38,:00:03,:01:41,0,1,:00:04,Nov_Transfer_BCC1,Nov_Res_Platinum,0,0,1,0,:00:00,:01:38,:00:00,:00:00,:00:03,:00:00,:01:42
