Date,VDN,Entered Calls,Offered Calls,Offered Calls net,Answered Calls,Abnadoned Calls,Other Calls,Outflow Calls,Ronas,Interflow Calls,Answering t,Abandoned t,Otherwaiting t,Avg Answering t,Avg Abandoned t,Avg Otherwaiting t,Abandoned Calls 1,Abandoned Calls 2,Abandoned Calls 3,Abandoned Calls 4,Abandoned Calls 5,Abandoned Calls 6,Abandoned Calls 7,Abandoned Calls 8,Abandoned Calls 9,Abandoned Calls 10,Answered Calls 1,Answered Calls 2,Answered Calls 3,Answered Calls 4,Answered Calls 5,Answered Calls 6,Answered Calls 7,Answered Calls 8,Answered Calls 9,Answered Calls 10,% Performance,% SLA 10 sec.,% Aban > SLA 10 sec.,% SLA 20 sec.,% Aban > SLA 20 sec.,% SLA 30 sec.,% Aban > SLA 30 sec.,% SLA 40 sec.,% Aban > SLA 40 sec.,% SLA 50 sec.,% Aban > SLA 50 sec.,ACD t,Hold (inkl. Consult) ACD t,ACD CD t,ACW ACD t,ACD Handle t,Transfer made,Max Calls Waiting,Max Waiting t,Skill 1,Skill 2,Skill 3,Answered Skill 1,Answered Skill 2,Answered Skill 3,ACD Skill 1 t,ACD Skill 2 t,ACD Skill 3 t,ACW Skill 1 t,ACW Skill 2 t,ACW Skill 3 t,Avg VDN Time
Totals,,378,378,375,368,10,0,0,0,0,1:10:28,:08:00,:00:00,:00:11,:00:48,,3,0,2,1,1,0,0,1,0,2,307,13,18,6,5,4,1,2,2,10,98.13,81.87,1.87,85.33,1.87,90.13,1.33,91.73,1.07,93.07,.80,19:25:59,:00:39,19:26:38,:23:45,19:50:23,38,2,:02:44,,,,279,89,0,15:20:16,4:05:43,:00:00,:19:34,:04:11,:00:00,:03:18
11/5/2021,Nov_180_Premium_queue,28,28,26,26,2,0,0,0,0,:02:50,:00:18,:00:00,:00:07,:00:09,,2,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:29:57,:00:05,:30:02,:01:12,:31:14,4,1,:00:43,Nov_180 Premium Skil,Nov_Res_Platinum,0,23,3,0,:23:09,:06:48,:00:00,:01:00,:00:12,:00:00,:01:11
11/5/2021,Nov_Bus_Platinum,56,56,55,55,1,0,0,0,0,:04:18,:00:02,:00:00,:00:05,:00:02,,1,0,0,0,0,0,0,0,0,0,52,2,0,0,1,0,0,0,0,0,100.00,94.55,.00,98.18,.00,98.18,.00,98.18,.00,100.00,.00,2:47:13,:00:01,2:47:14,:02:36,2:49:50,3,2,:00:42,Nov_Bus_Platinum/Gol,Nov_Res_Platinum,0,42,13,0,2:14:10,:33:03,:00:00,:02:04,:00:32,:00:00,:03:04
11/5/2021,Nov_Bus_Gold,42,42,42,40,2,0,0,0,0,:04:00,:03:17,:00:00,:00:06,:01:38,,0,0,0,0,0,0,0,1,0,1,37,1,1,1,0,0,0,0,0,0,95.24,88.10,4.76,90.48,4.76,92.86,4.76,95.24,4.76,95.24,4.76,1:51:43,:00:01,1:51:44,:01:46,1:53:30,8,1,:02:01,Nov_Bus_Platinum/Gol,Nov_Res_Platinum,0,25,15,0,1:08:06,:43:37,:00:00,:01:07,:00:39,:00:00,:02:50
11/5/2021,Nov_Bus_Silver,57,57,57,54,3,0,0,0,0,:07:28,:01:49,:00:00,:00:08,:00:36,,0,0,1,1,1,0,0,0,0,0,50,1,1,0,0,0,0,0,0,2,94.74,87.72,5.26,89.47,5.26,91.23,3.51,91.23,1.75,91.23,.00,2:36:52,:00:01,2:36:53,:02:55,2:39:48,4,2,:02:05,Nov_Bus_S_B_N,Nov_Res_Platinum,0,46,8,0,2:15:53,:20:59,:00:00,:02:29,:00:26,:00:00,:02:55
11/5/2021,Nov_Bus_Bronze,4,4,4,4,0,0,0,0,0,:00:15,:00:00,:00:00,:00:04,,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,100.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,100.00,.00,:09:26,:00:00,:09:26,:00:13,:09:39,0,1,:00:05,Nov_Bus_S_B_N,Nov_Res_Platinum,0,3,1,0,:05:44,:03:42,:00:00,:00:08,:00:05,:00:00,:02:25
11/5/2021,Nov_Bus_New,8,8,8,8,0,0,0,0,0,:01:22,:00:00,:00:00,:00:10,,,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,100.00,75.00,.00,75.00,.00,87.50,.00,100.00,.00,100.00,.00,:26:27,:00:04,:26:31,:00:17,:26:48,0,1,:00:33,Nov_Bus_S_B_N,Nov_Res_Platinum,0,6,2,0,:22:51,:03:36,:00:00,:00:13,:00:04,:00:00,:03:29
11/5/2021,Nov_Decision_maker,51,51,51,51,0,0,0,0,0,:12:22,:00:00,:00:00,:00:15,,,0,0,0,0,0,0,0,0,0,0,41,2,3,0,1,0,1,0,0,3,100.00,80.39,.00,84.31,.00,90.20,.00,90.20,.00,92.16,.00,2:13:14,:00:03,2:13:17,:02:13,2:15:30,9,1,:02:44,Nov_Decision_maker,Nov_Res_Platinum,0,34,17,0,1:32:50,:40:24,:00:00,:01:23,:00:50,:00:00,:02:51
11/5/2021,Nov_Public/tender_sk,22,22,22,22,0,0,0,0,0,:03:04,:00:00,:00:00,:00:08,,,0,0,0,0,0,0,0,0,0,0,17,2,2,1,0,0,0,0,0,0,100.00,77.27,.00,86.36,.00,95.45,.00,100.00,.00,100.00,.00,1:18:35,:00:01,1:18:36,:01:02,1:19:38,1,1,:00:31,Nov_Public/Tender,Nov_Res_Platinum,0,0,22,0,:00:00,1:18:35,:00:00,:00:00,:01:02,:00:00,:03:43
11/5/2021,Nov_Transfer_BCC1,1,1,1,1,0,0,0,0,0,:00:29,:00:00,:00:00,:00:29,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100.00,.00,.00,.00,.00,100.00,.00,100.00,.00,100.00,.00,:03:38,:00:00,:03:38,:00:03,:03:41,1,1,:00:29,Nov_Transfer_BCC1,Nov_Res_Platinum,0,0,1,0,:00:00,:03:38,:00:00,:00:00,:00:03,:00:00,:04:07
