,02_01_2020,02_02_2020,02_03_2020,02_04_2020,02_05_2020,02_06_2020,02_07_2020,02_08_2020,02_09_2020,02_10_2020,02_11_2020,02_12_2020,02_13_2020,02_14_2020,02_15_2020,02_16_2020,02_17_2020,02_18_2020,02_19_2020,02_20_2020,02_21_2020,02_22_2020,02_23_2020,02_24_2020,02_25_2020,02_26_2020,02_27_2020,02_28_2020,02_29_2020,03_01_2020,03_02_2020,03_03_2020,03_04_2020,03_05_2020,03_06_2020,03_07_2020,03_08_2020,03_09_2020,03_10_2020,03_11_2020,03_12_2020,03_13_2020,03_14_2020,03_15_2020,03_16_2020,03_17_2020,03_18_2020,03_19_2020,03_20_2020,03_21_2020,03_22_2020,03_23_2020,03_24_2020,03_25_2020,03_26_2020,03_27_2020,03_28_2020,03_29_2020,03_30_2020,03_31_2020,04_01_2020,04_02_2020,04_03_2020,04_04_2020,04_05_2020,04_06_2020,04_07_2020,04_08_2020,04_09_2020,04_10_2020,04_11_2020,04_12_2020,04_13_2020,04_14_2020,04_15_2020,04_16_2020,04_17_2020,04_18_2020,04_19_2020,04_20_2020,04_21_2020,04_22_2020,04_23_2020,04_24_2020,04_25_2020,04_26_2020,04_27_2020,04_28_2020,04_29_2020,04_30_2020,05_01_2020,05_02_2020,05_03_2020,05_04_2020,05_05_2020,05_06_2020,05_07_2020,05_08_2020,05_09_2020,05_10_2020,05_11_2020,05_12_2020,05_13_2020,05_14_2020,05_15_2020,05_16_2020,05_17_2020,05_18_2020,05_19_2020,05_20_2020,05_21_2020,05_22_2020,05_23_2020,05_24_2020,05_25_2020,05_26_2020,05_27_2020,05_28_2020,05_29_2020,05_30_2020,05_31_2020,06_01_2020,06_02_2020,06_03_2020,06_04_2020,06_05_2020,06_06_2020,06_07_2020,06_08_2020,06_09_2020,06_10_2020,06_11_2020,06_12_2020,06_13_2020,06_14_2020,06_15_2020,06_16_2020,06_17_2020,06_18_2020,06_19_2020,06_20_2020,06_21_2020,06_22_2020,06_23_2020,06_24_2020,06_25_2020,06_26_2020,06_27_2020,06_28_2020,06_29_2020,06_30_2020,07_01_2020,07_02_2020,07_03_2020,07_04_2020,07_05_2020,07_06_2020,07_07_2020,07_08_2020,07_09_2020,07_10_2020,07_11_2020,07_12_2020,07_13_2020,07_14_2020,07_15_2020,07_16_2020,07_17_2020,07_18_2020,07_19_2020,07_20_2020,07_21_2020,07_22_2020,07_23_2020,07_24_2020,07_25_2020,07_26_2020,07_27_2020,07_28_2020,07_29_2020,07_30_2020,07_31_2020,08_01_2020,08_02_2020,08_03_2020,08_04_2020,08_05_2020,08_06_2020,08_07_2020,08_08_2020,08_09_2020,08_10_2020,08_11_2020,08_12_2020,08_13_2020,08_14_2020,08_15_2020,08_16_2020,08_17_2020,08_18_2020,08_19_2020,08_20_2020,08_21_2020,08_22_2020,08_23_2020,08_24_2020,08_25_2020,08_26_2020,08_27_2020,08_28_2020,08_29_2020,08_30_2020,08_31_2020,09_01_2020,09_02_2020,09_03_2020,09_04_2020,09_05_2020,09_06_2020,09_07_2020,09_08_2020,09_09_2020,09_10_2020,09_11_2020,09_12_2020,09_13_2020,09_14_2020,09_15_2020,09_16_2020,09_17_2020,09_18_2020,09_19_2020,09_20_2020,09_21_2020,09_22_2020,09_23_2020,09_24_2020,09_25_2020,09_26_2020,09_27_2020,09_28_2020,09_29_2020,09_30_2020,10_01_2020,10_02_2020,10_03_2020,10_04_2020,10_05_2020,10_06_2020,10_07_2020,10_08_2020,10_09_2020,10_10_2020,10_11_2020,10_12_2020,10_13_2020,10_14_2020,10_15_2020,10_16_2020,10_17_2020,10_18_2020,10_19_2020,10_20_2020,10_21_2020,10_22_2020,10_23_2020,10_24_2020,10_25_2020,10_26_2020,10_27_2020,10_28_2020,10_29_2020,10_30_2020,10_31_2020,11_01_2020,11_02_2020,11_03_2020,11_04_2020,11_05_2020,11_06_2020,11_07_2020,11_08_2020,11_09_2020,11_10_2020,11_11_2020,11_12_2020,11_13_2020,11_14_2020,11_15_2020,11_16_2020,11_17_2020,11_18_2020,11_19_2020,11_20_2020,11_21_2020,11_22_2020,11_23_2020,11_24_2020,11_25_2020,11_26_2020,11_27_2020,11_28_2020,11_29_2020,11_30_2020,12_01_2020,12_02_2020,12_03_2020,12_04_2020,12_05_2020,12_06_2020,12_07_2020,12_08_2020,12_09_2020,12_10_2020,12_11_2020,12_12_2020,12_13_2020,12_14_2020,12_15_2020,12_16_2020,12_17_2020,12_18_2020,12_19_2020,12_20_2020,12_21_2020,12_22_2020,12_23_2020,12_24_2020,12_25_2020,12_26_2020,12_27_2020,12_28_2020,12_29_2020,12_30_2020,12_31_2020,01_01_2021,01_02_2021,01_03_2021,01_04_2021,01_05_2021,01_06_2021,01_07_2021,01_08_2021,01_09_2021,01_10_2021,01_11_2021,01_12_2021,01_13_2021,01_14_2021,01_15_2021,01_16_2021,01_17_2021,01_18_2021,01_19_2021,01_20_2021,01_21_2021,01_22_2021,01_23_2021,01_24_2021,01_25_2021,01_26_2021,01_27_2021,01_28_2021,01_29_2021,01_30_2021,01_31_2021,02_01_2021,02_02_2021,02_03_2021,02_04_2021,02_05_2021,02_06_2021,02_07_2021,02_08_2021,02_09_2021,02_10_2021,02_11_2021,02_12_2021,02_13_2021,02_14_2021,02_15_2021,02_16_2021,02_17_2021,02_18_2021,02_19_2021,02_20_2021,02_21_2021,02_22_2021,02_23_2021,02_24_2021,02_25_2021,02_26_2021,02_27_2021,02_28_2021,03_01_2021,03_02_2021,03_03_2021,03_04_2021,03_05_2021,03_06_2021,03_07_2021,03_08_2021,03_09_2021,03_10_2021,03_11_2021,03_12_2021,03_13_2021,03_14_2021,03_15_2021,03_16_2021,03_17_2021,03_18_2021,03_19_2021,03_20_2021,03_21_2021,03_22_2021,03_23_2021,03_24_2021,03_25_2021,03_26_2021,03_27_2021,03_28_2021,03_29_2021,03_30_2021,03_31_2021,04_01_2021,04_02_2021,04_03_2021,04_04_2021,04_05_2021,04_06_2021,04_07_2021,04_08_2021,04_09_2021,04_10_2021,04_11_2021,04_12_2021,04_13_2021,04_14_2021,04_15_2021,04_16_2021,04_17_2021,04_18_2021,04_19_2021,04_20_2021,04_21_2021,04_22_2021,04_23_2021,04_24_2021,04_25_2021,04_26_2021,04_27_2021,04_28_2021,04_29_2021,04_30_2021,05_01_2021,05_02_2021,05_03_2021,05_04_2021,05_05_2021,05_06_2021,05_07_2021,05_08_2021,05_09_2021,05_10_2021,05_11_2021,05_12_2021,05_13_2021,05_14_2021,05_15_2021,05_16_2021,05_17_2021,05_18_2021,05_19_2021,05_20_2021,05_21_2021,05_22_2021,05_23_2021,05_24_2021,05_25_2021,05_26_2021,05_27_2021,05_28_2021,05_29_2021,05_30_2021,05_31_2021,06_01_2021,06_02_2021,06_03_2021,06_04_2021,06_05_2021,06_06_2021,06_07_2021,06_08_2021,06_09_2021,06_10_2021,06_11_2021,06_12_2021,06_13_2021,06_14_2021,06_15_2021,06_16_2021,06_17_2021,06_18_2021,06_19_2021,06_20_2021,06_21_2021,06_22_2021,06_23_2021,06_24_2021,06_25_2021,06_26_2021,06_27_2021,06_28_2021,06_29_2021,06_30_2021,07_01_2021,07_02_2021,07_03_2021,07_04_2021,07_05_2021,07_06_2021,07_07_2021,07_08_2021,07_09_2021,07_10_2021,07_11_2021,07_12_2021,07_13_2021,07_14_2021,07_15_2021,07_16_2021,07_17_2021,07_18_2021,07_19_2021,07_20_2021,07_21_2021,07_22_2021,07_23_2021,07_24_2021,07_25_2021,07_26_2021,07_27_2021,07_28_2021,07_29_2021,07_30_2021,07_31_2021,08_01_2021,08_02_2021,08_03_2021,08_04_2021,08_05_2021,08_06_2021,08_07_2021,08_08_2021,08_09_2021,08_10_2021,08_11_2021,08_12_2021,08_13_2021,08_14_2021,08_15_2021,08_16_2021,08_17_2021,08_18_2021,08_19_2021,08_20_2021,08_21_2021,08_22_2021,08_23_2021,08_24_2021,08_25_2021,08_26_2021,08_27_2021,08_28_2021,08_29_2021,08_30_2021,08_31_2021,09_01_2021,09_02_2021,09_03_2021,09_04_2021,09_05_2021,09_06_2021,09_07_2021,09_08_2021,09_09_2021,09_10_2021,09_11_2021,09_12_2021,09_13_2021,09_14_2021,09_15_2021,09_16_2021,09_17_2021,09_18_2021,09_19_2021,09_20_2021,09_21_2021,09_22_2021,09_23_2021,09_24_2021,09_25_2021,09_26_2021,09_27_2021,09_28_2021,09_29_2021,09_30_2021,10_01_2021,10_02_2021,10_03_2021,10_04_2021,10_05_2021,10_06_2021,10_07_2021,10_08_2021,10_09_2021,10_10_2021,10_11_2021,10_12_2021,10_13_2021,10_14_2021,10_15_2021,10_16_2021,10_17_2021,10_18_2021,10_19_2021,10_20_2021,10_21_2021,10_22_2021,10_23_2021,10_24_2021,10_25_2021,10_26_2021,10_27_2021,10_28_2021,10_29_2021,10_30_2021,10_31_2021,11_01_2021,11_02_2021,11_03_2021,11_04_2021,11_05_2021,11_06_2021,11_07_2021,11_08_2021,11_09_2021,11_10_2021,11_11_2021
TSCC Offered calls,1148.0,843.0,1173.0,1298.0,1836.0,2056.0,1489.0,1278.0,819.0,1190.0,1133.0,1295.0,1155.0,1116.0,1068.0,678.0,1134.0,985.0,1289.0,1128.0,946.0,1037.0,630.0,1205.0,1745.0,1184.0,1481.0,1318.0,978.0,885.0,1366.0,1039.0,1471.0,1193.0,1191.0,1058.0,685.0,1347.0,1157.0,1227.0,1220.0,1218.0,1051.0,951.0,1221.0,1207.0,1246.0,710.0,704.0,689.0,476.0,944.0,845.0,1022.0,1505.0,1407.0,994.0,723.0,1041.0,1004.0,1448.0,1550.0,1671.0,1504.0,939.0,1513.0,1268.0,1604.0,1396.0,1496.0,925.0,669.0,1394.0,1634.0,1237.0,1335.0,990.0,675.0,488.0,720.0,1300.0,1235.0,1130.0,1056.0,821.0,536.0,1230.0,1293.0,1729.0,1537.0,933.0,1035.0,1209.0,1709.0,1653.0,1505.0,1716.0,1314.0,1198.0,670.0,1326.0,1306.0,1303.0,1390.0,1553.0,1050.0,733.0,1307.0,1312.0,1301.0,1439.0,1180.0,952.0,812.0,763.0,1741.0,1460.0,1285.0,1213.0,846.0,822.0,1273.0,1379.0,1170.0,1263.0,917.0,1008.0,718.0,1599.0,1422.0,1303.0,1636.0,1487.0,1013.0,816.0,1226.0,1480.0,1372.0,1260.0,1380.0,1274.0,1141.0,1664.0,1454.0,1283.0,1436.0,1455.0,1112.0,708.0,999.0,1648.0,1521.0,1502.0,1686.0,1403.0,874.0,1506.0,1367.0,1310.0,1302.0,1373.0,1406.0,991.0,1385.0,1125.0,773.0,1208.0,1294.0,1125.0,748.0,1312.0,1263.0,1220.0,1214.0,1554.0,1515.0,984.0,1436.0,1447.0,1759.0,1538.0,1377.0,1305.0,885.0,1028.0,1867.0,2459.0,2246.0,2471.0,1978.0,1307.0,1865.0,2045.0,1762.0,1325.0,1477.0,1438.0,1128.0,1979.0,1670.0,1791.0,1582.0,1394.0,1221.0,939.0,1447.0,1885.0,2194.0,1613.0,1091.0,1018.0,795.0,1671.0,1703.0,1562.0,1357.0,1331.0,1114.0,848.0,1400.0,806.0,1617.0,1374.0,1595.0,1190.0,795.0,1634.0,1469.0,1676.0,1517.0,1281.0,1113.0,801.0,1415.0,1383.0,1453.0,1304.0,1486.0,1366.0,886.0,2519.0,1757.0,1699.0,1611.0,1683.0,1364.0,984.0,1898.0,2089.0,1884.0,1934.0,1686.0,1109.0,971.0,948.0,1923.0,1875.0,1765.0,1648.0,1296.0,962.0,1802.0,1639.0,1797.0,1602.0,1162.0,1330.0,931.0,1595.0,1903.0,1887.0,1888.0,1840.0,1620.0,958.0,2075.0,3202.0,2540.0,1876.0,1859.0,1378.0,1007.0,2710.0,3334.0,2379.0,2045.0,2074.0,1403.0,1002.0,1936.0,1677.0,1539.0,1772.0,1798.0,1523.0,1011.0,1903.0,2361.0,2234.0,2288.0,2024.0,1941.0,1608.0,2431.0,3128.0,2676.0,2627.0,2491.0,1512.0,1935.0,2758.0,1602.0,2304.0,3026.0,2044.0,1786.0,1134.0,4083.0,3866.0,1919.0,1845.0,2037.0,2279.0,1137.0,1922.0,1753.0,1599.0,1744.0,1670.0,1530.0,1194.0,2108.0,1960.0,2437.0,1982.0,1150.0,1309.0,1084.0,2184.0,2224.0,1630.0,1110.0,1999.0,1529.0,1093.0,2041.0,1691.0,1583.0,1496.0,1798.0,2674.0,1375.0,1865.0,1255.0,1808.0,1724.0,1757.0,1283.0,894.0,1676.0,1568.0,1780.0,1623.0,1962.0,1369.0,1019.0,2284.0,1919.0,1538.0,1517.0,1366.0,1166.0,845.0,1509.0,1476.0,1404.0,1606.0,1474.0,1664.0,1432.0,1701.0,2306.0,1963.0,1813.0,1582.0,1439.0,892.0,1454.0,1300.0,1326.0,1344.0,1268.0,974.0,904.0,2319.0,1611.0,1870.0,1531.0,1848.0,1470.0,908.0,1298.0,1530.0,1629.0,2110.0,1367.0,1290.0,1153.0,1661.0,1740.0,1693.0,1378.0,1649.0,1176.0,1580.0,3678.0,2367.0,2088.0,1664.0,1592.0,1102.0,809.0,1384.0,1727.0,1838.0,1621.0,1569.0,1236.0,1021.0,1388.0,1352.0,1498.0,1570.0,1430.0,1438.0,878.0,1403.0,1383.0,1386.0,1232.0,1175.0,1073.0,786.0,1257.0,1343.0,1318.0,1198.0,1180.0,1006.0,665.0,1200.0,1325.0,1493.0,1486.0,1081.0,704.0,632.0,654.0,1386.0,2086.0,1903.0,1632.0,1164.0,875.0,1424.0,1475.0,1704.0,947.0,1252.0,1138.0,802.0,1367.0,1476.0,1458.0,1356.0,1486.0,1097.0,743.0,776.0,1335.0,1374.0,1609.0,2005.0,1570.0,1036.0,1603.0,2327.0,1457.0,1362.0,1273.0,917.0,889.0,1467.0,1379.0,1548.0,1758.0,1719.0,1601.0,852.0,1685.0,5862.0,4077.0,3132.0,1858.0,1885.0,1103.0,1932.0,1908.0,1884.0,1710.0,1544.0,1627.0,1166.0,1848.0,1702.0,1724.0,2022.0,1410.0,1093.0,1420.0,1972.0,1506.0,1474.0,1429.0,1433.0,1766.0,1732.0,1942.0,1725.0,1412.0,1537.0,1535.0,1258.0,1025.0,1643.0,1294.0,1316.0,1322.0,1158.0,978.0,877.0,1356.0,1479.0,1755.0,1423.0,1676.0,1118.0,799.0,982.0,1398.0,1428.0,1374.0,1382.0,1103.0,804.0,1626.0,1586.0,1345.0,1272.0,1131.0,1054.0,799.0,1450.0,1337.0,1237.0,1286.0,1401.0,1166.0,762.0,1240.0,1216.0,1481.0,1545.0,1418.0,1016.0,825.0,1437.0,1154.0,1348.0,1269.0,1342.0,1077.0,735.0,1396.0,1271.0,936.0,1359.0,1227.0,1092.0,715.0,1299.0,1387.0,1320.0,1312.0,1279.0,1235.0,688.0,1252.0,1133.0,1357.0,1171.0,1330.0,877.0,607.0,1185.0,1136.0,1512.0,1347.0,1341.0,1065.0,768.0,3163.0,1444.0,2059.0,1600.0,2476.0,2033.0,1377.0,1563.0,1916.0,1766.0,1789.0,1739.0,1413.0,753.0,1260.0,1243.0,1310.0,1241.0,1222.0,977.0,801.0,1294.0,1185.0,1139.0,1064.0,1198.0,1003.0,660.0,1317.0,1475.0,1351.0,1441.0,1432.0,1202.0,752.0,1432.0,1215.0,1168.0,1461.0
TSCC Answered calls,1105.0,820.0,1150.0,1263.0,1751.0,1797.0,1423.0,1177.0,776.0,1157.0,1072.0,1268.0,1127.0,1067.0,1012.0,644.0,1118.0,954.0,1252.0,1093.0,926.0,1030.0,610.0,1194.0,1486.0,1150.0,1406.0,1212.0,912.0,824.0,1297.0,1016.0,1369.0,1161.0,1152.0,986.0,651.0,1249.0,1055.0,1068.0,1159.0,1192.0,990.0,805.0,1115.0,1177.0,1221.0,703.0,695.0,665.0,468.0,912.0,813.0,982.0,1194.0,1305.0,931.0,706.0,1007.0,956.0,1320.0,1341.0,1432.0,1269.0,856.0,1242.0,1188.0,1224.0,1246.0,1281.0,874.0,641.0,1258.0,1353.0,1149.0,1232.0,949.0,671.0,486.0,709.0,1109.0,1169.0,1092.0,1038.0,797.0,526.0,1153.0,1181.0,1444.0,1354.0,905.0,935.0,808.0,1505.0,1465.0,1296.0,1506.0,1200.0,1167.0,649.0,1242.0,1250.0,1202.0,1307.0,1423.0,1035.0,702.0,1263.0,1264.0,1259.0,1359.0,1142.0,912.0,766.0,742.0,1630.0,1371.0,1228.0,1155.0,821.0,800.0,1210.0,1304.0,1155.0,1207.0,888.0,944.0,667.0,1505.0,1348.0,1267.0,1504.0,1374.0,987.0,796.0,1198.0,1437.0,1293.0,1221.0,1322.0,1204.0,1022.0,1574.0,1361.0,1221.0,1370.0,1378.0,1066.0,700.0,981.0,1481.0,1414.0,1398.0,1489.0,1252.0,827.0,1341.0,1265.0,1237.0,1232.0,1306.0,1213.0,965.0,1265.0,1093.0,760.0,1169.0,1184.0,1065.0,730.0,1218.0,1216.0,1174.0,1189.0,1456.0,1359.0,898.0,1377.0,1357.0,1551.0,1416.0,1315.0,1164.0,862.0,1000.0,1567.0,1642.0,1861.0,2064.0,1511.0,1118.0,1486.0,1580.0,1474.0,1208.0,1314.0,1263.0,1025.0,1507.0,1357.0,1559.0,1457.0,1298.0,1090.0,880.0,1349.0,1498.0,1815.0,1460.0,1020.0,974.0,756.0,1431.0,1477.0,1432.0,1244.0,1253.0,1013.0,775.0,1268.0,782.0,1440.0,1284.0,1452.0,1121.0,759.0,1399.0,1361.0,1510.0,1372.0,1227.0,1034.0,742.0,1341.0,1276.0,1272.0,1195.0,1396.0,1228.0,827.0,2003.0,1529.0,1575.0,1389.0,1420.0,1230.0,938.0,1532.0,1654.0,1516.0,1524.0,1546.0,1048.0,903.0,912.0,1638.0,1557.0,1537.0,1483.0,1126.0,864.0,1578.0,1504.0,1608.0,1484.0,1095.0,1249.0,860.0,1450.0,1667.0,1656.0,1671.0,1589.0,1454.0,888.0,1761.0,2548.0,1923.0,1722.0,1718.0,1193.0,965.0,1998.0,2167.0,1915.0,1805.0,1792.0,1103.0,837.0,1721.0,1582.0,1481.0,1681.0,1577.0,1222.0,976.0,1670.0,1897.0,1772.0,1849.0,1760.0,1456.0,1181.0,1896.0,2338.0,1987.0,1991.0,1735.0,1125.0,1244.0,1695.0,1287.0,1618.0,1803.0,1531.0,1303.0,999.0,1675.0,1845.0,1532.0,1575.0,1681.0,1359.0,956.0,1512.0,1457.0,1400.0,1540.0,1445.0,1218.0,1043.0,1575.0,1505.0,1593.0,1624.0,1072.0,1152.0,957.0,1778.0,1918.0,1277.0,1048.0,1754.0,1326.0,1020.0,1831.0,1557.0,1500.0,1430.0,1545.0,1442.0,1102.0,1663.0,1193.0,1717.0,1603.0,1551.0,1175.0,852.0,1571.0,1538.0,1655.0,1594.0,1780.0,1223.0,973.0,1865.0,1688.0,1473.0,1457.0,1332.0,1084.0,828.0,1425.0,1419.0,1335.0,1543.0,1440.0,1410.0,1288.0,1586.0,2037.0,1802.0,1764.0,1548.0,1376.0,875.0,1400.0,1292.0,1306.0,1303.0,1251.0,935.0,810.0,2145.0,1594.0,1816.0,1506.0,1587.0,1322.0,864.0,1267.0,1493.0,1523.0,1935.0,1298.0,1181.0,1073.0,1614.0,1698.0,1614.0,1340.0,1424.0,1123.0,1157.0,2427.0,2204.0,1953.0,1606.0,1556.0,1060.0,769.0,1352.0,1593.0,1655.0,1583.0,1472.0,1154.0,965.0,1381.0,1304.0,1441.0,1503.0,1408.0,1266.0,825.0,1380.0,1349.0,1348.0,1179.0,1169.0,996.0,779.0,1250.0,1278.0,1286.0,1161.0,1156.0,966.0,653.0,1171.0,1293.0,1465.0,1462.0,1058.0,702.0,604.0,648.0,1371.0,1852.0,1801.0,1575.0,1136.0,854.0,1405.0,1459.0,1587.0,932.0,1228.0,1105.0,793.0,1365.0,1456.0,1442.0,1333.0,1457.0,1052.0,730.0,770.0,1321.0,1360.0,1536.0,1893.0,1493.0,1020.0,1561.0,1895.0,1422.0,1325.0,1255.0,915.0,863.0,1427.0,1343.0,1517.0,1660.0,1681.0,1437.0,799.0,1530.0,2292.0,2046.0,1911.0,1487.0,1319.0,900.0,1726.0,1796.0,1785.0,1620.0,1467.0,1268.0,1080.0,1667.0,1571.0,1609.0,1733.0,1372.0,1056.0,1255.0,1798.0,1447.0,1383.0,1362.0,1381.0,1558.0,1386.0,1591.0,1506.0,1359.0,1493.0,1439.0,1163.0,995.0,1492.0,1259.0,1265.0,1276.0,1129.0,962.0,859.0,1323.0,1451.0,1482.0,1375.0,1599.0,1062.0,772.0,935.0,1356.0,1300.0,1286.0,1300.0,1021.0,758.0,1532.0,1502.0,1285.0,1239.0,1107.0,968.0,773.0,1351.0,1308.0,1220.0,1247.0,1359.0,1099.0,738.0,1216.0,1216.0,1243.0,1444.0,1377.0,983.0,793.0,1398.0,1143.0,1321.0,1211.0,1288.0,1037.0,716.0,1348.0,1245.0,892.0,1289.0,1143.0,1067.0,697.0,1167.0,1293.0,1240.0,1222.0,1201.0,1123.0,657.0,1210.0,1112.0,1251.0,1109.0,1259.0,861.0,591.0,1143.0,1068.0,1393.0,1220.0,1234.0,936.0,679.0,1337.0,1238.0,1438.0,1334.0,1750.0,1260.0,1110.0,1228.0,1572.0,1487.0,1475.0,1447.0,1173.0,731.0,1214.0,1177.0,1227.0,1184.0,1164.0,944.0,789.0,1262.0,1125.0,1101.0,1047.0,1170.0,970.0,633.0,1226.0,1356.0,1233.0,1365.0,1274.0,1135.0,722.0,1284.0,1184.0,1133.0,1338.0
TSCC Accessibility rate (%),96.34,97.39,98.12,97.38,95.42,87.45,95.57,92.1,94.87,97.31,94.62,97.92,97.66,95.61,94.76,94.99,98.59,96.95,97.13,96.9,97.99,99.42,96.83,99.17,85.16,97.13,94.94,92.03,93.35,92.88,94.88,97.79,93.27,97.4,96.73,93.29,95.47,92.65,90.84,87.12,95.0,97.87,94.2,84.65,91.32,97.43,98.07,99.15,98.86,96.52,98.32,96.61,96.21,96.09,79.34,92.75,93.66,97.65,96.73,95.22,91.16,86.52,85.7,84.38,91.16,82.09,93.69,76.31,89.26,85.63,94.49,95.81,90.24,82.8,92.89,92.28,95.86,99.41,99.59,98.47,85.31,94.66,96.64,98.3,97.08,98.13,93.74,91.34,83.52,88.09,97.0,90.34,66.83,88.06,88.63,86.11,87.76,91.32,97.41,96.87,93.67,95.71,92.25,94.03,91.63,98.57,95.77,96.63,96.34,96.77,94.44,96.78,95.8,94.33,97.25,93.62,93.9,95.56,95.22,97.04,97.32,95.05,94.56,98.72,95.57,96.84,93.65,92.9,94.12,94.8,97.24,91.93,92.4,97.43,97.55,97.72,97.09,94.24,96.9,95.8,94.51,89.57,94.59,93.6,95.17,95.4,94.71,95.86,98.87,98.2,89.87,92.97,93.08,88.32,89.24,94.62,89.04,92.54,94.43,94.62,95.12,86.27,97.38,91.34,97.16,98.32,96.77,91.5,94.67,97.59,92.84,96.28,96.23,97.94,93.69,89.7,91.26,95.89,93.78,88.18,92.07,95.5,89.2,97.4,97.28,83.93,66.78,82.86,83.53,76.39,85.54,79.68,77.26,83.65,91.17,88.96,87.83,90.87,76.15,81.26,87.05,92.1,93.11,89.27,93.72,93.23,79.47,82.73,90.51,93.49,95.68,95.09,85.64,86.73,91.68,91.67,94.14,90.93,91.39,90.57,97.02,89.05,93.45,91.03,94.2,95.47,85.62,92.65,90.1,90.44,95.78,92.9,92.63,94.77,92.26,87.54,91.64,93.94,89.9,93.34,79.52,87.02,92.7,86.22,84.37,90.18,95.33,80.72,79.18,80.47,78.8,91.7,94.5,93.0,96.2,85.18,83.04,87.08,89.99,86.88,89.81,87.57,91.76,89.48,92.63,94.23,93.91,92.37,90.91,87.6,87.76,88.51,86.36,89.75,92.69,84.87,79.58,75.71,91.79,92.42,86.57,95.83,73.73,65.0,80.5,88.26,86.4,78.62,83.53,88.89,94.34,96.23,94.86,87.71,80.24,96.54,87.76,80.35,79.32,80.81,86.96,75.01,73.45,77.99,74.74,74.25,75.79,69.65,74.4,64.29,61.46,80.34,70.23,59.58,74.9,72.96,88.1,41.02,47.72,79.83,85.37,82.52,59.63,84.08,78.67,83.11,87.55,88.3,86.53,79.61,87.35,74.72,76.79,65.37,81.94,93.22,88.01,88.28,81.41,86.24,78.34,94.41,87.74,86.72,93.32,89.71,92.08,94.76,95.59,85.93,53.93,80.15,89.17,95.06,94.97,92.98,88.28,91.58,95.3,93.74,98.09,92.98,98.21,90.72,89.34,95.49,81.65,87.96,95.77,96.04,97.51,92.97,97.99,94.43,96.14,95.09,96.08,97.69,84.74,89.94,93.24,88.33,91.8,97.3,97.85,95.62,98.09,96.29,99.38,98.49,96.95,98.66,96.0,89.6,92.5,98.94,97.11,98.37,85.88,89.93,95.15,97.61,97.58,93.49,91.71,94.95,91.55,93.06,97.17,97.59,95.33,97.24,86.36,95.49,73.23,65.99,93.11,93.53,96.51,97.74,96.19,95.06,97.69,92.24,90.04,97.66,93.82,93.37,94.52,99.5,96.45,96.19,95.73,98.46,88.04,93.96,98.36,97.54,97.26,95.7,99.49,92.82,99.11,99.44,95.16,97.57,96.91,97.97,96.02,98.2,97.58,97.58,98.12,98.38,97.87,99.72,95.57,99.08,98.92,88.78,94.64,96.51,97.59,97.6,98.67,98.92,93.13,98.42,98.08,97.1,98.88,99.85,98.64,98.9,98.3,98.05,95.9,98.25,99.23,98.95,98.98,95.46,94.41,95.1,98.46,97.38,81.44,97.6,97.28,98.59,99.78,97.08,97.27,97.39,98.0,94.43,97.79,89.76,93.78,90.8,39.1,50.18,61.02,80.03,69.97,81.6,89.34,94.13,94.75,94.74,95.01,77.93,92.62,90.75,92.3,93.33,85.71,97.3,96.61,88.37,91.18,96.08,93.83,95.31,96.37,88.22,80.02,81.93,87.3,96.25,97.14,93.75,92.45,97.07,90.81,97.3,96.12,96.52,97.5,98.36,97.95,97.57,98.11,84.44,96.63,93.62,94.99,96.62,95.21,97.0,91.04,93.6,94.07,92.57,94.28,94.22,94.7,95.54,97.41,97.88,91.84,96.75,93.17,97.83,98.63,96.97,97.0,94.25,96.85,98.06,98.93,83.93,93.46,97.11,96.75,96.12,97.29,99.05,98.0,95.43,95.98,96.29,97.41,96.56,97.95,95.3,94.85,93.15,97.71,97.48,89.84,93.22,93.94,93.14,93.9,90.93,95.49,96.65,98.15,92.19,94.71,94.66,98.18,97.36,96.46,94.01,92.13,90.57,92.02,87.89,88.41,42.27,85.73,69.84,83.38,70.68,61.98,80.61,78.57,82.05,84.2,82.45,83.21,83.01,97.08,96.35,94.69,93.66,95.41,95.25,96.62,98.5,97.53,94.94,96.66,98.4,97.66,96.71,95.91,93.09,91.93,91.27,94.73,88.97,94.43,96.01,89.66,97.45,97.0,91.58
